Vendite Giornalieri (unità),Prezzo Medio (€/unità),Visite Sito Web,Categoria Prodotto,Numero di Recensioni,Tempi di Consegna (giorni),Tipo di Prodotto,Metodo di Pagamento,Sconto Applicato,Transazione Rimborsata,Predict
249.50925306308224,419.2929971841133,1803.6631471214196,0.0,27.0,4.0,Abbigliamento,Bonifico,No,True,255.9425256867751
222.83120745798945,100.93231310267949,2064.499386057391,0.0,36.0,2.0,Elettronica,PayPal,No,False,148.89529765979856
298.3651101203808,402.47637264673284,1938.5964823660022,,21.0,5.835463926166286,Elettronica,Carta di Credito,No,True,274.12546685421023
263.3852458222307,373.1451804377025,1878.8710161988636,3.0,27.0,4.0,,Contrassegno,Sì,True,
287.52387131982033,492.95600724670226,1620.8311013082862,1.0,28.0,3.0,Elettronica,Carta di Credito,Sì,True,297.24873783392087
205.83017561488504,387.9265766190051,2172.3483428626428,4.0,38.0,4.0,Elettronica,Carta di Credito,No,,226.89306079314403
216.80219134915302,483.54918464433683,1246.5776341727353,1.0,29.0,4.0,,Contrassegno,No,True,259.2658510678776
301.86026710163026,,2081.055915911033,5.0,24.0,2.0,Elettronica,Carta di Credito,No,False,166.43545966969813
252.17574881590764,8.336950717942333,1429.729298722754,3.0,32.0,2.0,Casa,PayPal,No,False,134.9889596233365
247.8710119265077,12.885877848503945,2253.6183100356775,0.0,54.115687750662545,1.0,Casa,PayPal,No,False,
311.1686570505574,423.5859579848224,3703.619529370271,2.0,36.0,2.0,Abbigliamento,Carta di Credito,,True,289.8601159207254
263.85338575041123,27.221334521028393,2710.7078001144046,2.0,30.0,7.0,Elettronica,PayPal,Sì,False,146.09309323151413
226.2293696993317,,1519.8724136603084,2.0,31.0,2.0,Elettronica,Carta di Credito,Sì,False,124.00915143141967
235.80953563280832,348.6541414484272,1711.2665635729595,2.0,34.0,1.0,Elettronica,PayPal,No,True,
242.33535381558391,287.6364980738906,1564.0009207514572,3.7022374813240373,24.0,5.0,Casa,Carta di Credito,Sì,True,212.25862632995916
369.83825385787475,366.6449082607304,1943.3931514313701,3.7022374813240373,26.0,4.0,Casa,Carta di Credito,,True,300.1125994071565
279.26718482332967,267.96896073891185,2414.5185784566256,2.0,13.0,4.0,Elettronica,PayPal,No,True,222.62428063333837
,364.11081471830425,2026.3995956148776,0.0,23.0,5.835463926166286,Abbigliamento,Carta di Credito,No,True,208.06987308684097
223.02110721180745,164.63871410548336,2649.889929452807,0.0,29.0,2.0,Abbigliamento,Contrassegno,Sì,False,166.70216783754876
328.07346371874087,437.5206175960511,2371.8732430391124,4.0,32.0,2.0,Casa,Bonifico,,True,301.69291713818575
237.12783026937944,22.763785517885474,2243.624248376692,1.0,25.0,2.0,Casa,Carta di Credito,No,False,130.39305079005538
212.66695829755815,119.17432807856224,933.5202893497587,0.0,34.0,1.0,Elettronica,PayPal,No,False,148.88577757234776
258.62537698989917,249.84248395298556,1306.6154676342999,2.0,34.0,2.0,Abbigliamento,Carta di Credito,Sì,True,211.06543368084527
298.35748011545843,384.3956287869584,2024.8531669318008,1.0,31.0,3.0,Casa,Carta di Credito,Sì,True,270.69742869381673
240.2448534471925,,3703.619529370271,,35.0,6.0,Casa,PayPal,No,False,131.6701112404663
286.80100524315213,180.08555515263188,1889.4849991646613,4.0,21.0,2.0,Elettronica,Contrassegno,Sì,False,201.62616916736562
209.9142737549596,494.0162085315234,1939.7305504145788,,31.0,2.0,Elettronica,Carta di Credito,Sì,True,225.3947610019502
291.11383329812816,18.075469299029823,2264.063283139382,,27.0,1.0,Elettronica,Carta di Credito,No,False,156.37955743877302
287.60046352896927,41.08823157677971,1369.251702621902,1.0,26.0,3.0,,Carta di Credito,No,False,161.32670123751853
295.147122735833,11.985782535137812,2080.2040086046986,2.0,21.0,4.0,Elettronica,Bonifico,No,False,155.36929612845785
195.03367444824875,450.55527692143147,1944.6736172915676,1.0,36.0,3.0,Casa,Carta di Credito,No,True,239.8834203005538
263.42336574689375,,1836.6877611012824,1.0,25.0,1.0,Abbigliamento,Carta di Credito,No,False,391.2129035411824
269.45858507648836,253.97795083702093,2380.7904438306605,1.0,36.0,1.0,Casa,Carta di Credito,Sì,True,218.12267778935046
232.15951811484294,474.8887607477455,2244.197901817477,0.0,25.0,1.0,Abbigliamento,Carta di Credito,No,True,263.5463872817451
301.2379427030219,117.92629777587003,1492.4763703833096,3.0,29.0,5.0,Elettronica,Carta di Credito,No,False,191.79686068427196
269.20059034739927,283.07312367937004,2619.517549407056,1.0,,2.0,Elettronica,,No,True,225.52223227751062
211.84106253269357,23.268711586916293,2376.1943319117845,2.0,34.0,2.0,Casa,Carta di Credito,Sì,False,119.70114474242168
159.19330355642103,350.7727054514899,2142.2533016550356,2.0,28.0,4.0,Alimentari,Carta di Credito,No,False,190.42846341365748
292.83112426762676,208.85086067606863,1884.2611112716436,3.0,31.0,5.835463926166286,Abbigliamento,Bonifico,No,True,215.27082033663396
,323.749405141584,1706.2309785029427,5.0,34.0,2.0,Elettronica,Carta di Credito,No,True,220.8131282525017
198.38619605187753,121.37147322772033,2606.2867399874335,0.0,31.0,4.0,Elettronica,Carta di Credito,No,False,141.80453999425487
212.0881409289486,,2113.8018926399473,3.0,22.0,5.0,Elettronica,,Sì,,151.90433113042573
222.200258601318,102.08139985871281,2081.5756768344045,4.0,28.0,2.0,Alimentari,Contrassegno,Sì,False,147.32454925827284
170.32772020113865,250.45055437282116,1244.2305886162258,1.0,26.0,4.0,Elettronica,Bonifico,Sì,False,165.49902641241567
310.8904054492143,491.42155055208144,1399.5782311725575,1.0,29.0,2.0,Abbigliamento,PayPal,No,True,308.6716678902316
316.2615685120105,27.878044906609418,2876.4873656945383,3.0,18.0,3.0,Elettronica,PayPal,No,False,170.09419772798807
306.9026945383476,217.08034097707684,2083.180834403258,1.0,48.0,6.0,Elettronica,Carta di Credito,Sì,True,228.17544956229685
328.0032954291023,120.27573964553918,2429.5180603551044,1.0,,4.0,Abbigliamento,Carta di Credito,No,False,
295.4804614250054,47.99042680226081,2085.5078308126135,2.0,28.0,2.0,Abbigliamento,PayPal,No,False,167.73735875318093
233.67525614091173,378.1564597367541,1645.2422858208233,5.0,32.0,1.0,Casa,Carta di Credito,No,True,236.6845659914821
192.96422631754615,48.33107636900324,913.3234867178062,2.0,28.0,2.0,Elettronica,Carta di Credito,No,False,116.58143606947404
201.81881792911463,260.9353492140782,2579.631394875176,2.0,24.0,4.0,Elettronica,Carta di Credito,Sì,False,183.99001372878078
181.5452562459859,336.6008375162639,2149.8122250722017,3.0,35.0,2.0,Casa,Carta di Credito,No,False,198.75287937787212
153.64967402889494,439.37917039759503,1529.61871216812,3.0,38.0,3.0,Abbigliamento,Contrassegno,,True,216.23858813372595
270.333437865689,270.00608592185426,2038.3171561982035,2.0,27.0,1.0,Elettronica,PayPal,No,True,221.56854470940078
288.3044704642402,282.93557220519983,1488.487547984228,3.0,34.0,4.0,Alimentari,Carta di Credito,No,True,235.83290689368005
214.62083193231797,33.15632482756034,1178.2742536893793,1.0,25.0,2.0,Elettronica,PayPal,Sì,False,122.25731341442709
265.91917379107275,365.8874172001918,2544.5072208971314,3.0,27.0,2.0,Elettronica,Carta di Credito,Sì,True,248.1258120555939
277.3816921555606,17.747581861879766,1885.570850333239,3.0,23.0,1.0,Elettronica,Carta di Credito,No,False,148.61512063634422
361.22547626604774,470.98703983898065,1448.8083586527982,0.0,35.0,2.0,Elettronica,Carta di Credito,Sì,True,328.9088500847181
305.44154221102735,443.78096043434994,2154.7013496341797,2.0,,4.0,Abbigliamento,,No,True,293.65505923581867
230.54362018397123,214.7310752927341,2555.5936979773714,,24.0,5.0,Abbigliamento,PayPal,No,False,184.49113267980584
292.4852015494481,285.45976822614483,2869.5633295802336,2.0,34.0,3.0,Elettronica,Bonifico,No,True,
297.9126152360953,279.7880438245205,1762.7580480193528,0.0,28.0,1.0,Casa,Carta di Credito,Sì,True,238.4927207654038
196.5322021121996,121.75293115139306,2218.40835192156,0.0,36.0,5.0,Elettronica,PayPal,,False,141.9919804015177
218.6709361483052,363.8518851371507,2900.1769488436244,3.0,25.0,3.0,Elettronica,Carta di Credito,,True,223.4910336152978
233.6024266649261,298.5550437253812,2700.13181978595,3.0,37.0,3.0,Abbigliamento,Carta di Credito,Sì,True,213.76772645007742
187.0808770995037,223.29690126253197,1916.8043929196654,4.0,25.0,2.0,Casa,PayPal,No,False,165.52950892851146
,441.622068394527,1918.0455683792652,,30.0,4.0,Elettronica,Bonifico,No,True,272.90405916433076
,255.8952059266597,2945.100984428267,1.0,,4.0,Abbigliamento,PayPal,No,True,217.96454408221337
313.1360666164051,466.1688814910201,2004.2471882389348,4.0,34.0,5.835463926166286,Abbigliamento,Carta di Credito,Sì,True,303.2186977555086
183.94652036540148,321.74177674708113,1221.431100975194,5.0,32.0,2.0,,Carta di Credito,No,False,194.8957932068251
214.56237790323726,,1705.7169002751975,2.0,24.0,2.0,Elettronica,PayPal,No,False,205.97100159787698
270.1469679375272,117.87522864868131,1967.5051053876657,1.0,30.0,4.0,Abbigliamento,Carta di Credito,Sì,False,176.436052563368
286.83413759650887,142.15762876367313,1527.9630888993324,2.0,19.0,3.0,Elettronica,Bonifico,No,False,189.86435742735637
204.93329579377726,88.05753490242971,2032.355714890458,0.0,39.0,3.0,Casa,PayPal,No,False,136.68390836761756
210.06728854313417,488.97953628866605,2308.2869412185405,4.0,20.0,1.0,Casa,Contrassegno,No,True,255.7275051581669
191.5381421166615,497.9445047664986,1930.4354319372314,,36.0,1.0,Elettronica,Contrassegno,No,True,252.35242248828033
305.6440154761663,26.382116107588075,2549.703579108252,2.0,34.0,5.0,Abbigliamento,Bonifico,Sì,False,167.5366425703596
264.03134337688266,71.28021594595647,1930.9793335649651,0.0,26.0,4.0,Casa,Carta di Credito,No,False,158.59973647222824
213.11766460352766,362.9685246564783,2505.008845494497,2.0,36.0,1.0,Abbigliamento,Carta di Credito,No,True,222.6493896987073
283.3543323733714,453.28888783964396,3341.917187680089,4.0,28.0,3.0,Elettronica,Carta di Credito,No,,283.26383253857887
254.50711334899535,26.982674250411186,3028.368156371943,3.0,28.0,2.0,Elettronica,PayPal,Sì,False,140.94835894962102
253.65693834110502,480.96550982265376,1945.6414073988349,2.0,33.0,5.0,Elettronica,Carta di Credito,Sì,True,277.7181221173486
347.36986046254435,176.87355348688294,2572.316464820828,0.0,35.0,2.0,Abbigliamento,,No,True,233.74699627733705
213.54698881290233,429.70102500970177,1589.2078823481759,2.0,31.0,4.0,Elettronica,PayPal,No,True,241.88380190936167
269.83961616696894,94.30399520136964,1501.260093198894,2.0,30.0,1.0,,Carta di Credito,No,False,169.21100664389536
248.67909142550477,152.94154831347535,1656.0493673896874,,37.0,3.0,Elettronica,Carta di Credito,No,False,177.62201020679498
208.6868543637103,75.48218841999449,2109.5729433578063,3.0,28.0,1.0,Elettronica,PayPal,No,False,132.58808370785349
291.7758842415924,,2050.428006344061,0.0,,2.0,Casa,Carta di Credito,No,False,158.18322118609308
293.69364114683924,279.21242632679866,1795.7450490285603,1.0,33.0,2.0,Elettronica,Carta di Credito,No,True,237.2105484714592
287.18860206696894,494.0162085315234,1008.3651833669505,2.0,26.0,2.0,Abbigliamento,Carta di Credito,Sì,False,173.03252313385786
323.32751184626926,183.25590516449887,2327.529021189912,1.0,27.0,3.0,Abbigliamento,,No,True,222.04052747248429
303.9762497377755,424.39203857046147,2058.1874982844497,2.0,41.0,3.0,Elettronica,Carta di Credito,No,True,287.50573644002617
245.5621760695608,70.91751921594786,2094.8919783916735,0.0,35.0,2.0,Abbigliamento,Contrassegno,No,False,151.05634379956476
233.0828087348142,,1974.8412897611565,2.0,31.0,4.0,Elettronica,Carta di Credito,Sì,True,221.39741057703304
274.50773153612,367.7093462471026,,0.0,27.0,8.0,,PayPal,Sì,True,
242.91480795636951,273.75746539174,2245.5623989708324,0.0,20.0,3.0,Elettronica,Carta di Credito,Sì,True,207.58464359570678
286.5977528282273,372.25292204219147,1698.0376184823574,,30.0,1.0,Casa,,No,True,260.9747530267711
289.8690453785495,303.1206463713878,2255.0496404099745,1.0,,5.0,Elettronica,Contrassegno,Sì,True,241.2707166006911
266.7105376483126,219.58124927389477,1323.28647195313,0.0,24.0,4.0,Elettronica,Carta di Credito,No,False,204.02964360632473
226.36933866210418,143.30880398693398,2617.9381227740405,2.0,39.0,4.0,Elettronica,Bonifico,No,,163.9773105271323
213.4620269927326,318.06138399502737,2188.6242984024684,1.0,31.0,5.0,Abbigliamento,Bonifico,Sì,True,208.34942869487452
200.72336174893576,192.1475280918081,1530.8360376209985,1.0,33.0,1.0,Elettronica,Carta di Credito,No,False,164.6059393020103
322.37995899959776,60.96656801318039,2907.662151516597,4.0,31.0,3.0,Casa,Carta di Credito,No,False,185.679949903753
272.63047128618973,483.6322485266498,1525.8145018527111,3.7022374813240373,33.0,1.0,Abbigliamento,PayPal,Sì,True,288.00491020108984
272.0435764272172,111.4329337340446,2517.6473184593615,0.0,35.0,2.0,Abbigliamento,Carta di Credito,Sì,False,176.45166833382197
,92.94466272578644,2021.0676448819995,5.0,31.0,10.0,Elettronica,Contrassegno,Sì,False,117.10444220485103
214.8860745635065,237.43706357582013,1716.233314360003,1.0,36.0,5.0,Elettronica,Carta di Credito,No,False,185.8741563544993
228.8114103362048,13.511120889587243,2646.439902033876,4.0,35.0,5.0,Abbigliamento,Carta di Credito,No,False,125.45904143497857
300.45474717904597,141.4496706808053,1460.7896673698388,3.0,27.0,1.0,Elettronica,Carta di Credito,No,False,198.06227479376457
214.99897682869866,270.4877881791136,1609.0644019578085,1.0,30.0,1.0,Elettronica,Carta di Credito,Sì,False,194.6458248680834
197.68336066503403,40.96988186004424,1565.4612950346007,1.0,40.0,3.0,Elettronica,PayPal,Sì,False,119.13264489053029
471.69827791407926,162.06646184465805,1943.489075006452,1.0,22.0,5.835463926166286,Abbigliamento,,Sì,False,154.09652801430897
372.00377654424756,494.0162085315234,1368.530843601614,2.0,26.0,4.0,Abbigliamento,Carta di Credito,No,True,305.0658499567027
346.0666390136055,31.94188404935262,1770.1722746606804,0.0,29.0,2.0,Abbigliamento,PayPal,No,False,188.41588472160853
247.99174836322032,306.8877616176221,2047.3415149813716,1.0,21.0,4.0,Elettronica,Carta di Credito,No,True,220.26220266689677
205.58518676941026,16.30631514424869,2373.1545957692715,3.0,23.0,3.0,Abbigliamento,Carta di Credito,No,False,112.28448792797973
212.80434738727575,10.0968884857801,1667.016733332148,4.0,33.0,2.0,Elettronica,Carta di Credito,Sì,False,116.0312402393719
220.0207558303945,174.80886195327125,1249.9946032585733,2.0,54.115687750662545,5.0,Elettronica,PayPal,Sì,,168.6530365011786
232.06495402008287,378.3571185229383,1826.3408526382545,0.0,34.0,5.0,Elettronica,Carta di Credito,No,True,236.33961256692294
242.66843996768145,59.090544254622166,2301.3779235290194,2.0,30.0,3.0,Abbigliamento,PayPal,No,False,145.0613832602274
279.49648382133023,256.21734636128565,2461.498934771019,2.0,30.0,3.0,Elettronica,Carta di Credito,,True,222.6134458190508
191.97450133753796,80.27683145365398,1410.920167953464,4.0,39.0,2.0,Abbigliamento,Carta di Credito,No,False,127.87030010486517
168.4697084301847,90.50428077124461,3040.3573516691326,0.0,33.0,3.0,Elettronica,Carta di Credito,No,False,117.98613844646573
223.35447255380532,374.60744649980177,2049.9151934081424,1.0,30.0,1.0,Abbigliamento,Contrassegno,No,True,230.0594702268432
174.17576075091807,325.51766335870735,1715.6266694958276,4.0,24.0,5.0,Abbigliamento,Contrassegno,Sì,False,
,374.78136639124017,,2.0,33.0,3.0,Elettronica,PayPal,No,True,236.41386617937087
132.62143487148302,243.59588459712458,2913.2462806229905,3.0,26.0,5.0,,PayPal,No,False,144.58948281487886
176.48549517909981,496.71931107213607,1348.3248013887387,1.0,29.0,2.0,Elettronica,Bonifico,No,True,243.05854091119073
234.81531329637096,311.5274671070332,2209.463619748851,2.0,33.0,5.0,Elettronica,PayPal,No,True,217.46589678029542
241.52730048760753,85.8344042178914,1854.7900215846655,4.0,30.0,4.0,Abbigliamento,PayPal,No,False,152.5139715091712
252.89180783597567,145.1079954241478,2503.6077140488433,1.0,24.0,1.0,Abbigliamento,Carta di Credito,No,False,174.77830254523218
274.6328779898907,397.021806894194,1403.2284299486796,5.0,21.0,,Abbigliamento,Carta di Credito,No,True,260.62298106320355
242.63204706903267,34.663936155230054,2405.8332099507475,0.0,30.0,2.0,Abbigliamento,PayPal,Sì,,137.71520438108536
279.0100301328389,176.87179388298793,2484.612787323991,5.0,26.0,1.0,Elettronica,,No,False,
,58.62483098206266,1949.5806030197332,2.0,30.0,,Alimentari,Bonifico,No,False,140.4520429635891
342.8638238405266,147.66129339148605,1978.251678392459,1.0,25.0,,Abbigliamento,PayPal,No,True,220.7302999377091
278.6238093552678,330.92535057789826,1955.4080439022348,5.0,30.0,4.0,Elettronica,PayPal,No,,244.58950985100336
283.7842304716853,89.8180303912566,1896.0720020062106,3.0,18.0,4.0,Abbigliamento,Carta di Credito,No,False,172.43752435321963
181.56919281982653,16.49161741141574,894.9820051297431,1.0,32.0,6.0,Abbigliamento,Carta di Credito,Sì,False,102.13208163333799
288.01216275981005,203.9104782688766,2300.4678634002366,3.0,26.0,1.0,,Carta di Credito,No,,210.379224860568
210.84261887351488,246.98584060430872,1557.3313379058368,2.0,34.0,3.0,Casa,Carta di Credito,No,False,186.31706161805005
,82.35857449956124,2462.804816275906,,31.0,3.0,,Carta di Credito,No,False,
249.0565788311532,272.225839717513,2541.693483838858,2.0,34.0,2.0,Casa,PayPal,No,True,212.9960413308305
210.42870120065186,365.59959185984303,2318.889958051231,5.0,36.0,2.0,Elettronica,Carta di Credito,Sì,,222.09422815827884
207.20622045126055,477.06683398885826,1065.6949864580429,2.0,32.0,5.0,Elettronica,Carta di Credito,No,True,253.12316042228775
244.2067688070148,216.78666047844686,1860.0608381409359,2.0,16.0,5.0,Elettronica,Carta di Credito,Sì,False,190.33938254704145
280.3214399231833,50.33107540339882,2193.1915448169993,3.0,39.0,5.0,Elettronica,Carta di Credito,No,,163.0600425826113
251.0261790993942,441.15315313323487,1853.5675866748884,1.0,35.0,4.0,Elettronica,Carta di Credito,No,True,264.8590354896676
287.50263411587,81.18473726727903,1791.005476390532,2.0,,1.0,Elettronica,PayPal,Sì,False,173.3067382381187
143.7199101596043,322.09112239124136,2008.0675745226044,3.0,17.0,3.0,Abbigliamento,Carta di Credito,No,False,171.88729179717456
235.38753696451639,108.00791202159554,1107.2916700090468,2.0,36.0,4.0,Elettronica,PayPal,No,False,157.29614208873684
252.72486870138152,290.31781616372206,2431.762907027731,2.0,36.0,6.0,Abbigliamento,Carta di Credito,Sì,True,220.65777919980735
222.0858289884852,316.950580303407,2563.824186716411,2.0,29.0,4.0,Elettronica,Bonifico,No,True,211.9280885852647
471.69827791407926,320.21491999259547,1971.216342662336,2.0,40.0,4.0,Elettronica,PayPal,No,True,231.52323209840662
247.6304684365877,489.52533592296766,2487.9175987783765,1.0,40.0,6.0,Elettronica,Carta di Credito,No,True,278.67283499518413
312.2143015991351,283.6962739956975,3040.0906463914716,2.0,20.0,3.0,Elettronica,,No,True,245.2160329982768
199.79812025716973,189.3018951049081,1137.942342496683,4.0,29.0,2.0,Casa,Carta di Credito,No,False,162.4896286600573
250.60386205178608,398.7581034069317,2516.95468014492,,31.0,2.0,Alimentari,Carta di Credito,,True,251.12936204797253
349.30374839301896,68.37361663848269,2049.919050812806,1.0,23.0,3.0,Elettronica,Carta di Credito,Sì,,199.7639591880543
150.2439663863013,276.123112027506,2467.9649142504522,4.0,30.0,2.0,Elettronica,Carta di Credito,No,False,163.95891680140244
241.68539627022204,387.85646622935434,1860.9124147882148,3.0,34.0,3.0,Abbigliamento,Carta di Credito,No,True,243.9996380039173
293.24266443930804,188.69425565106772,2649.0678668273667,0.0,20.0,6.0,,Carta di Credito,No,,207.22960891497434
254.48920601272266,418.30024599780586,2363.6713221691616,4.0,31.0,3.0,Elettronica,Contrassegno,No,True,258.9346768057031
171.162576936694,257.27172153833834,1681.0960003846267,3.7022374813240373,28.0,2.0,Casa,Bonifico,No,False,168.3628049298485
234.63707080155123,222.0725259737969,1379.2095538501799,1.0,37.0,2.0,Alimentari,Carta di Credito,No,False,191.3402931929147
261.97726330322035,490.8531546261828,2133.1524917243737,2.0,22.0,4.0,Alimentari,Bonifico,Sì,True,282.644578039465
,454.5651485738205,2895.1120971932855,0.0,25.0,1.0,Casa,Carta di Credito,No,True,244.6657132471692
216.85124024249254,231.0759227986272,2621.9850610572244,1.0,25.0,3.0,,Carta di Credito,Sì,False,182.74839696083444
311.91731726793915,28.942663929725885,1220.6698223232793,1.0,20.0,2.0,Elettronica,Carta di Credito,Sì,False,
291.53531641838214,,2759.4730352723927,1.0,29.0,4.0,Elettronica,Carta di Credito,Sì,True,220.68567937179085
310.55146255450796,339.7069157738313,2221.496639321124,2.0,30.0,5.0,Abbigliamento,PayPal,No,True,263.1878060094034
233.0486377326629,298.7349981931131,1869.1771385545364,1.0,,4.0,Elettronica,Carta di Credito,No,True,212.74481832426537
265.52958710524297,265.00617349272477,1652.5539566124814,2.0,28.0,1.0,Casa,Carta di Credito,No,True,
273.7932904145981,494.0162085315234,2117.6527031715764,2.0,27.0,1.0,Casa,Bonifico,No,True,239.60822678714064
190.32573138165117,396.00958328940874,2228.8497031116895,1.0,33.0,1.0,,Bonifico,No,True,220.5657406776482
218.04051631413054,152.4191856789017,3703.619529370271,0.0,32.0,3.0,Elettronica,Carta di Credito,No,False,161.1460138607358
272.5485207975593,254.30724738216733,2695.0009646510507,2.0,34.0,2.0,Elettronica,PayPal,No,True,219.36643461342987
247.94004554688715,,1919.7305269790427,2.0,30.0,2.0,Abbigliamento,Carta di Credito,No,True,255.79447643923368
102.05201255039262,424.8201106764723,2773.195667470675,3.0,22.0,2.0,Abbigliamento,Carta di Credito,No,False,182.87203947813802
291.15133767053527,360.8050459166075,2440.8643283155425,1.0,,,Casa,Contrassegno,Sì,True,257.61718261024987
254.23770004377297,,2700.3897600087294,0.0,32.0,1.0,Elettronica,PayPal,No,True,226.44210173339704
286.14002430036805,491.88843485542367,1879.3396172271293,0.0,27.0,1.0,Elettronica,Carta di Credito,No,True,296.0365426068111
264.3290299570819,39.84519327761018,2181.086585960855,2.0,35.0,4.0,Casa,PayPal,No,False,151.118072961824
233.5860551055464,136.91652741257295,2435.1191931482117,2.0,27.0,3.0,Abbigliamento,PayPal,No,False,163.2679857765451
192.1427980410699,61.12285992874937,1854.7651581928515,4.0,35.0,7.0,Elettronica,Carta di Credito,Sì,False,121.40825699915976
253.67019443407986,144.83375825020673,2219.8328688309057,1.0,28.0,8.0,Casa,,No,False,175.88522469210196
220.18206409368727,331.5454315146783,1931.4110408702684,1.0,24.0,1.0,Elettronica,Carta di Credito,No,True,214.35466150124714
240.22146945813978,320.5207558258245,3565.267733755783,1.0,25.0,3.0,Elettronica,Carta di Credito,No,True,221.26696147681724
309.6566626942059,492.12062632971396,2127.599753540232,3.0,32.0,3.0,Elettronica,PayPal,No,True,308.86451924601715
247.7639322961811,441.8678566247766,2060.6520240801774,5.0,25.0,1.0,Casa,Carta di Credito,No,True,261.44232313552357
255.67423805616363,444.4748389118195,1799.3265468295474,2.0,54.115687750662545,4.0,Elettronica,PayPal,No,True,266.37957070162764
246.6600183738595,147.28353340093852,1241.7528178015746,4.0,30.0,3.0,Abbigliamento,Carta di Credito,No,False,173.5150692072113
205.26165347913695,144.874111802005,2446.132607994044,2.0,25.0,3.0,Elettronica,Carta di Credito,No,False,151.09306028016996
,156.8103773050033,2407.098124086638,0.0,49.0,1.0,Abbigliamento,,No,False,184.3288933453398
261.4532199548869,345.20489288769966,2272.021268287284,2.0,34.0,3.0,Elettronica,PayPal,Sì,True,241.08807784375335
,153.49466236311386,2247.2423401606225,1.0,20.0,5.0,Elettronica,Carta di Credito,,True,211.989296016197
227.0560709991136,76.10626099356703,3703.619529370271,1.0,37.0,2.0,Casa,Contrassegno,No,False,
237.59987362804762,437.8428545737823,1731.0322808914018,1.0,26.0,3.0,Elettronica,PayPal,No,True,255.35279318615846
287.8854894877542,302.10168780914205,2483.0861035651055,1.0,18.0,5.0,,Carta di Credito,No,True,238.17325108661973
258.38930125684584,127.31778959740544,2780.876178228333,0.0,30.0,2.0,Elettronica,,No,False,173.38998750764455
171.57708909328488,126.98275465698231,2013.542182956679,0.0,18.0,2.0,Elettronica,Carta di Credito,No,False,127.48337094373713
215.46265756822493,488.5116080771105,2400.342950236766,3.0,33.0,5.0,Elettronica,Carta di Credito,No,True,
205.93403406420265,125.64731441725984,2888.6746330548044,0.0,31.0,4.0,Abbigliamento,Carta di Credito,No,False,391.2129035411824
240.1681670861665,21.00112935066961,2703.235726770339,1.0,34.0,2.0,Alimentari,PayPal,No,False,133.18442234828413
182.4204226503386,49.991999582780046,1899.6323383036936,,37.0,2.0,Casa,PayPal,No,False,113.60781120000331
224.80840202429883,33.50798712910134,1451.7932265980626,1.0,21.0,3.0,Casa,PayPal,No,False,126.65659715087982
253.78525484695973,336.894537493829,2439.3552284530283,2.0,28.0,2.0,Elettronica,Carta di Credito,Sì,True,233.56098867162856
208.90311252334996,363.70967124293406,1410.3489190070395,3.0,38.0,3.0,Elettronica,Carta di Credito,No,True,221.1644576345552
244.44391578756387,359.4568416830048,2748.3765101715567,5.0,36.0,3.0,Casa,PayPal,Sì,True,237.25901039868336
234.2375400984608,46.77592567679273,1984.5054602186078,0.0,33.0,3.0,Elettronica,Carta di Credito,No,False,137.7515477522682
225.6339938135328,147.26704658090372,2128.229685699424,,27.0,2.0,Casa,Carta di Credito,Sì,False,162.39711088103752
287.8177940392382,314.6935474663205,,4.0,28.0,3.0,Alimentari,Carta di Credito,No,True,243.91696125951526
255.89361455228251,131.38984094352702,2572.7814609343486,1.0,34.0,1.0,Abbigliamento,Carta di Credito,No,False,174.16375955919938
261.352447008835,162.09990544841494,1289.3658446875847,0.0,24.0,3.0,Elettronica,PayPal,Sì,False,184.10619513894198
274.28436273710986,118.63561547937901,1948.7546601730257,2.0,25.0,1.0,Alimentari,Carta di Credito,Sì,False,177.73286601236862
264.1362438308874,370.3923868789039,2169.1345208544653,2.0,29.0,6.0,Casa,Bonifico,No,True,248.98583797911488
308.57814461958736,364.1203641963964,2647.4625140863436,4.0,31.0,2.0,Abbigliamento,PayPal,No,True,269.72518156871257
202.0320444695856,,,1.0,16.0,1.0,,Carta di Credito,No,False,192.92164155190792
212.53569604451255,179.74207200674815,1181.9646419691353,1.0,25.0,3.0,Casa,Carta di Credito,No,False,165.19046962428072
244.75460809502516,,2470.9892372881827,4.0,22.0,2.0,Elettronica,PayPal,,True,227.59540574413617
227.60368811659106,185.10240024333578,2553.0288161396215,,28.0,1.0,Abbigliamento,Carta di Credito,No,False,174.93256413129626
314.6604839705089,77.29354374526687,2337.523423186709,0.0,36.0,1.0,Casa,PayPal,Sì,False,187.7183051088345
214.7488468486967,226.63667569887323,2210.509819001335,1.0,37.0,1.0,Abbigliamento,Contrassegno,Sì,False,
252.4035753645298,116.20341113675238,2229.456088315336,4.0,32.0,5.0,Casa,Carta di Credito,No,False,167.4628110232906
471.69827791407926,56.46941195680959,2111.6483622067703,3.0,35.0,1.0,Abbigliamento,Contrassegno,No,False,168.16702656003844
199.51555568414085,299.3390329169624,,1.0,26.0,5.0,Elettronica,PayPal,No,False,194.75948771715912
288.1162437449454,424.0298361624089,617.327964420025,0.0,22.0,1.0,Elettronica,PayPal,Sì,True,275.6670727211953
261.29070832845883,132.8977878887291,1564.100753195202,5.0,32.0,4.0,Casa,Carta di Credito,Sì,False,176.91469053084816
359.77719438895764,8.454763672848609,1906.919457503377,2.0,,7.0,Abbigliamento,Carta di Credito,No,False,189.4250262963334
