Ricavi Totali (Euro),Profitti (Euro),Dipendenti,Settore,Rendimento del Capitale,Soddisfazione dei Clienti,Quota di Mercato,Crescita Fatturato (%),Obiettivi Raggiunti,Predict
4574817.022343515,1725891.1091947712,282.0,1.0,8.368940318501789,75.04702002482631,,8.65281760694867,False,2805177.5744937104
4761154.920774174,1474047.9472643947,313.0,0.0,11.278249414374791,83.42123808111045,,11.391874166623937,False,2822794.122941239
,2213960.344335234,330.0,1.0,9.123697962878978,85.48678133213056,51.645473661611106,11.556754052369286,False,2484264.8018470313
5275592.497688006,2222705.2526207343,293.0,0.0,-2.0577256471546645,,65.3751490255238,9.404633050800792,,3304609.705556833
5407851.0670088045,1798754.7816886115,295.0,2.0,17.739281313412118,77.5946083100861,,,True,3243553.3905396215
4315586.808873817,2034703.0121112906,291.0,2.0,12.98420658359035,83.20201558354059,77.92461195318181,5.350435012566592,False,2768205.3781572985
,890252.6227967755,306.0,0.0,21.557273316058563,70.31180970259257,91.438304834197,11.224158744858203,False,
5060072.353946577,2090811.254939202,280.0,3.0,22.394907324866026,80.54628989306529,51.181250561505834,9.578968217167622,True,3157281.4692486925
5889366.910334759,1203658.9235469499,293.0,,23.838257350150023,,77.92461195318181,13.95097258655679,True,3305783.922425982
6779635.916974803,1661046.2538682104,285.0,2.0,1.4260913706139355,79.658901559516,17.78988236564283,7.142950589577324,True,3888133.263237983
8804583.506490167,2480757.756288495,286.0,1.0,13.037388058087139,83.55547799813702,38.91510523552951,10.598862816437201,True,3301868.4287880617
5438102.475829375,1515355.7202102884,295.0,1.0,25.35085733609955,74.77706691315298,6.289201678154221,10.557341984082598,True,3173660.0654461705
6299814.939153958,2426038.677438602,279.0,0.0,24.44413066234936,85.39924631538818,36.23547467584489,12.694310030986372,True,
4377811.704416433,,315.0,1.0,28.27872831958569,81.67905997969763,92.61685524858889,16.771465514284202,False,2532870.787426239
3712433.014448104,1532699.0427147597,306.0,1.0,12.014876983984731,,45.40118993678179,10.832942962793737,False,2316028.3866270725
4953775.281912883,1764005.2848589285,302.0,1.0,11.451931268117225,78.01679206479828,92.85087502535464,16.827285315357862,,3006092.591871183
5851901.173040186,2002847.5172749467,318.0,1.0,24.359379564550707,82.75286350996754,5.742545904924556,7.818350939422475,True,3526806.4053727644
4053452.7435899647,1035318.2833279107,267.0,0.0,15.544398271834694,,44.16338228926775,15.300799318546563,False,2337324.9169532196
4178711.7592419805,2079934.7788736718,255.0,2.0,3.2494869614476585,73.8696593992987,7.046031147065534,12.435403381863683,False,2713338.8003637684
5969479.905144416,2440522.8556690547,301.0,0.0,29.301942976968625,78.15387593426799,32.815342872393835,6.797368294660853,True,3716898.168746583
7000983.859772048,3124682.24504779,281.0,3.0,-2.83470898276196,83.61358157622992,73.14811072821136,2.115785103928882,True,4437897.026557381
5082620.978508418,1742938.6566814596,288.0,0.0,21.329102524427054,82.61740895634158,73.02087711538532,4.905674499779785,False,3064193.067393547
5075476.374448157,,326.0,0.0,13.619886448952002,77.14039281962035,,13.520865031348338,True,3183175.5517703295
1521867.9845785284,2181253.8672638047,304.0,2.0,8.611882609476154,88.47448920442766,44.54677777512258,11.560023273905403,False,1415312.4644730603
3860245.8311190875,1772745.7355588307,277.0,0.0,-9.101976126180752,80.87307532524717,96.75604402009144,4.160143100908888,False,2461947.4682558132
4822402.769317557,2939087.438910828,308.0,0.0,-4.419034742161774,84.78050662016875,78.52736631286473,17.681838008784116,True,3292931.152699629
5118329.534809349,,289.0,0.0,0.458524215278274,82.94275702639149,21.64129404264572,18.60428041826589,True,3521914.159932223
5030764.243688365,1670054.6798414446,329.0,1.0,22.25140590534592,80.89314386631749,52.37070317302622,9.07103675366981,,3016400.340003967
4982643.954045307,2909219.9111535363,315.0,0.0,18.818753094675273,86.99200522931122,58.803353993365995,15.570340238243867,,3364091.064436762
4468924.53618333,1897034.077512586,283.0,1.0,10.000564730506145,76.97730191536779,41.16037981098223,17.46839240189759,False,2803575.9850239214
4748120.369976783,1671339.3598365677,291.0,,7.628751423665577,80.8834723586839,1.522566275271242,5.1803387484214385,False,2875463.0290071117
5400103.532389907,1542018.5222693197,335.0,2.0,28.858130670120943,,8.503939828698792,10.737201954658351,True,3162659.4703161404
5434761.447273627,2181353.5402508266,290.0,0.0,0.8592319246853428,,22.164119684503692,8.896061657373977,True,3371788.564924393
4297131.5840143915,1362794.2890777215,294.0,1.0,7.394133868893377,86.7704437329504,77.42859180219777,9.776653071704237,False,2557406.034061127
4632654.463267682,2217836.329427878,290.0,0.0,7.051555021308012,81.89656540498785,70.87203365429797,14.410945327004507,False,2981681.01265127
5145749.12106322,2065813.1191603232,311.0,0.0,18.595205420468023,154.96216632954966,74.4046722258526,0.9002281393888634,True,3192618.676325335
4437025.686397496,2261351.3460233966,319.0,0.0,-4.90835427366207,86.98708531349543,19.426028496075553,7.626831728308348,False,2896919.7723721126
3807757.8487171526,2866152.959387536,305.0,0.0,22.569675913018983,68.23917558067402,73.30504796256854,7.1229583026923695,False,2763726.2367664976
5283140.263191001,2864302.268351803,284.0,0.0,13.160780853700103,79.64545885849783,32.18708205420868,5.087166367347356,True,3500861.8295343146
4108149.6466237945,2200145.033593733,287.0,2.0,-6.474191447254776,74.42153899425392,,3.686563422765725,False,2714119.070702702
4555258.023140423,,301.0,0.0,20.899501382227598,73.41947485487285,56.175347604031586,5.146238239811006,False,2877238.3541708253
,1280497.832418899,301.0,3.0,5.950824932640533,72.27150772091953,61.8626478836762,14.900010448315506,False,2649166.756387466
5906433.080242393,2087412.397447021,291.0,0.0,23.50418978802641,79.71469333328658,,4.442465763167778,True,3579441.1478484552
4886757.774321135,1354642.538050464,313.0,1.0,5.524571965895223,68.34436274503769,22.200469025238245,17.26717505882604,False,2849775.1020107185
4792542.418620276,1453445.7840698967,291.0,0.0,-9.540334160619661,88.95763893312589,26.883798542620784,8.474316373469708,False,2832306.639394382
4404225.90647789,1807210.497456842,,0.0,4.912913794134109,79.8754386113681,17.28577971900758,12.498256134824512,False,2744278.6021272247
4953931.291508652,2926501.033811471,276.0,1.0,15.831998544518523,79.42123069806561,,9.191176470063978,True,3354917.7941330615
5974991.966596775,,281.0,1.0,0.8822913791893594,74.19749235337899,97.70128644752725,12.26005129882519,True,3573364.39826167
4236086.719298505,2102227.1967095206,315.0,1.0,24.673154423056218,80.46550477835154,67.29766697223832,5.530359164718117,False,2748712.624733942
5675759.11512532,2350262.3296985915,289.0,1.0,2.8589179722357194,82.78088551469995,90.31380355720943,10.419133583334514,True,3542960.340298954
6165547.304829088,1253680.2880398845,278.0,0.0,7.16351979451089,83.42598289738515,47.63319440484144,4.172515256018744,True,3458878.573329561
5769843.268251199,,332.0,0.0,26.395150585031615,79.00245528515215,67.43887441157001,-1.9848508154779072,True,3425714.5737302434
3852033.0756733087,1441062.3804847146,528.4843784497144,1.0,-8.471602680422944,84.39083257413459,82.32517081091385,2.8336458358862657,False,2358335.8187112357
3940368.3409757633,1691294.0942863347,325.0,0.0,-4.283758871099446,73.25445589131778,32.28590025828013,10.390924765078406,False,2477574.476958735
4487930.083934734,1714201.5923432405,,3.0,19.13655418179706,95.72156792965987,81.50928520020972,9.791239365645115,False,2758227.477918212
3615999.607489436,,323.0,0.0,18.595205420468023,84.3353721574527,98.77609134756825,18.60428041826589,False,2699470.724300053
4677969.936296775,2180252.4966100086,312.0,0.0,-2.766076730682361,82.74867253760779,19.617908568846666,13.014180013941608,False,2993063.319967393
4399498.921482788,1604567.4002855045,290.0,1.0,-2.767488123167099,79.16767522518418,3.887722535241933,6.304769294685152,False,2681120.9417809043
5410183.430362506,2078901.0094287766,289.0,0.0,24.912793008563398,78.40549316131515,45.940205054158454,5.726831799636639,True,3328763.163376246
4317967.7982452605,2177949.1884181197,294.0,0.0,8.922052580515668,74.60180838093576,22.41578230871393,10.412518642008436,False,2812370.7381517948
4914712.205986812,966088.4735205108,302.0,0.0,-0.6960375393552312,81.39823896864041,45.58965560777557,13.322592565743172,False,2747185.309568072
4356177.644151144,2215011.991330021,307.0,,11.76246822575079,89.58560679004215,0.20247789510424719,10.901654221432366,False,
,1346475.361607587,300.0,1.0,19.41442632719799,80.41784832305827,9.112209125573889,7.4829793552073,False,2960312.49339283
4361425.562510281,2065527.587197112,319.0,0.0,9.899875570656079,85.10320622213463,30.377310323637086,10.348842889763553,False,2800373.1271828515
5565063.61720863,1436836.5525064697,322.0,0.0,7.88312652904326,82.8789421621877,65.10402327214607,14.530746949109417,True,3213585.6805056455
6688068.3556200955,2411117.8107115636,306.0,1.0,-3.6923251371833965,77.65435369011826,19.816036963743976,5.818293810828012,True,4067370.684682279
,1677345.3191981472,307.0,0.0,4.813579410238461,81.31895209435751,66.25368016488258,12.020255165024082,False,2432820.11207417
5101008.562946832,1793875.7108702492,,1.0,12.609244494752225,81.3728834040766,58.9417747172608,,False,3088670.2102123825
5246841.636640712,2362751.5804071585,317.0,0.0,,78.19833493998608,33.75215404061288,1.9221399480083416,True,3332246.676870493
7275959.239920896,1926729.605946838,290.0,1.0,-0.28109454836889114,75.96685954047945,38.04986941753721,14.247626626845879,True,4216001.351269824
5970055.340448357,1780142.200029697,268.0,2.0,6.2685755170888555,91.97515595082459,78.5115086762302,10.776574938111745,True,3519072.4855480753
5866949.13049696,2173156.9680086584,295.0,1.0,-2.791669505103238,82.85004863554899,78.30782974896383,12.599603184167375,True,3585424.1755717145
4667401.678727151,2030763.1030667077,292.0,0.0,14.588420678239856,77.85867246332475,55.81415674869824,18.60428041826589,False,2942929.9650555626
4296541.904389502,1815363.1700108282,301.0,1.0,22.802462967635392,78.92900569564263,17.4952837220823,17.72151376441129,False,2692883.447500752
3897535.879708068,2300808.8423983734,306.0,1.0,-9.00512310474233,73.54434218197358,45.00901011832417,-3.534637275439124,False,2639009.885646091
5182652.309510942,2737248.2729913434,317.0,0.0,20.059115853523586,89.8365604978345,9.626702327973868,2.3883454232174373,True,3412501.1143219583
5059364.131089447,1284050.7593499115,307.0,1.0,-3.606148569841552,85.75731995988673,16.40808804125814,5.779962756433734,False,2914898.449342248
5267338.25280636,1632780.5066710836,288.0,1.0,-6.337454475437236,,96.51791555648455,16.603237816512557,True,3123506.5990520683
5127553.35672449,2122549.7081729546,305.0,0.0,10.730557123390327,69.75500898182204,93.71663578233102,5.945617175029978,True,3200542.7799375663
5424706.303639755,1639430.6272715002,295.0,1.0,16.27461616951495,83.55850663428515,77.92461195318181,0.1525258887225629,True,3204182.370506505
3074018.487427052,2574621.8620642386,288.0,0.0,6.540962850763865,77.3146604085899,18.84112528519488,13.812224525267508,False,2309398.5647777026
5161080.3203508165,419833.5188793414,,1.0,1.9388147490735275,83.50071425939595,67.87100308422073,14.992536779073594,False,2706493.2143465667
3995933.422036412,1958770.5812227817,313.0,2.0,1.4767996006955553,80.76684980625271,2.8007217159468634,1.543629583821307,False,2585598.1941109574
3555361.5144410613,2031660.8345499511,306.0,2.0,20.08311058857779,,86.24694029457794,4.074914341597431,False,2387179.8225683845
4675706.85286993,1348249.3415020658,285.0,0.0,16.32695267620675,78.50096015023482,44.173283062971315,14.332284004524945,False,2742331.0953423856
4818325.787179192,1978378.1374468808,298.0,0.0,28.339699984572775,80.2986837160846,46.68141556291627,1.3415108996794896,False,3002676.60312584
4106756.342008405,2021870.3957287306,302.0,4.0,-8.296013616377138,74.44493828363304,,15.48164407017745,False,2659942.3860516357
4165211.566533892,2133500.098212079,276.0,1.0,21.76748664277923,83.75528639621757,14.34394232774756,2.0095267567700006,False,2722656.214635921
4276673.53127163,2475067.927050447,299.0,3.0,1.9708913862818669,80.57008470512905,71.88695925788413,11.326403823647738,False,2880859.4090317134
5353736.664289764,1352624.6659339536,305.0,1.0,-8.179928786790146,86.55839912231473,68.22242751121317,1.0260520798664512,False,3082655.937135484
4850373.35800493,1714543.8601945853,308.0,1.0,13.181365790628167,88.01017312579435,36.30188542871111,6.5796553606516675,False,
8804583.506490167,1315787.8627785249,327.0,1.0,-3.6309462762981015,79.33111626541881,16.086185782874406,12.220808027849593,True,3228195.197696806
5547842.276740553,2207623.9011484766,293.0,3.0,-7.838402320459634,90.89424721223816,48.952056225652186,20.2397767842835,True,3436212.356670176
4159642.6044406826,2636155.4951849114,,0.0,19.01019284956359,72.23416391484494,2.504272986019207,10.03185898571241,False,2870669.957147612
6337462.401835274,2082360.2089907678,303.0,1.0,27.737795754923525,,33.39842289964844,10.307379759291404,True,3793441.325090819
4413439.308640355,1513738.7687793868,314.0,0.0,29.107167425490353,76.41456591599126,,11.002806375950922,False,2660843.485515269
4007494.5468284534,1972497.95639372,283.0,3.0,29.099648352191394,84.73630638488433,52.38403175231464,15.258889674765513,False,
4911436.064507707,2083301.1656684123,290.0,1.0,18.26530983565781,76.90065098893122,54.25138634477615,10.111211913052628,False,4845963.961578788
5864529.710849387,2437122.8347978587,293.0,1.0,18.435907942549832,78.9629673727271,14.30180295607486,6.1658527721399965,,3663402.9390346054
4059377.063553225,2413209.0110347173,309.0,1.0,20.709092532553555,154.96216632954966,20.332743930080422,5.091824385037666,False,2753652.2534519047
6046335.158154484,2145045.8229362303,314.0,0.0,14.807864885526744,68.57915228999262,49.166619001010126,3.5634198103374173,True,3666682.038642073
6899948.817123609,2287029.711983209,296.0,2.0,22.863092970224386,72.40140533098682,34.96478468001969,14.542783110788607,True,
6512705.1794878105,2175029.89748834,306.0,0.0,22.067584328752844,,,6.967219780805826,True,3908862.9524343633
4122163.277224593,1569640.9442846058,319.0,3.0,6.28160141943691,79.26918042853656,1.3981458792056367,18.721524609277893,False,2531977.6662026
,1731107.3831622493,306.0,0.0,17.69734878705101,83.8218332011355,50.9828125681154,11.051013294206166,True,3615511.783925158
4728303.757564527,2310214.7870831685,310.0,0.0,-6.080617048204435,73.84401091502141,61.105191949070736,6.774186986532162,False,3057217.6697446113
3540397.463194427,2418533.2151353345,,0.0,13.804209688154323,82.93620852011347,2.076580480054424,11.33793689248945,False,4845963.961578788
5532101.269971298,2343005.3523645382,312.0,1.0,14.994085346853545,77.81631585385242,40.675393116169914,8.579192904891556,True,3468953.9565335913
6867757.582524387,1451608.9518243463,,1.0,27.54026581721525,81.27398922151265,81.0040928976192,9.981489412727008,True,3869363.47310738
,1836880.9296339806,337.0,3.0,16.259567591384524,76.38098495026045,49.63166876032692,12.216532250243059,True,4845963.961578788
4657102.631568449,2070596.5775082104,308.0,0.0,0.9157470581193472,77.27308866868827,89.29176442899333,11.28934448586364,False,2949732.5469055846
3052764.913717323,1005502.8943178704,298.0,1.0,,80.39308161184388,80.13755698295981,11.555934127713321,False,1828035.6363408482
5731289.884991461,2056641.2574606014,294.0,1.0,-9.518394636220599,78.17728983801184,63.203779779898674,12.68879266203427,True,3482639.8574924436
4437499.183712095,2394217.1874187095,300.0,1.0,14.073181645870044,86.16203511070408,80.09439764274292,9.27192668839075,False,2937016.602466998
3809621.7047596904,1449286.4831533409,304.0,0.0,,,98.32747110533353,4.096325433063216,False,2339597.6165909343
8321054.163542427,727460.384519248,312.0,3.0,26.031310652905773,84.30329409624237,38.1161377455192,5.677491939496748,True,
5784790.465338613,1948194.9789177203,294.0,1.0,-3.978660475898339,73.62567732027006,76.2777998766903,13.413093633274693,True,3476856.408963349
5225937.432936185,2407281.8221252477,328.0,3.0,27.441725610564447,84.78320407989916,54.831810326131034,,True,3335155.6985207363
4187647.7691433905,2048592.6738563299,295.0,0.0,12.96589452244806,77.52263532875615,60.16722874721362,15.026799076592917,False,2708404.6920884093
5931302.125223882,2031328.4749284086,333.0,0.0,25.292348248382297,78.4718905025791,25.707322486605356,3.097156895411776,True,3575050.224521843
,1910095.8558887898,278.0,0.0,2.0138684503374513,79.81943992994776,90.79801292266825,6.800872584886928,False,2941589.8740174505
4850793.645197089,2173114.994047343,281.0,0.0,16.43786030857838,78.91136194086926,33.50379260261474,12.813892569991463,False,3077333.883591261
6172649.722273221,2550430.5551580302,298.0,0.0,,74.8484670484936,75.75063902141767,6.059940279339697,True,3851455.239672076
4569146.087695499,2513815.0013396493,289.0,0.0,4.191447262208975,,17.80413456507388,18.60428041826589,False,3038718.656571221
6341879.985917395,2496173.804458779,309.0,1.0,,74.06214403344123,22.93429749386894,9.079069282667128,True,3919793.9501101878
4415798.0853888905,1652991.7772946502,282.0,1.0,3.4976314421229926,75.59375612407071,13.642438432610449,11.402421677949533,False,2703798.856367176
4079939.353422915,,296.0,2.0,4.769837563712308,82.56129468662847,74.95954948369908,15.567488422574424,False,2603622.6776518463
5075652.703200928,1675796.7404613262,320.0,0.0,,84.64263256911681,4.729176310273964,13.477577250522033,False,3040568.0692543117
4711522.908762711,2082994.8252521881,313.0,0.0,-7.248975888399096,79.87587907878557,16.787513650091235,8.720374230762367,False,2980661.646031858
5454585.291627034,2369542.5007686284,339.0,2.0,23.19955176785433,74.16327948644086,21.66348860677767,3.1155015685126344,True,3438156.019144419
4909225.326120164,2630258.90741021,324.0,,7.414519902923168,83.88447478442828,38.87625865761948,10.545079659428392,True,3243692.444299077
4833008.14168723,1736150.675765806,288.0,1.0,-8.85361536161704,77.64545925762768,95.3251305163023,18.60428041826589,False,2937350.438751973
2894155.8997325385,2016181.0757369858,314.0,0.0,-1.767654298825967,87.25600311368629,54.56210364183558,16.301259226385767,False,2051935.5328392102
4183870.7280196794,2357143.3592085806,319.0,0.0,7.52055493316497,,73.17218743365905,2.9074868768810944,False,2799078.9532697895
4571590.84134111,2799878.75687441,284.0,2.0,13.470273247589589,73.82493743329326,55.32202320842609,4.888228040138802,True,3125760.025378486
6432924.925948107,2043576.4265271553,291.0,0.0,7.459775920151536,78.28207691944854,96.81508892577706,5.692552925280884,True,3829536.529442785
6188727.905579512,2401708.085663279,,2.0,26.077104291939975,85.02393224506585,43.73197083193708,19.174418037781365,True,3814880.2133723474
4710963.045340186,2619777.6466013175,303.0,1.0,20.899893494234355,77.9565491655879,14.50616810477452,4.634162746383115,True,3141415.7434830377
5885779.358714945,1335224.647191855,308.0,0.0,16.544534930744973,85.36931009575105,5.103949979921851,0.3363662593011867,True,3343457.1407882804
5179151.112979387,1602796.909108915,,1.0,10.487856518660568,77.67418910762656,38.46331102366934,2.5289652777828255,,3070415.1350154234
7270236.247962382,2093031.2585569904,290.0,1.0,13.819922610485683,80.51034522256974,60.161669857612466,11.017132600435612,True,4263029.704974809
8804583.506490167,1528745.7052352647,298.0,0.0,6.96249464382792,82.1174003740041,0.5601876258412242,17.441580865875995,False,2644062.597407775
5355416.601396272,2599825.0989283803,296.0,1.0,6.01548915686022,74.95592275060399,85.54547481725827,10.24771908634826,True,
5143820.197024528,2396374.532837981,329.0,1.0,14.752713566854368,84.6458277705442,54.586457314196835,7.812084429129646,True,
4438819.34073085,2155019.46833949,344.0,1.0,-3.6758170917299537,82.06900690483121,67.52098206588792,1.4901061057818517,False,2865915.8088884926
4245247.974380323,2692839.322342256,299.0,0.0,27.359171183969885,93.07220736859966,10.139292290017954,1.7720375703119782,False,
,1744191.5704028092,313.0,1.0,25.23030244091717,,52.72288196613637,2.3713706929280267,False,2636428.1226971345
2829370.906000249,2525306.8976630596,298.0,1.0,26.737720883766066,69.66662805396616,28.844828676492362,12.383086730686554,False,2172279.9989163885
6253487.763189182,1775594.8442710384,303.0,1.0,19.944683363588748,91.60634412376636,18.73879126670731,6.836713395133625,True,3659423.702218581
3739652.4167175186,2127576.6717123594,323.0,3.0,11.993328722609505,73.6990870408623,4.570375438256235,14.221884758045794,False,2508102.0542494184
,1327729.2329104007,309.0,0.0,19.004304100553824,76.57620436126865,9.129366618620905,6.352821639642318,True,3193914.721997328
5432405.28491336,2150353.7940571946,282.0,1.0,26.691521196017135,76.59845173326705,22.83034169517457,11.848423207714706,True,3361311.15035848
5347499.7968394235,2097500.122627839,304.0,0.0,28.183965427955286,78.89682429944716,83.67339988147033,7.9950605971589175,True,3303001.534220183
4238919.682721994,3076030.7010695674,286.0,1.0,-7.046817631982827,77.74785772797917,35.52143739390444,13.659646329703826,False,3042271.7836111328
6580854.462470613,2472550.555812402,310.0,1.0,26.092505896115156,88.69784974366138,93.4093827817999,-3.9631077564082755,True,4032191.6053574765
3859336.605348355,1405411.057114719,317.0,2.0,29.466252786907667,85.77678413770131,77.92461195318181,7.33869264612031,False,2351293.0875471225
5824213.325712857,1798236.4912513827,302.0,,7.130834369322862,85.95474974782616,92.0057652595461,12.981279726220345,,3451580.2064877884
3954741.426919191,1763687.8732012475,317.0,1.0,1.109516469049714,78.05785041497579,23.58721706384611,,False,2506479.020433319
5070525.6370487325,2439862.473176436,297.0,2.0,13.710713797209433,79.61088448662119,20.256697647711206,12.780049805581115,True,3267224.116487258
6049130.228997551,,310.0,1.0,9.41756728500821,82.18324995790813,22.691163048872998,12.331173732517131,True,
2926612.537315887,2679177.1557713137,300.0,0.0,21.422756543291218,84.69004479187497,24.10552194060064,15.529839204317641,False,2267062.521357178
5072755.989631383,1722407.3726851626,296.0,1.0,-9.804830200728741,85.01195800036622,53.4574214177619,18.60428041826589,False,3053103.605968609
3605212.6995939296,,283.0,0.0,15.531824082505686,78.92739247108851,96.33764575602036,4.88796245435106,False,2577945.6901452653
4608022.36130125,2307460.262448569,336.0,2.0,1.6581122674783355,80.5507030881106,98.76589026701924,7.731486317140689,False,2996250.805682459
5242106.11396442,2992745.848311116,291.0,1.0,4.643905956610386,78.72402499839376,40.667396912241614,4.049186442046054,True,3518877.621312833
5585569.795110434,2397183.334704402,292.0,0.0,-0.41408559747279305,89.05198232839611,19.18248744532568,5.847992168155146,True,3511941.0675649713
4709068.110243461,2705330.4357743403,289.0,1.0,16.924105912468047,72.41284621355649,26.881692530668012,4.396852881621131,True,3166134.065224609
,2579936.0849996856,274.0,0.0,21.41082974346959,73.2207440802021,12.681501093892123,7.498390716038344,False,2822775.988796904
5682699.146217918,998748.9986265278,277.0,1.0,18.951238696631133,74.98308692289189,95.99820268161264,0.7851396884441328,,3140974.429724855
5331372.067917923,1868072.916026988,297.0,1.0,23.94447833513884,74.18609339155768,89.13453099945045,18.60428041826589,True,3226110.2520696023
6471191.0176165495,1868375.9116711572,298.0,1.0,7.241565008039025,154.96216632954966,52.07602594534573,,True,3796111.671674991
4052052.380331374,,311.0,1.0,22.381814979169775,82.81309025077579,,3.5254873914537956,False,2404716.7638075957
4721066.530367856,1157870.598207214,,0.0,-2.120509406280746,78.14380640542115,88.89028542394315,8.785516171303312,False,2707896.201749326
4606515.734812218,1794670.7004482145,298.0,,-3.215727061179323,90.43034397968832,1.5610743730091414,7.262536105197343,False,
4848473.256810795,2344374.0220443388,311.0,1.0,-3.914432389248468,67.6482228433169,80.06205507639403,17.503267272580892,True,3127552.3356721536
4251745.31081073,3604236.925763495,301.0,2.0,,76.68007100272112,85.32751527729425,19.400349528903277,,3207147.613204319
4746393.349720912,1958305.5679402172,304.0,1.0,15.694874224587537,85.1302330216877,97.35232034668152,7.071385527427937,False,2960689.759519627
5124459.647135367,2480857.9344940586,307.0,0.0,3.335061387485947,83.5430243293047,69.74080337716521,14.986854660175284,True,3306490.2012868333
6052483.72971931,2142984.2772554234,339.0,2.0,-4.239206326532208,77.54740106483587,28.881175586575004,5.877441527763006,True,3669138.323524588
5197684.277330358,1512473.4409248095,279.0,0.0,13.118208120584725,,4.452098867770793,15.18229033163545,False,3052587.207400688
6002556.391458804,1387522.633117564,284.0,0.0,-4.068212931665065,79.83596102132287,41.845847386802625,23.417822413123666,True,3417539.669229154
6406894.761622573,1394718.6607179358,331.0,0.0,6.019469794108115,81.62548424221475,77.92461195318181,10.117154546819268,True,4845963.961578788
3959791.688609577,1851029.8143973304,315.0,2.0,7.682645501165496,74.2943180120784,67.53949463702598,6.389363438477419,False,2535206.0664966754
6318146.600913063,2278563.1595675168,282.0,0.0,26.33915754364714,80.67718836138525,34.069697623350045,1.8350832496113476,,4845963.961578788
3792849.236572909,1927969.798118588,289.0,0.0,21.5814205728863,82.87566693888098,30.89381679357619,9.64192720173641,,
4868932.2442152575,2495077.742142123,315.0,0.0,21.395891536228127,78.80674513120653,70.11877645499287,13.278756676319894,True,3182992.100501601
2922432.1891366346,2886159.6387508363,345.0,1.0,28.031743041771158,81.69380833911259,78.89966295433481,15.220283061176811,False,2327067.03025018
6791240.908310236,,299.0,0.0,26.042225194327152,86.85142906380173,54.52826986675935,12.56291124120725,True,3833918.8252227
5043758.216058217,2384038.6903387555,313.0,0.0,-5.82852872216463,80.08398502700318,62.01971896094095,6.455015890655196,True,3237092.0061339135
5704100.223036311,2586762.625148277,321.0,1.0,-7.598070335222045,87.06290774630908,89.54053453285064,9.45086623000865,True,3628080.7892358843
5440300.230191521,2511753.2883762876,293.0,1.0,8.323972479847527,89.43251191319149,87.63407421087479,13.025450703185406,True,3473678.706698788
2670638.8153944938,2214284.5100610415,282.0,1.0,11.211399003721198,87.16839101728209,,11.712898711428906,False,1999607.1032953013
5942020.809968854,1899991.7195158764,310.0,0.0,16.81640964200333,77.99834365713154,33.39559266937222,12.480555897025951,True,3541010.4169503693
5000119.297240983,2410748.7413240303,306.0,0.0,27.898026683451327,83.22273457018107,23.63924116505022,20.32722712056608,True,3223288.3364631245
5510607.1736585125,3289171.7710253065,332.0,0.0,5.689212668017527,76.86112445242946,30.53069840355196,14.943201107593698,True,3214441.724335198
6693343.895389182,1640501.754440315,291.0,0.0,29.061560109807317,73.72219786106658,98.65467328710874,4.818125920459665,True,3838823.4376518694
3523515.545494332,1037520.7606088793,316.0,1.0,-7.99303265522167,80.61244685707152,3.4773706148686023,6.071286620455439,False,2073015.2151871538
4537022.052308746,2124360.9929005373,263.0,1.0,1.3682177040419887,85.99647130508929,77.92461195318181,11.918747377544618,False,2905821.7077740096
4985323.876295922,2988965.2861744426,304.0,1.0,,75.43792625719936,72.50005364757101,18.531449075780564,True,3389355.2302901093
5109174.817947115,2767384.292466896,312.0,2.0,22.91447032007361,83.26949160093936,41.54693409882702,8.955715531187554,True,
5293431.970709453,2377517.232140606,289.0,0.0,-9.182641607931664,84.50788361831148,90.6272586132766,6.538662917281794,True,3359972.4627294918
4338183.30999223,2153046.504754318,292.0,1.0,19.230317367488215,82.78640652626933,43.46778558101878,5.276955119032432,False,2815006.661813434
4562508.141558119,2260513.7644271874,283.0,1.0,28.414960694239106,85.8248817855206,52.52261139797525,9.498180632017885,False,2959410.0997433425
4224817.155106659,2981021.7961968593,292.0,1.8713985606712318,-4.714644400649792,,92.55137683372202,-3.6586860022224155,False,3006714.3846751866
4124706.7629174665,2665267.884933798,286.0,1.0,-8.89581380450637,84.39815921674372,66.53868411371226,18.60428041826589,False,2861936.5475072116
6104188.443133629,2193772.461308617,,1.0,-4.715555246898839,75.53594345923939,84.31526098461637,13.581545975464671,True,3710228.6762685943
5254808.001324474,2039566.9810517791,312.0,2.0,18.563590077867453,70.05356762288153,31.220041056183856,11.988036566908695,True,3239276.4925850844
4892214.1206333535,2570298.5544573697,282.0,1.8713985606712318,27.968211260455035,73.73665738514265,93.28313009143983,5.159181789451754,,3217197.6584902457
3985116.9909316287,1999797.6884351512,276.0,1.0,18.595205420468023,84.28393354177369,59.10357402403731,9.389609078819051,False,2592499.6799181756
3917415.445793343,2361132.3541027005,289.0,3.0,-7.06595108044048,82.08039925852435,77.92461195318181,6.321958409487521,False,2667048.693519164
5368201.805664126,,320.0,2.0,-5.870801225923881,91.16416154379765,63.546802679876144,13.04859218716047,True,3394805.7664637053
2517653.817294818,1433295.1181366865,277.0,1.0,-3.2290474550047854,154.96216632954966,0.9827638904099656,8.243615292264755,False,1688817.0928114732
6168371.807436115,953480.002089019,315.0,2.0,23.587826714683267,80.04684833065774,52.460666923307805,9.245727002258485,True,3370231.7534901635
4831475.202809574,2029904.7700298415,,1.0,-6.774908940358144,84.99553924061804,14.147189772758606,1.4210104566793653,False,3024709.316615831
