Tasso di Mortalità,Numero di Visite Ospedaliere,Incidenza di Malattie Cardiovascolari,Fascia di Età,Stato di Salute,Numero di Vaccinazioni,Tipo di Malattia,Area Geografica,Stato Economico,Emergenza Sanitaria,Predict
8.157270482939522,2169.906947418659,160.01348452992187,1.0,0.0,,Respiratoria,Centro,Alto,False,916.2668243264402
5.089954467361489,2718.811838565301,267.5836773387789,1.0,0.0,71.0,Cardiovascolare,Sud,Basso,True,1168.099838627754
4.110608652424151,972.5636763427098,211.13774768090767,3.0,0.0,111.0,Cardiovascolare,Nord,Medio,False,453.2667948413562
6.978705136408321,819.0652358445733,188.33978620949063,1.0,1.0,107.0,Cardiovascolare,Centro,Medio,False,384.4280302006765
5.400766959372491,4784.980303096591,220.9096581922973,1.0,2.0,72.0,Respiratoria,Sud,Medio,True,1980.5650186963258
3.15500384891012,3391.788164511414,226.92083135477745,,1.0,109.0,Respiratoria,Nord,Basso,True,1425.9915152109988
,,286.71261857843865,2.0,2.0,102.0,Oncologica,Sud,Basso,False,230.91703960674457
,2663.0179908666682,241.6876797075184,2.0,1.0,100.0,Cardiovascolare,Centro,Medio,True,1138.3135002589229
5.860660692094525,2407.050940474608,191.37145955989294,1.0,1.0,132.0,Oncologica,Sud,Basso,False,1020.5318140578111
6.86011178447862,3614.2868102520624,225.37026964859584,4.0,1.0,102.0,Cardiovascolare,Sud,Basso,True,1514.5258049954039
4.640208651778974,4698.861039394985,202.78454333581217,2.0,1.0,96.0,Oncologica,Nord,Alto,True,1940.9797787587377
4.657278755364171,3919.984169821773,164.8181589467173,0.0,0.0,113.0,Cardiovascolare,Centro,Basso,True,1617.4391156127244
3.620519125127565,4396.3356080153335,152.78317477245503,0.0,2.0,,Cardiovascolare,Centro,Medio,True,1804.36919563787
3.517791850799185,378.5024448556334,314.32181358671005,4.0,1.0,89.0,Cardiovascolare,Sud,Medio,False,246.8975220182664
4.868255782289571,4788.32053092325,196.87574465613793,0.0,0.0,128.0,Cardiovascolare,Centro,Basso,True,1974.3909357661414
7.585028019985829,1226.991199521507,275.67478958451494,4.0,0.0,186.7429817800367,Cardiovascolare,,Basso,False,574.6989166839573
7.238449313606816,,242.6589065859555,2.0,1.0,,Respiratoria,Centro,Medio,False,664.2740333666907
4.89434319718016,3072.7792373339735,246.17941298208052,3.0,0.0,,Respiratoria,Sud,Basso,True,1303.8655188282137
4.253704931086833,2935.5365130796135,276.0931307667684,0.0,1.0,,Cardiovascolare,Centro,,True,1257.042544461876
5.067125412228215,3130.1788778762816,,,0.0,100.0,Cardiovascolare,Centro,Basso,True,1328.3547091151106
1.0057420826678989,2343.1550997422883,182.44499682184596,1.0,2.0,95.0,Respiratoria,Centro,Basso,False,992.2955389434691
4.644167414386638,1330.9337374167967,164.6824636429717,3.0,2.0,84.0,Cardiovascolare,Sud,Medio,False,582.6782340596102
3.6725743296258466,2006.430364423895,196.91628306154917,3.0,1.0,92.0,Oncologica,Nord,Medio,False,862.5470306880228
7.562195233486584,1669.069241642519,128.06732198521496,3.0,0.0,87.0,Respiratoria,Centro,Medio,,706.947893252572
,2179.010254798302,171.9898578853801,4.0,,97.0,Respiratoria,,Basso,False,924.4010592849348
7.283546207122571,2747.453712444018,139.49521014799853,2.0,1.0,113.0,Oncologica,Centro,Alto,True,1141.4300480220068
4.986486184179514,3448.1689131683006,143.80095698168168,1.0,2.0,110.0,Cardiovascolare,Centro,Basso,,2059.6077638885827
4.85053559491363,2225.06843550133,160.85535979520745,4.0,3.0,81.0,Cardiovascolare,Centro,Alto,False,939.4839821390942
0.9660861923101196,3407.274537040646,251.8537768786843,2.0,2.0,111.0,Respiratoria,Sud,Alto,True,1439.0659478798636
7.471694697473327,1707.6215787140836,245.41051725690622,1.0,2.0,,Oncologica,Sud,Medio,False,756.9717866627053
6.730218107652365,1232.5691377037328,167.07787460998668,0.0,2.0,85.0,Cardiovascolare,Sud,Alto,False,543.1510174644892
4.414903399900684,3361.917329679225,249.75934405261123,2.0,1.0,109.0,,Centro,Basso,True,1420.2947350874733
4.418717524295506,2788.5568919452676,143.10189655613138,2.0,1.0,88.0,Cardiovascolare,Sud,Medio,True,1158.9533257449464
6.441820132470793,2963.0698261255566,183.86483867660638,2.0,2.0,106.0,Cardiovascolare,Nord,Medio,True,1240.9873820532046
3.543791805038668,3508.2613060521494,233.0579911427546,4.0,2.0,99.0,Respiratoria,Sud,Alto,True,1474.4219197636864
3.669019047392654,2346.763998854802,159.2033870749782,1.0,1.0,101.0,Cardiovascolare,Sud,,False,986.7666156644143
2.625253006612528,3798.0743532382353,259.6534597076313,1.0,,102.0,Respiratoria,Centro,Medio,,1597.4257792075834
6.353836337823385,3324.4909595415447,147.6129149121898,0.0,0.0,111.0,Respiratoria,Nord,Medio,,2059.6077638885827
4.687216645860624,2082.42788500901,265.6464641441477,3.4681885355182986,0.0,102.0,Cardiovascolare,Nord,Basso,False,912.9650932468484
3.5682273049807014,4337.9866487962845,156.47894120445716,,2.0,101.0,Oncologica,Nord,Basso,True,1782.138341879851
4.126575814299474,1464.775146258429,203.59372226076357,0.0,1.0,97.0,Cardiovascolare,Sud,Alto,False,646.9881751816007
5.089796563233345,3521.489567697554,201.10439692739845,1.0,0.0,93.0,Cardiovascolare,Centro,Alto,True,1469.2271461572411
5.79231917216501,2625.1187829402866,170.00066952485298,0.0,0.0,,Cardiovascolare,Sud,Basso,True,
5.514731988901588,4534.314533611386,189.80952857678113,3.0,1.0,102.0,Respiratoria,Sud,Medio,False,173.41186735854026
5.999628366660717,3762.57982634749,251.93307430334158,1.0,2.0,87.0,Oncologica,Sud,Medio,True,1580.9118528299985
5.993790030563361,3978.0307597904957,192.90192710223306,3.0,0.0,,Cardiovascolare,Nord,Basso,True,1649.9828820468683
6.151466535751293,2733.005384583024,181.9061992575171,2.0,0.0,97.0,Cardiovascolare,Sud,Medio,True,1148.3740136104648
5.3547057080697344,2403.0135116574706,176.0517799524789,2.0,0.0,116.0,Respiratoria,Sud,Basso,False,1014.6209386487319
5.26685572195237,2225.110991989567,184.57136984463048,4.0,2.0,107.0,Cardiovascolare,Nord,Basso,,946.6158077492161
4.507909799401916,746.5871962446147,,1.0,2.0,90.0,Oncologica,Sud,Alto,False,353.9153813766765
5.9059103497049446,3912.717378629286,175.33561141826885,3.0,1.0,113.0,Respiratoria,Nord,Basso,,1618.5876348771951
7.692121326249859,4534.314533611386,164.24295411640773,0.0,0.0,96.0,Cardiovascolare,Centro,Basso,False,227.6561408503237
9.92928271666405,674.0598985589357,221.88030274633894,2.0,1.0,104.0,Cardiovascolare,Nord,Medio,False,336.788050247476
5.085730313460579,,125.74270820936344,3.0,2.0,112.0,Oncologica,Centro,Medio,False,445.53343607980406
4.4917748285107155,2945.4591928132068,183.50968244388602,2.0,1.6392105038537175,186.7429817800367,Cardiovascolare,Nord,Alto,True,1233.8365818584484
,,210.8937093454331,2.0,0.0,111.0,Cardiovascolare,Nord,Medio,False,547.6163799968489
6.807716877493204,,394.5615393481845,1.0,0.0,86.0,Cardiovascolare,Centro,Medio,True,1259.0987675314834
5.526175467303865,4392.587004770053,204.4346357251003,1.0,2.0,108.0,Cardiovascolare,Nord,Basso,True,1818.665192625551
2.8257527080603944,955.3146901298948,141.80444126708053,3.0,1.0,113.0,Oncologica,,Basso,False,425.56720843208205
5.40014481751442,235.21493483743606,135.85396282416053,2.0,1.0,106.0,Cardiovascolare,,Medio,False,135.4421627822226
6.477294062802367,4516.803839185016,207.09872566526562,1.0,0.0,93.0,Cardiovascolare,Centro,Alto,True,1869.151153373586
4.322782980007339,3369.4120157631814,300.89235454643847,1.0,0.0,90.0,Cardiovascolare,Centro,Basso,True,1438.332512669204
6.397678423538953,3537.9901366401264,243.76439233347344,,1.0,107.0,Respiratoria,Nord,Basso,True,1488.9253723560926
5.1521083926555304,802.4675419863476,197.58632564243592,0.0,,107.0,Cardiovascolare,Centro,Basso,False,380.2629144872698
4.204300879972428,3834.513430369085,191.81999776347098,2.0,2.0,99.0,Oncologica,Centro,Alto,True,
6.504597332168049,4519.771224352636,156.28862345468113,4.0,3.0,114.0,Cardiovascolare,Centro,Basso,True,1855.9950767774587
3.797163982241096,2016.1442726027478,200.92341860976947,2.0,1.0,106.0,Cardiovascolare,Centro,Basso,False,867.33473462403
2.0155143536790585,3198.1607574976624,257.76775094945424,2.0,0.0,107.0,Oncologica,Nord,Basso,True,
6.180205179293292,1433.530042587905,394.5615393481845,3.0,1.0,108.0,Cardiovascolare,Nord,,False,654.7689808685698
1.9430223633087067,62.492119704510294,162.42302236839598,2.0,1.0,100.0,Cardiovascolare,Centro,Medio,False,74.3237545923229
4.431955314348802,4687.958718188578,140.5215170419669,0.0,0.0,93.0,Cardiovascolare,Nord,Medio,True,1917.3399423880214
4.823559743312001,1205.2775385425057,192.53184937335183,1.0,0.0,107.0,Oncologica,Sud,Basso,False,540.1705702290078
3.982052939559894,4534.314533611386,218.73597488836327,0.0,0.0,98.0,Cardiovascolare,Centro,Basso,False,387.5115979007601
6.597125697817851,3489.530474946549,186.97337358240713,0.0,1.0,,Respiratoria,Centro,Alto,True,1451.9042020533418
6.481227633830175,4534.314533611386,175.80738680287945,0.0,2.0,113.0,Respiratoria,Nord,Alto,False,313.00902395924214
,2901.45085669736,197.6032798352555,2.0,1.0,107.0,Respiratoria,Centro,Medio,True,1220.4613266295207
4.076185470919182,2513.875355666949,202.68184162448605,3.0,3.0,108.0,Respiratoria,Sud,Basso,True,1067.2546947541255
4.931916528201941,1620.9526089514086,249.53129655961314,4.0,,101.0,Oncologica,Centro,Basso,False,724.4404325484475
4.804510394643714,,163.53145227087487,3.0,1.0,88.0,Cardiovascolare,Nord,Medio,False,199.9650295894124
5.486826965848726,3015.914778035015,235.21402261867445,4.0,0.0,92.0,Cardiovascolare,Nord,Medio,True,1278.1301179996085
4.6420498834710955,703.0982068965158,176.36198360520626,3.0,,105.0,Cardiovascolare,Sud,,False,335.04787784016816
4.12490870453347,3565.260403075728,173.0762785345865,2.0,0.0,84.0,Oncologica,Sud,Medio,True,1478.6270447906672
1.4122891859038864,760.1274427185479,216.43988997856482,2.0,2.0,102.0,Respiratoria,Centro,Medio,False,369.5829440809886
5.698162083103898,673.6295922485624,165.33534669112782,0.0,1.0,97.0,Cardiovascolare,Centro,Medio,False,319.0524409067633
6.622833098027122,3808.0926341540653,79.3630965347311,4.0,2.0,98.0,Cardiovascolare,,Medio,True,1548.2459826220456
4.60959893144935,4534.314533611386,267.2489387722536,2.0,0.0,101.0,,Nord,Alto,True,1487.30580527554
,4354.503208940925,204.73389738901804,1.0,2.0,99.0,Oncologica,Centro,Medio,True,1803.5214527930757
5.285859353747886,1862.5823911669254,81.89779105126584,1.0,1.0,83.0,Respiratoria,Centro,Medio,False,769.9022937821499
4.945341760731349,2826.9190265335374,163.9729049091278,1.0,2.0,104.0,Oncologica,Centro,Medio,True,1180.2594820861532
4.960503282415058,1492.1756264366993,263.2070467832696,1.0,1.0,95.0,Cardiovascolare,Nord,Basso,False,676.1323646096606
5.077358490045812,3496.448898164838,181.45506502300418,4.0,0.0,,Cardiovascolare,Centro,Alto,True,1454.2160787728365
1.8144044139587,4574.694597754521,141.7703342141303,3.0,0.0,104.0,Respiratoria,,Alto,True,1873.3089393660478
6.681154956489101,2566.6710460235204,176.8852100482389,2.0,1.0,102.0,Cardiovascolare,Centro,Medio,True,1080.3339814238798
5.049444933660883,4024.85672096166,211.66668805460637,0.0,0.0,103.0,Respiratoria,Sud,Medio,True,1673.442694801046
4.180235334940279,4767.211941670553,148.21198499080015,2.0,0.0,86.0,Cardiovascolare,Sud,Basso,True,
4.557504762045927,3990.920711568558,232.6950674352687,2.0,1.0,85.0,Oncologica,Nord,Alto,,1666.7768048580037
9.374770406429306,,184.23848366431335,,,98.0,Oncologica,Sud,Medio,False,292.5969058913465
3.811314014659472,1773.4317732990635,,1.0,2.0,101.0,Cardiovascolare,Sud,Alto,False,2059.6077638885827
5.208258305846796,2452.7888313088974,183.61403442744557,2.0,2.0,86.0,Cardiovascolare,Sud,Basso,False,1036.7997428517926
,1208.0146796171875,182.97567237351615,,0.0,98.0,Cardiovascolare,,Medio,False,
4.70740667406477,4534.314533611386,229.9128591595888,1.0,1.0,93.0,Oncologica,Nord,Basso,False,
4.011546615906313,548.087108858103,262.8696644687438,2.0,2.0,117.0,Oncologica,Centro,Medio,False,298.69574288386434
4.867277257636485,583.6517526809121,135.10451330021453,2.0,2.0,186.7429817800367,Respiratoria,,Medio,False,274.5920550624292
4.575682469908755,4952.532885677515,120.57307308679913,0.0,0.0,85.0,Cardiovascolare,Centro,Basso,True,2017.1850761970456
4.224303249479235,1556.0390522277967,201.32478869880515,1.0,2.0,86.0,Oncologica,Sud,Medio,False,683.1130575007602
5.303011361334267,4201.097892927608,83.61033394697523,4.0,,99.0,Respiratoria,Nord,,True,1706.7222573551358
8.205128383827006,2729.0391976041496,394.5615393481845,4.0,1.0,106.0,Cardiovascolare,Sud,Alto,True,1152.2160792813156
2.5341777176080753,4507.35682421567,225.02099862665455,1.0,2.0,97.0,Cardiovascolare,Centro,Medio,True,1870.7490292742643
4.275479995695409,209.29897679821286,129.4203131120385,3.0,1.6392105038537175,186.7429817800367,Cardiovascolare,Centro,Medio,False,123.44568465289672
4.518739279397258,2634.9173413079425,,0.0,0.0,97.0,Cardiovascolare,Centro,Alto,True,1108.8900264818164
3.36965508830913,,247.21324529734488,2.0,1.0,102.0,Cardiovascolare,Centro,Medio,False,2059.6077638885827
6.736971022517109,537.9169438506154,149.9666744784142,4.0,2.0,91.0,Oncologica,Centro,Basso,False,261.35677988377046
5.0680961736761985,4989.9147823265175,145.49430139076745,1.0,,105.0,Oncologica,Nord,Medio,True,2039.9142033478374
5.927175164204824,3798.555824254814,257.7474094560188,0.0,1.0,121.0,Cardiovascolare,Nord,Medio,,1596.7465525387313
3.876852216985502,31.17684510048402,193.61699505787445,1.0,1.6392105038537175,83.0,Oncologica,Centro,Basso,False,
0.7227742157330503,1909.973514277311,240.56471820085162,2.0,0.0,84.0,Cardiovascolare,Sud,Basso,False,836.75882117118
6.349475903278992,2930.541246277826,148.81659434119172,2.0,2.0,103.0,Oncologica,Centro,Medio,True,1217.4614768134877
2.7501245703811446,4839.627819035064,240.90222830566728,2.0,1.0,96.0,Cardiovascolare,Sud,Medio,True,2008.7217961057258
6.962399487954771,4638.14049828859,202.76618154193864,1.0,1.0,92.0,Respiratoria,Sud,Alto,True,1916.3860537780174
5.713185807768841,2916.7809863940215,155.009238825525,2.0,3.0,117.0,Cardiovascolare,Centro,Basso,True,1213.815166205266
7.301754378184287,3780.787945530485,166.54962724892894,1.0,0.0,94.0,Cardiovascolare,Centro,Medio,True,1562.5800663868727
7.313242645642947,4954.502387154714,169.7156095769909,4.0,2.0,94.0,Respiratoria,Centro,Basso,True,2033.915637734983
4.945428440536491,2485.4439911245063,53.77750101288402,0.0,2.0,97.0,Oncologica,Nord,Alto,False,1010.3108467536678
5.437669361798411,3622.795867020598,194.30795923512096,1.0,0.0,93.0,Oncologica,Nord,Basso,True,1507.7107345787756
4.061521395884919,3556.692197207984,141.05563382031417,3.0,1.0,98.0,Cardiovascolare,Sud,Medio,True,1465.893569029288
7.710815137050929,334.4857474531965,275.6902050273095,2.0,1.0,98.0,Respiratoria,Sud,Basso,False,217.10136048947146
3.273339134143244,686.362668118834,255.04982497071427,1.0,2.0,83.0,Oncologica,Sud,Medio,False,351.3600147387479
5.854109774765421,1604.7079281423883,246.812942628103,1.0,4.0,101.0,Cardiovascolare,Nord,Basso,False,716.2270540453862
6.832928264488627,4649.775336954945,306.33482455178626,1.0,0.0,104.0,Oncologica,Centro,Medio,True,1952.1105821475137
4.245221077600332,271.6774028693575,177.85341670214692,4.0,0.0,102.0,Cardiovascolare,Sud,Basso,False,163.22698615838706
6.705394026401471,3308.8070324399237,,1.0,0.0,96.0,Cardiovascolare,Centro,Medio,True,1378.6962906476494
4.377506505785949,3744.394984171563,247.92437884802956,4.0,2.0,87.0,,Sud,Basso,True,1573.3353073230342
6.722493040803708,1750.0489011697123,,2.0,,,,Nord,Medio,False,759.4847054850449
3.9503683746968257,,239.0984286852566,2.0,1.0,87.0,Cardiovascolare,Nord,Medio,False,596.6757545488153
7.154288996823244,1876.9940282291075,259.4383211325952,4.0,3.0,,Oncologica,Nord,Basso,,829.8291076314217
5.036360857628801,3968.1855431834974,170.4104857463476,2.0,1.0,98.0,Respiratoria,Sud,Medio,True,1638.9973629973033
2.397421046025775,3795.3977854218574,236.781670889719,2.0,0.0,88.0,Oncologica,Centro,,True,1589.7936154356587
4.681448895936896,4471.0584900606045,141.79154345623647,2.0,0.0,94.0,Cardiovascolare,Centro,Basso,True,
1.9163769179493197,1389.0806121768296,189.98243260492922,4.0,0.0,79.0,Respiratoria,Centro,Basso,False,613.8269746522107
5.83755322610715,4414.685587496578,230.49787804610725,2.0,1.0,106.0,Oncologica,Centro,Medio,True,1835.6235984124633
1.852913330551706,2386.155399225661,,0.0,1.0,88.0,Cardiovascolare,,Medio,False,1001.1333132564372
3.148670753029527,143.5759689379823,221.4430966176354,,1.0,110.0,Cardiovascolare,Centro,Basso,False,124.16331656048354
5.293738991931224,4335.0100206093975,120.73794132863121,2.0,2.0,108.0,Cardiovascolare,Centro,Alto,True,1770.8253906423483
6.892608531974017,8.659062321891842,282.17110246101794,2.0,3.0,96.0,Respiratoria,Nord,Basso,False,88.7149556670621
3.252101630532925,2803.222995141667,162.06583571995222,2.0,1.0,105.0,Cardiovascolare,Nord,Basso,True,1170.5089487726525
,102.94386314110116,194.22961070396556,4.0,1.0,94.0,Cardiovascolare,,Basso,False,100.64642846763014
3.0915034039611498,4860.191904120736,218.80800260782772,1.0,1.0,116.0,Respiratoria,Centro,Medio,True,2010.0191624306428
5.037824328721421,2671.961713435743,198.37934621443853,2.0,0.0,125.0,Cardiovascolare,Centro,,True,1128.8984892386288
,1144.4147178637,,4.0,1.0,110.0,Respiratoria,Sud,Alto,False,535.1659866167271
8.16048078694017,2263.7673555966044,174.19181946562955,4.0,1.0,115.0,Respiratoria,Centro,Medio,,958.9644880783308
5.6507256531116505,3841.0272326232543,215.20342561890416,2.0,1.0,109.0,Respiratoria,Sud,Alto,,2059.6077638885827
6.709844710336546,874.8436685370708,230.6870525418855,2.0,1.0,116.0,Respiratoria,Nord,Basso,False,419.74358317739404
5.898168051447698,78.82002916898112,164.32309673323374,3.0,1.0,90.0,Oncologica,Centro,Medio,False,81.72494068756258
7.362590777164142,3577.2644036122283,181.3550238476746,0.0,0.0,107.0,Cardiovascolare,Nord,Medio,True,1485.3122685991937
6.36519087048525,2918.9005967362614,257.31096504731556,,0.0,97.0,,Centro,Basso,True,1245.3535282086991
,3039.7149119578166,236.85631165074125,3.0,3.0,99.0,Cardiovascolare,Centro,,True,1287.842858278349
4.4529979135809175,3501.9354671703686,280.1031923468589,4.0,1.0,108.0,Respiratoria,Sud,Medio,True,1486.0051445722054
4.211987374183313,,195.63619403292032,3.0,0.0,99.0,Cardiovascolare,Centro,Basso,True,1347.723408236762
1.3485198874071576,3281.4446224453504,188.38778133050292,3.0,0.0,114.0,Cardiovascolare,Centro,Alto,True,2059.6077638885827
4.729981355437362,,262.81193465285725,4.0,0.0,98.0,Respiratoria,Sud,Medio,False,340.52473189813276
6.327273738153245,2006.3692747321004,271.76493167988,3.4681885355182986,3.0,97.0,Cardiovascolare,Sud,Alto,False,2059.6077638885827
2.6365250939199827,3067.3052709380154,316.2851752287688,2.0,2.0,109.0,Oncologica,Centro,Alto,True,1322.4076609438366
5.736549806767742,3885.207570240935,176.7095782894653,1.0,0.0,110.0,Cardiovascolare,Centro,Alto,True,1607.3959015832138
6.684956521112878,3370.6726216014763,182.13090071886535,4.0,3.0,116.0,Respiratoria,Nord,Alto,True,1404.1083188562502
6.640290208711371,2951.4365119783797,,2.0,2.0,94.0,Respiratoria,Centro,Medio,True,1241.8802998149197
5.830847338047616,4051.2901583291377,,1.0,4.0,104.0,Respiratoria,Sud,Alto,True,1701.102837146231
4.6376490013875316,3885.3315179596084,198.2740754972383,2.0,1.0,97.0,Oncologica,Sud,Medio,True,1614.2148298330148
3.7656208833370437,1551.7337571932944,125.01158585826656,1.0,1.0,102.0,Cardiovascolare,Nord,Medio,False,658.4969786347976
3.8224450632377107,1932.209927056338,179.0418648073864,2.0,0.0,104.0,Cardiovascolare,Nord,Basso,False,827.1965302647512
9.92928271666405,2762.605121262425,205.80314037411506,1.0,,90.0,Oncologica,Nord,Alto,True,1167.0829906172046
3.9296811379830467,4402.222648158715,,3.0,1.6392105038537175,94.0,Respiratoria,Sud,Medio,True,1820.627307425368
3.8044005422055447,3300.2970767361817,169.8774190817385,2.0,1.0,103.0,Oncologica,Sud,Alto,True,1371.6820564189943
3.4811807265813397,2318.6906921618815,218.6872521010922,0.0,0.0,101.0,,Centro,Medio,,993.0824524950804
,3981.6912504088955,93.8285722386683,2.0,0.0,104.0,Cardiovascolare,Sud,Medio,True,1621.4250718351586
6.127323545825009,,223.30171872785021,3.0,0.0,106.0,Cardiovascolare,Centro,Medio,True,2027.7879258293756
4.880429638179947,1589.723099722869,249.73662935925677,0.0,2.0,109.0,Cardiovascolare,Centro,Medio,False,710.8102286969246
7.362594629299112,2089.1086388042067,203.58737242709194,3.0,1.0,108.0,Respiratoria,Sud,Medio,False,897.6196672498103
4.757856076546625,4584.239268887894,292.2590746755919,1.0,0.0,74.0,Cardiovascolare,Centro,Medio,True,1921.673429957835
3.2038385871441264,2824.2510377282188,111.48858218134026,0.0,1.6392105038537175,85.0,Cardiovascolare,Nord,Medio,True,1163.1469897456898
6.169675323371933,2087.667747590372,224.90007832528838,4.0,,86.0,Cardiovascolare,Sud,Basso,False,903.7371225337354
7.1818590495435295,1343.141829948372,149.01735714377315,0.0,1.0,99.0,Cardiovascolare,Centro,Basso,,581.9619391224808
4.927003482271179,576.983593747436,128.21273382168164,2.0,2.0,101.0,Cardiovascolare,Centro,Basso,False,
4.748541212659569,3071.7987687762843,301.93341257499463,1.0,0.0,105.0,Cardiovascolare,Centro,Basso,True,1319.599531283012
4.269878238765798,2291.9672643990634,133.74046246040479,1.0,1.0,95.0,Cardiovascolare,Centro,Medio,False,957.2090444977467
4.114324642260963,2507.6126353986556,271.8026930359457,0.0,0.0,104.0,Respiratoria,,Medio,True,1084.585862070246
6.261695601527832,1617.435273172248,175.33096856394485,2.0,0.0,109.0,Respiratoria,Sud,Medio,False,700.1733998380827
2.3125206936532283,3763.656167129251,,4.0,1.0,84.0,Respiratoria,Sud,,True,1582.451529211927
2.8192198855421364,2870.0684862688,250.07753278753583,0.0,1.0,88.0,Respiratoria,Sud,Basso,,1223.0506543437807
5.586654039723003,3824.9413037774616,237.58857520957213,3.0,1.0,92.0,Cardiovascolare,Sud,Basso,True,1602.1530940738564
5.347285144137608,803.9901280060558,261.94706709843507,2.0,1.0,71.0,Oncologica,Centro,Basso,False,400.7801713319529
5.187689243416534,,162.17411542835055,4.0,1.0,100.0,Oncologica,Centro,Medio,True,1096.229569918424
2.6527598125019103,2497.947350697456,170.27070950015394,1.0,0.0,93.0,Respiratoria,Nord,Basso,False,1050.5601531290285
8.414636288842262,2975.3150789552647,216.1436531906575,3.0,0.0,90.0,Respiratoria,Centro,Basso,True,1255.8691275393032
2.743616536881243,4534.71162101427,270.788542605561,1.0,0.0,102.0,Cardiovascolare,Centro,Alto,True,1895.4212111873765
5.184556841617507,4083.336164633964,205.91997191185712,2.0,1.0,99.0,Cardiovascolare,,Medio,True,1695.7104574271427
5.271560701024621,4253.932382473142,170.6010600442023,4.0,1.0,97.0,Cardiovascolare,,Basso,True,1753.9532710025176
2.6741106272390467,1930.434301303157,204.45894893479795,2.0,2.0,95.0,Cardiovascolare,Centro,Basso,,834.1114052017023
6.061757254412199,2120.3506249278594,238.12076744430067,0.0,3.0,91.0,Respiratoria,Sud,Basso,False,919.576480204434
7.08540204363834,1744.2428845696768,241.27682893037127,1.0,1.0,104.0,,Centro,Basso,False,770.3802025069822
6.705519882361095,1826.4034264377742,237.90945575385905,3.0,3.0,85.0,Respiratoria,Nord,Medio,False,802.8342073012675
7.328514903648953,3154.20593961599,161.70730148433174,1.0,2.0,89.0,Cardiovascolare,Nord,Basso,True,1310.4945662916955
5.494253773393477,4113.34986268118,217.35566961118144,3.4681885355182986,1.0,100.0,Oncologica,Sud,Alto,True,1711.7466459558264
5.03170690918401,4534.314533611386,103.12560837240912,1.0,2.0,114.0,Respiratoria,Sud,Medio,True,1788.4679450594242
3.5389712608779784,3938.130389748494,149.4066813109477,1.0,1.0,92.0,Cardiovascolare,Centro,Medio,True,1620.3741602926818
3.1733008163923575,218.5903187704502,205.17541858541483,0.0,0.0,109.0,Respiratoria,Centro,Medio,False,148.98875308380454
4.683457859353805,4486.9851895456395,231.9281770583273,2.0,0.0,112.0,Cardiovascolare,Centro,Basso,True,1864.9725289357539
,2729.21420890985,,1.0,0.0,113.0,Respiratoria,Centro,Basso,True,1130.4510532704057
4.28105988307252,2421.1992952742635,226.8039126819394,4.0,2.0,107.0,Cardiovascolare,Nord,Basso,False,1037.7208919142872
4.892737752448207,3505.841698549395,163.55639399259533,1.0,1.0,90.0,Cardiovascolare,Sud,Basso,True,1451.7035976175368
5.838375747520769,1130.880086864245,170.5395354300557,0.0,0.0,93.0,Oncologica,Centro,Basso,False,503.5138953747147
5.572795008294633,1144.219293390955,228.4719405421255,1.0,2.0,99.0,Oncologica,Sud,Alto,False,526.5292995190197
2.414267821568827,2019.788191439934,122.3098166616584,1.0,0.0,96.0,Oncologica,Sud,Basso,False,844.9082215744711
5.18643679601809,2600.6051834771947,222.68314472907213,,1.0,97.0,Cardiovascolare,Centro,Basso,True,1107.3470168095996
6.285001097279065,2274.796826996818,248.52927185590164,1.0,1.0,101.0,Respiratoria,Centro,Alto,False,984.7775123554976
8.572075357534368,4739.487741503041,213.49964914365606,1.0,0.0,96.0,Cardiovascolare,Sud,Basso,True,1960.1449913443134
4.259109852240393,3023.9760240813557,189.75737286844736,4.0,0.0,97.0,Cardiovascolare,Nord,Medio,True,1267.7176214930766
5.01514065574978,4503.050444031802,250.74470766372409,1.0,,116.0,Oncologica,Centro,,True,1876.743589911838
7.651472789900753,2825.226571925327,220.78760335554685,4.0,0.0,100.0,Oncologica,Nord,Medio,True,1197.5269097767948
3.8748423932768685,3088.435936187409,193.02343670416613,1.0,0.0,84.0,Cardiovascolare,Centro,Medio,,1293.5814054862133
4.951370457543577,2053.3228184871423,174.14567481484195,3.4681885355182986,2.0,104.0,Cardiovascolare,Sud,Basso,,873.8728298393095
3.973967147441244,536.2200572470233,147.52011387400165,3.0,2.0,100.0,Respiratoria,Nord,,False,259.6440570610098
6.118474209195746,3723.356611205357,138.83573889861916,3.0,1.0,114.0,Cardiovascolare,Sud,Medio,True,1531.8933661517285
5.21677532225087,3042.8498320465064,130.4448954889114,1.0,1.0,,Oncologica,Sud,Basso,True,1256.573401465276
6.152424643547921,4126.622856854551,179.145886198237,0.0,0.0,115.0,Respiratoria,,Medio,True,1704.3929086012915
5.262355969849232,3711.600887306954,227.32542022289852,3.0,0.0,104.0,Cardiovascolare,Sud,Medio,True,1553.7379809896513
3.3562233573856277,3048.942069214278,199.47047658027205,1.0,1.0,104.0,Respiratoria,Nord,Medio,True,1279.7179706597929
3.1408858327675633,1534.0293153984342,180.84742562953633,2.0,1.0,109.0,Oncologica,Sud,Basso,False,668.4659538482346
4.330499064758495,,204.52752610822645,3.0,0.0,109.0,Oncologica,Centro,Basso,False,962.9165624060488
5.656648198982864,2000.2325906577596,193.26031783363044,2.0,1.0,106.0,Oncologica,Sud,Basso,False,858.671131613193
