Consumo Giornaliero,Ore di Consumo,Tipo di Apparecchio,Giorno della Settimana,Temperatura Media,Tipo di Edificio,Area Geografica,Uso dell'Energia,Fonte Energetica,Anomalia Consumo,Predict
2101.9008898600273,22.288510521219997,15.0,0.0,7.358471013812629,Commerciale,Sud,Riscaldamento,Elettricità,True,424.81657032827127
2863.2108641957548,4.035444780665476,21.0,4.0,12.692365286562616,Residenziale,Nord,Climatizzazione,Elettricità,True,576.8534269031863
1475.2313131303886,2.6378527690785694,23.0,3.0,30.68825834016914,Commerciale,Sud,,Elettricità,False,304.51652540503636
2703.344087089734,18.887043497673083,19.0,2.0,7.3370464244063225,Residenziale,Nord,Illuminazione,Elettricità,True,544.758635695036
1230.6544761894413,9.51562855270842,18.0,2.0,26.981535937103843,Residenziale,Centro,Elettrodomestici,Elettricità,False,255.17691887429027
2259.320401874561,22.399673845370565,26.0,,27.854529073261194,Residenziale,Nord,Illuminazione,Gas,True,462.46040648142764
2073.4183769026426,6.948912571326018,25.0,2.0,17.40379336706651,Commerciale,Nord,Elettrodomestici,Elettricità,True,420.5997046477811
2417.3395438856933,17.440180431637234,17.0,2.0,5.664214419999903,Residenziale,Sud,Illuminazione,Elettricità,True,486.91119114630243
1746.9283023849728,23.368229360696244,24.0,0.0,40.0,Residenziale,Sud,Climatizzazione,Rinnovabili,False,363.6815600106916
2537.9191123948594,23.368229360696244,16.0,5.0,,Industriale,Nord,Illuminazione,Rinnovabili,True,511.8310895978201
2766.179569527479,9.744258381884983,33.0,3.0,22.84200839409424,Residenziale,Centro,Illuminazione,Elettricità,True,561.0629422619127
2121.8193173682184,7.156031383885827,21.0,,26.69456148308427,Residenziale,,Illuminazione,Gas,True,433.0878350569576
,19.628432465047,,2.0,12.647629926960755,Residenziale,Sud,Elettrodomestici,Elettricità,True,554.6940419925451
2021.5505471700856,2.7494907202524645,22.0,6.0,6.236542995903502,Residenziale,Nord,Climatizzazione,Gas,True,406.45602140481344
1642.9758609441778,23.754337227797954,21.0,5.0,3.191010009108382,Residenziale,Sud,Climatizzazione,Elettricità,False,331.9279089143479
1040.5058844137136,12.184791057617463,,2.0,18.729486368132008,Commerciale,Sud,,Elettricità,False,214.93850189894408
2017.7046012493636,15.45139484699315,18.0,3.0,22.910082343492473,Residenziale,Centro,Riscaldamento,Elettricità,True,411.95908443761977
1884.7311282662313,11.424170391294648,17.0,5.884165917495156,32.4562003299291,Industriale,Centro,Climatizzazione,Elettricità,False,387.8255027913545
2568.232303895141,1.2097394984513263,19.0,,19.026187378080913,Residenziale,Centro,Climatizzazione,Gas,True,519.4752909422976
2420.9570489666226,17.52392885968172,19.0,4.0,14.185165190583184,Commerciale,Nord,,Rinnovabili,,490.19935223646763
1675.4967653094523,,12.0,,0.9884322622530721,Residenziale,Sud,,Gas,False,336.65122223496155
1597.5363501372515,8.659662042540623,23.0,5.0,29.32613152270214,Residenziale,Sud,Illuminazione,Elettricità,False,329.17107568851503
2211.2308890889285,1.916325867415571,17.0,3.0,-2.1058700752620716,Residenziale,Nord,Climatizzazione,Elettricità,True,441.80604938194864
2302.509952499821,9.129818463945348,16.0,5.0,12.02904590073059,Commerciale,Nord,Climatizzazione,Rinnovabili,,465.02368611657795
1850.6609617361478,12.526760385393416,18.0,1.0,14.043781254594169,Residenziale,Nord,Illuminazione,Elettricità,False,375.5980027621472
1563.848691311291,10.272654928823979,19.0,2.0,,Residenziale,Nord,Illuminazione,Gas,False,316.82684119354843
2647.653791889128,23.368229360696244,15.0,1.0,22.781403713722398,Residenziale,Nord,Climatizzazione,Elettricità,True,536.4461431136405
1351.8809799039939,20.72566313858252,16.0,2.0,11.401989426775675,Commerciale,Sud,Illuminazione,Rinnovabili,False,275.8693591226898
2281.3550786975666,,19.0,1.0,17.44074741163061,Residenziale,Sud,Elettrodomestici,Elettricità,True,462.4987037195599
1677.2360814538174,8.67007694771531,15.0,3.0,18.783974625649922,Residenziale,Nord,Climatizzazione,Elettricità,,341.94941637323
1789.2206389033186,8.061771809509718,15.0,7.0,,Residenziale,Sud,Illuminazione,Rinnovabili,False,359.8163075724472
1109.127765541944,,19.0,3.0,35.390623853177125,Industriale,Nord,Climatizzazione,Gas,False,233.9338578055068
2081.6179239827807,20.24785964072683,18.0,2.0,,Commerciale,Centro,Climatizzazione,Elettricità,True,421.6325046046157
2383.8105888722725,16.48507471934174,21.0,5.0,9.952898637327763,Commerciale,Sud,Illuminazione,,True,481.396494837587
2209.8648103321266,8.66626483909955,28.0,4.0,-1.0336417368168398,Residenziale,Centro,Riscaldamento,Elettricità,,442.5294960292902
2640.786596804589,22.37991607506978,,1.0,4.813325587008011,Residenziale,Sud,Climatizzazione,Elettricità,True,531.8393086445271
1665.4177888551571,7.56079000563494,19.0,5.0,,Residenziale,Centro,Riscaldamento,Gas,False,339.23118838531235
1682.6331724789773,18.41077094475125,16.0,5.0,26.790542657693283,,Sud,Illuminazione,Elettricità,False,346.40487438757856
2487.0345894812613,8.781638461932022,21.0,5.0,2.3789370980707414,Residenziale,Sud,Climatizzazione,Elettricità,True,498.9987628718667
1009.2727798132481,16.6547337038823,19.0,5.0,15.040274324240329,Commerciale,Sud,Elettrodomestici,Elettricità,False,208.03211163030997
2933.0230737976517,20.69264831402556,23.0,4.0,2.8948429977762196,Residenziale,Sud,Illuminazione,Gas,True,589.5423324902657
3043.593561371226,8.202449011747442,20.0,2.0,12.678058651468634,Commerciale,Centro,Climatizzazione,Elettricità,False,258.78905451743026
1998.6192363645441,4.420044133917785,20.0,2.0,15.466550025602652,Residenziale,Nord,Riscaldamento,Elettricità,True,404.80581669398146
2452.352777369197,3.045939619323118,20.0,3.0,10.162598447435572,Residenziale,Sud,Riscaldamento,Gas,True,493.82392897000244
1397.5314748132591,21.636556481705654,22.0,4.0,27.56223863942381,Residenziale,,Elettrodomestici,Rinnovabili,False,289.9386222026495
2798.7573676677594,4.19341615272641,14.0,1.0,12.328283415033816,Residenziale,Centro,Illuminazione,Elettricità,True,563.8693001733346
2538.71587902963,20.392746810627415,38.61203026464775,1.0,10.82539284599734,Residenziale,Sud,Climatizzazione,Elettricità,True,513.0300683407879
1753.987489753666,13.938482585165534,18.0,0.0,-4.02951437993941,Residenziale,Centro,Illuminazione,Elettricità,False,350.98249189526797
1678.906924735271,17.791016774948808,23.0,2.0,2.42217118934275,Commerciale,Nord,Elettrodomestici,Elettricità,False,338.287137981352
1828.4021088078887,8.79731276125003,26.0,3.0,20.77994947139078,Commerciale,,Climatizzazione,Elettricità,False,372.79413787912
2680.3936795384325,19.635821605029037,20.0,1.0,6.232263749191864,Residenziale,Nord,Illuminazione,Elettricità,True,539.9119971929471
1817.2642976115449,5.645866988758791,17.0,1.0,6.296643295616144,Commerciale,Centro,,Elettricità,False,365.9064392098697
3234.6111978273757,7.059065208280042,20.0,4.0,17.44644389017776,Commerciale,Nord,Illuminazione,Elettricità,True,652.8620792533565
2011.0934183399622,16.462388526582867,28.0,1.0,4.9937503174874305,Residenziale,Sud,Climatizzazione,Elettricità,True,405.363047615897
1209.61177318158,16.906180281948195,19.0,2.0,28.15299087721524,Residenziale,Sud,Riscaldamento,Elettricità,False,252.0588699276754
2295.0990778707296,20.19321764031768,19.0,3.0,-0.527081779214825,Residenziale,Centro,Illuminazione,Elettricità,True,460.8810128044132
,0.3967444655381298,18.0,4.0,10.2402277143626,Commerciale,Sud,Riscaldamento,Elettricità,True,565.7829266050459
2000.8660089260654,,20.0,2.0,6.389965049620908,Industriale,Sud,Climatizzazione,Elettricità,False,402.09698609378955
,22.15175521538983,16.0,3.0,22.777428169733156,Industriale,Centro,Riscaldamento,Elettricità,False,401.61671072923065
2207.067516744913,21.21829600432264,13.0,2.0,0.8964168515365465,Residenziale,Sud,Climatizzazione,Rinnovabili,,443.80425800487586
1659.799492776019,15.393302852501206,15.0,4.0,14.2404261464638,Residenziale,Sud,,Elettricità,,337.7713566843931
1991.009243107672,23.368229360696244,25.0,3.0,,Residenziale,Centro,Illuminazione,Elettricità,False,401.84260362253644
2117.202234181655,15.527447250937385,38.61203026464775,4.0,23.772621637238412,Industriale,Nord,Elettrodomestici,Elettricità,True,427.6399869527514
1253.006481342236,4.104175654629938,17.0,2.0,16.86701259920605,Residenziale,Sud,Illuminazione,Elettricità,False,256.071817613672
1231.360040833411,14.924981459607391,20.0,,11.362134822890251,Commerciale,Nord,Riscaldamento,Elettricità,False,251.17314675951005
1370.8378866401956,,25.0,4.0,1.6807079200612343,Residenziale,Sud,Illuminazione,Elettricità,False,274.820108611259
2155.0428409302117,20.389160448155142,38.61203026464775,5.0,20.21063369253272,Commerciale,Centro,Illuminazione,Gas,True,803.2647129604411
2380.980271360332,2.861804528642587,18.0,5.0,8.981988255999529,Residenziale,Sud,Illuminazione,Gas,True,479.1768312017306
1533.400209948345,16.54632330842099,19.0,2.0,12.462100132148178,Commerciale,Nord,Elettrodomestici,Gas,False,312.0733043601556
1925.0939413815468,23.1755126078914,18.0,4.0,12.321208781362948,Residenziale,Sud,Climatizzazione,Elettricità,False,391.03270217150737
1045.979634040902,12.914279339854385,17.0,6.0,23.857858601462,Commerciale,Centro,Illuminazione,Elettricità,False,217.64471232260445
2034.2677905743449,15.740342398401761,,2.0,18.96378257477463,Residenziale,Sud,Illuminazione,Elettricità,True,414.11672712714153
2222.2647950946716,12.303373325483566,19.0,4.0,12.986106971644588,Industriale,Nord,Riscaldamento,Elettricità,True,449.57912844297607
3029.6743779106137,0.19603612900101997,20.0,4.0,20.41502396193488,Commerciale,Centro,Elettrodomestici,Rinnovabili,True,612.0789863836034
2271.2122608399886,,20.0,4.0,30.39627210521803,Commerciale,Sud,Riscaldamento,Elettricità,True,464.4526973205227
2038.7110229061486,22.427184376448587,20.0,1.0,,Residenziale,Sud,,Elettricità,True,421.9849230188746
,23.471583744716625,20.0,3.0,27.49831362895289,Residenziale,Sud,Elettrodomestici,Elettricità,False,382.3225118552023
2112.1955999950624,6.60179866117959,18.0,2.0,8.30310434717077,Commerciale,,Illuminazione,Elettricità,True,425.5902311692817
1747.1663463223026,9.733905533461268,27.0,3.0,6.474222526062652,Residenziale,Centro,Climatizzazione,Elettricità,False,352.34892657562546
2433.1061273137307,,23.0,2.0,-10.0,Commerciale,Centro,Riscaldamento,Rinnovabili,True,483.91722975612527
2082.8007837202836,11.337175488610006,20.0,1.0,14.561364618463957,Commerciale,Centro,Illuminazione,Elettricità,True,422.0622836784569
2199.619066598581,12.947388290654871,,1.0,27.684277839884054,Residenziale,,Riscaldamento,Gas,True,449.5238355007469
1527.778176524761,6.893206535981498,15.0,3.0,19.760175935997115,Industriale,Sud,Illuminazione,Elettricità,,312.1730087393495
2359.2811207093455,0.1388990000768331,18.0,1.0,17.3964644682098,Residenziale,Sud,,Elettricità,True,477.0890533823398
2595.8962379874683,3.4420034396019012,26.0,1.0,15.205814288316452,Commerciale,,Illuminazione,Elettricità,True,524.0851922279488
,22.043549609831047,20.0,2.0,11.020506256396288,Commerciale,Sud,Elettrodomestici,Elettricità,False,359.53636927695464
2311.51840180128,1.790545420208451,18.0,3.0,13.495862317378089,Residenziale,Sud,Riscaldamento,Elettricità,True,466.53149359749034
2730.2142369972603,16.685729907423802,23.0,1.0,6.546144338449416,Residenziale,Centro,Climatizzazione,Rinnovabili,True,549.6752636917292
,5.309616933394659,18.0,2.0,12.043026167474945,Commerciale,Sud,Riscaldamento,Elettricità,False,373.16700277620396
1717.1651885480942,15.745545982757132,26.0,6.0,-0.17157613065778854,Residenziale,Centro,Illuminazione,Elettricità,False,344.95611946869724
1412.2776960382896,3.5677572787097214,17.0,5.0,-4.43215579422926,Residenziale,Centro,Riscaldamento,Elettricità,False,281.4826681972601
2229.7949616339793,12.869037605282006,23.0,1.0,-7.17216675955067,Residenziale,Nord,Elettrodomestici,Rinnovabili,True,445.0942460594589
1893.1868921153375,5.007287410342791,21.0,5.0,6.040803865573029,Residenziale,Nord,Illuminazione,Elettricità,False,380.95034832377365
2414.5247084042926,13.957206351559957,17.0,7.0,21.368166111305218,Commerciale,Nord,Climatizzazione,Elettricità,,490.7111121494061
2531.34156874631,23.244879162304755,15.0,5.0,11.27047332214982,Residenziale,Centro,Elettrodomestici,Elettricità,True,511.9739436621374
1180.8467286684008,2.322677449800657,30.0,4.0,17.516979362134045,Residenziale,Centro,Riscaldamento,Gas,False,241.6567072873005
1879.2212519824154,16.131616282471562,20.0,5.0,26.768608460616058,Commerciale,Centro,Elettrodomestici,Elettricità,False,385.4879945629151
2742.408509325912,4.223895761759562,14.0,2.0,6.206714274874761,Commerciale,Sud,Riscaldamento,Elettricità,True,550.7661057238207
1709.8999728884323,10.040941166388965,14.0,2.0,19.815368260002465,Residenziale,Nord,Elettrodomestici,Elettricità,False,348.92869917232616
1814.5795977865573,22.23125507838477,17.0,3.0,12.594978753202836,Commerciale,Centro,Illuminazione,Elettricità,False,368.9175386911108
3122.4373905522516,9.852982689268444,,,8.293119601204499,Residenziale,Sud,Illuminazione,Elettricità,True,627.9607122597386
1813.1699842215185,22.12787850095601,15.0,5.0,20.21539701673904,Commerciale,Sud,Riscaldamento,Elettricità,False,370.91140379942107
2368.8331485076396,11.101506110876585,18.0,1.0,5.209039500522643,,Sud,Riscaldamento,Elettricità,True,476.4394921627724
2349.5048801830785,5.371828404636138,21.0,4.0,11.331678496660095,Residenziale,Sud,Climatizzazione,Elettricità,True,473.8376624260774
1128.458022551633,8.053171722839872,13.0,2.0,-2.82375147753514,Commerciale,Nord,,,False,225.64979623935002
2409.16480889397,8.589656380944529,17.0,4.0,24.017049325475313,Residenziale,Nord,Riscaldamento,Elettricità,True,489.89704221453104
2119.21783715377,20.745998833855555,17.0,4.0,16.454120209508048,Residenziale,Centro,Climatizzazione,Gas,True,430.8544033769919
1885.6174559417739,23.62423967245674,19.0,3.0,17.655271883646797,Residenziale,Centro,Illuminazione,Rinnovabili,False,384.7824967206945
2410.7860596418686,9.043781403011156,25.0,4.0,13.237637421937041,Commerciale,Sud,Climatizzazione,Gas,True,487.03288129525595
2575.320506879577,5.723719872894814,22.0,6.0,20.35939550395986,Commerciale,Nord,Illuminazione,Gas,True,521.7442920143927
,20.982845433625663,18.0,4.0,21.758525146300904,Residenziale,Sud,Climatizzazione,Elettricità,True,453.82897868014595
1101.78823708989,12.280044362990996,15.0,4.0,20.054768355265328,,,Riscaldamento,Gas,False,227.6020823608567
1033.5984764851908,8.325642869788588,23.0,3.0,13.204394749226138,Residenziale,Nord,Riscaldamento,Elettricità,False,211.51357800878486
2865.9289848290728,15.977684285500292,25.0,3.0,40.0,Residenziale,Sud,Illuminazione,Gas,True,586.7835653943646
2240.774319372137,15.79378281881976,23.0,4.0,17.771578493774925,Industriale,Nord,Riscaldamento,Elettricità,True,
1567.8657413251685,15.176400810930863,26.0,4.0,14.919373387254218,Commerciale,Sud,Riscaldamento,Elettricità,False,319.5666003623031
1699.9386075277978,9.270327650033733,18.0,2.0,14.965178038488203,Residenziale,Nord,Elettrodomestici,Elettricità,False,345.40430768210945
1150.463913883248,13.6672861790796,20.0,0.0,16.54604808460911,Residenziale,Sud,Riscaldamento,Gas,False,236.42332581994035
1296.0321778151997,14.463738495799323,24.0,2.0,15.048784446545989,Commerciale,Nord,Climatizzazione,Elettricità,False,265.16744474658367
1820.7450782360431,5.557532411603103,25.0,3.0,21.6270659752323,Residenziale,Sud,Climatizzazione,Elettricità,False,371.19288868093867
2458.0089650562772,15.3387720306258,28.0,1.0,18.26482443642007,,,Riscaldamento,Gas,True,498.61511754524406
1726.588281150266,11.452822525444041,24.0,2.0,26.062486377373606,Residenziale,Nord,Climatizzazione,Elettricità,False,
2520.9855238285663,4.963912288670675,,2.0,,Residenziale,,Illuminazione,Elettricità,True,506.1595039980036
1266.7910715901255,3.2597240470408533,17.0,3.0,18.28247358280103,Commerciale,,Elettrodomestici,Elettricità,False,259.1689287975695
1457.4952505500296,18.55317995658196,21.0,3.0,11.892303576942211,Commerciale,Sud,Illuminazione,Gas,False,296.9220591787468
2235.7249087655387,14.891282140299486,18.0,5.0,15.621669750841686,Residenziale,Centro,Illuminazione,Gas,True,453.3206108923902
2162.701088542384,23.12053645437864,20.0,,27.987287636179516,Residenziale,Centro,Elettrodomestici,Elettricità,True,443.2484576447685
,8.714032596593752,21.0,2.0,18.85755637059789,Residenziale,Nord,Illuminazione,Elettricità,True,543.8908106711322
2255.4740958669286,19.064683709994913,21.0,1.0,9.411221553178828,Residenziale,Centro,Climatizzazione,Rinnovabili,True,455.8246540103389
1114.524842272744,23.368229360696244,19.0,4.0,9.929156007606359,Residenziale,Sud,Climatizzazione,Elettricità,False,227.19987114555175
1599.863579652743,1.720103580917864,19.0,1.0,31.856459323205694,Residenziale,Centro,Elettrodomestici,Elettricità,False,329.70166408560215
1934.7065916680795,8.503741395664548,20.0,4.0,19.466025328381317,Commerciale,Nord,Climatizzazione,Rinnovabili,False,393.63150007169673
2290.852733694897,4.9622073957979245,25.0,,25.971735635379417,Residenziale,Sud,,Elettricità,True,466.458288169173
2536.4505883809857,18.67543212090346,13.0,1.0,23.7585843204219,Residenziale,Sud,Elettrodomestici,Elettricità,True,516.2852361844141
1381.770982460479,12.122426723860183,18.0,2.0,,Residenziale,Centro,Climatizzazione,Elettricità,False,282.2182622271331
1659.9477185629555,5.832494492509529,28.0,4.0,23.772621637238412,Residenziale,Sud,Riscaldamento,Gas,False,339.2614984920161
2082.7382476690204,17.9954341748738,13.0,4.0,25.070146560552867,Commerciale,Sud,Elettrodomestici,Elettricità,True,
2711.5693948866765,14.388522126020327,22.0,3.0,19.433148628525828,Residenziale,Centro,Illuminazione,,,549.5826757784951
2336.9574372441975,9.271708499169073,21.0,6.0,15.16255598728813,Commerciale,Nord,Illuminazione,,True,472.8674250949429
,10.846669016308066,12.0,2.0,-5.440322979898063,Commerciale,Centro,Elettrodomestici,Elettricità,True,
2401.952488608547,3.89197402352808,16.0,3.0,15.100157639394928,Residenziale,Centro,Elettrodomestici,Rinnovabili,True,485.3097424158807
2374.9867260871406,19.694668382173806,19.0,0.0,16.60150991505581,Residenziale,Sud,Riscaldamento,Rinnovabili,True,481.94726503016227
2116.518416608085,10.521788561435294,19.0,2.0,5.597212862166094,Commerciale,Centro,Illuminazione,Gas,True,426.03502603641033
1663.2169119705468,3.5914344452605054,12.0,,14.895714726966569,,Sud,Illuminazione,Elettricità,False,337.4712402567254
1354.373524059848,5.067815882122034,19.0,2.0,40.0,Residenziale,Sud,Elettrodomestici,Elettricità,False,283.3814864001818
2458.033554954446,12.394082453182875,20.0,5.0,-2.619929672483277,Residenziale,Sud,Climatizzazione,Elettricità,True,492.0601403344625
1771.1228545520653,9.934825424599683,18.0,3.0,6.560153488033389,Residenziale,Sud,Illuminazione,Rinnovabili,False,357.18609949928305
892.748041834047,7.465283431412425,22.0,3.0,12.022052145514824,,Sud,Climatizzazione,Elettricità,False,182.90275235360508
1836.8929330247142,23.368229360696244,24.0,4.0,-2.3928614418049605,Residenziale,Nord,Illuminazione,Elettricità,False,368.85121177064894
2245.2266152103157,4.7296871713744215,12.0,2.0,9.742918837688961,Residenziale,Nord,Climatizzazione,Elettricità,True,452.4411674105073
1078.0069487124647,1.56326797744238,21.0,2.0,14.117590541214724,Residenziale,Centro,Elettrodomestici,Elettricità,False,219.9929937026016
2712.4832447162503,7.3413955331426815,22.0,5.0,26.629829691061715,Residenziale,,Elettrodomestici,Rinnovabili,True,551.219737403883
1328.8463146365384,11.204612506424159,22.0,4.0,7.388204597426791,Residenziale,Sud,Climatizzazione,Elettricità,False,269.10618555717815
1745.8378712830054,20.090049901622645,17.0,2.0,11.38035629271851,Residenziale,Sud,Elettrodomestici,Gas,False,354.5906861345789
2811.569456630381,2.873727421793099,18.0,,14.708947648545237,Residenziale,Nord,Illuminazione,Elettricità,True,567.0139483628191
1242.4683668761922,21.032678320649353,21.0,,26.799879709067262,Residenziale,Sud,Riscaldamento,,False,258.6369051200236
1522.3512981304275,7.138466091202255,38.61203026464775,4.0,20.83222185473501,,Sud,Elettrodomestici,Gas,False,311.43377279162627
2122.533044230947,0.26475373646614564,24.0,1.0,6.548629765551624,Commerciale,Sud,Illuminazione,Elettricità,True,426.4976731495015
2235.9762185924646,3.2858179795707754,27.0,,17.697308546566198,Residenziale,Nord,Riscaldamento,Gas,True,452.83301808041995
2927.6478755459884,4.558342297281337,26.0,2.0,5.479446853494032,Industriale,Sud,Illuminazione,Gas,True,587.6292433949741
2386.2401021825917,1.5686201196298093,31.0,4.0,25.873354601224037,Residenziale,Nord,Illuminazione,Elettricità,True,485.1668888288485
1204.8341363261989,23.839980669876816,29.0,2.0,30.238668165158938,Residenziale,Centro,Illuminazione,,False,252.42242578177513
2560.0638967797086,22.14544766607751,13.0,1.0,20.27300562653494,Residenziale,Nord,Climatizzazione,Elettricità,True,520.3092258105099
2320.4603077045604,17.678232374211923,11.0,2.0,,Residenziale,Sud,,Elettricità,True,473.1144613651008
1098.209645638542,1.331702260310582,25.0,,26.332756704370574,Residenziale,Nord,Elettrodomestici,Elettricità,False,227.67492636505065
3443.7710468068435,,18.0,2.0,-4.29092249688782,Residenziale,Sud,Illuminazione,Elettricità,True,688.372329673856
2086.4791319034257,17.03904953007867,25.0,2.0,,Industriale,Centro,Climatizzazione,Gas,True,424.94400982976026
1309.9258843721225,,22.0,4.0,21.523193321433805,Residenziale,Centro,Riscaldamento,Elettricità,,268.57354478201745
1968.1998031261935,17.146454443475786,21.0,5.884165917495156,16.570289299498846,Residenziale,,Climatizzazione,Elettricità,False,400.32569285943595
2755.2988740100263,2.4181382917812746,13.0,,13.763364175274821,Residenziale,Nord,Illuminazione,Elettricità,True,555.4305978837659
2032.170643478094,8.129132544662532,20.0,4.0,-3.824778532869967,Residenziale,Sud,Riscaldamento,Elettricità,True,406.0996083902241
1551.5986687960215,,,4.0,16.820340019018236,Commerciale,Centro,Riscaldamento,Gas,False,317.6595939576054
2686.6965889135336,5.595667733219097,19.0,2.0,26.535035627575407,,Centro,Elettrodomestici,Elettricità,True,545.8593952443013
2930.9698029784563,2.6815918977786826,26.0,2.0,18.197885936749646,Residenziale,Sud,Elettrodomestici,Elettricità,True,591.921485566494
1269.6744107647683,19.326544745608636,13.0,4.0,24.35296837539481,Residenziale,Centro,Riscaldamento,Elettricità,False,263.17342714013296
1569.1686834588027,6.88378417701714,22.0,5.0,-0.2614575175393874,Commerciale,Centro,Climatizzazione,Elettricità,False,314.4436778542005
1673.744599882642,6.170610314561699,20.0,6.0,,Residenziale,Centro,Climatizzazione,Elettricità,False,338.22935902916686
1541.4205844044388,0.7258071093615861,19.0,3.0,3.8931686067352107,Commerciale,Centro,Elettrodomestici,Elettricità,False,309.5246481738445
1862.3194872856789,1.6349999065960432,24.0,3.0,-4.897364369404038,Residenziale,Nord,Elettrodomestici,Gas,False,371.15818813697416
2227.5241957908793,17.495415636812,17.0,3.0,16.672468396429633,Commerciale,Centro,Climatizzazione,Rinnovabili,True,452.25612124078594
2910.256250674772,3.335103654485053,25.0,,8.615890026141958,Industriale,Sud,,Elettricità,True,584.9695275082456
2003.0372233748994,2.3221896335004386,24.0,2.0,6.20441664023485,Commerciale,Nord,Climatizzazione,Elettricità,True,402.7009886304004
1831.4369319007478,9.348403280010825,21.0,3.0,10.3368329292237,Residenziale,Centro,Climatizzazione,Elettricità,,370.3232765869178
2094.0274016673493,1.9738061500904127,18.0,5.0,18.56405683074357,Commerciale,Centro,Illuminazione,,True,424.57207799770197
2062.4687562029794,2.0233287353540446,24.0,1.0,14.576603203024332,Residenziale,Nord,Elettrodomestici,Elettricità,True,417.06906507503857
2777.366437655023,,,3.0,21.029285772953358,Commerciale,Nord,Riscaldamento,Elettricità,True,563.5804062099008
1929.97515225624,7.192864614339795,19.0,3.0,19.300774634439204,Commerciale,Centro,Climatizzazione,Gas,False,392.5045493030138
2063.280292825895,3.7145780811116635,21.0,2.0,11.382535614571378,Commerciale,Nord,Illuminazione,,True,416.44227705766156
1272.5972081106424,11.147753214611647,15.0,3.0,11.2645639109315,Commerciale,Centro,Elettrodomestici,Rinnovabili,False,803.2647129604411
2465.670517017667,1.9999627814308063,16.0,5.884165917495156,-0.44365798902512843,Residenziale,Sud,Illuminazione,Elettricità,True,493.201002284969
1824.509237172229,0.934501208731783,25.0,2.0,5.197926328952093,Residenziale,Centro,,Elettricità,False,366.5546754540046
2029.3110009667541,16.04292612843225,22.0,1.0,,Residenziale,Sud,Illuminazione,Elettricità,True,412.9160810213427
2421.999346196042,19.128070365065938,21.0,3.0,29.768786869301728,Residenziale,Sud,Illuminazione,Elettricità,,495.24331233650554
1752.582857110016,1.6640997481808117,14.0,3.0,4.5882129910909075,Residenziale,Sud,Illuminazione,Gas,False,352.05944529414853
2319.476453570888,9.654293958693563,18.0,7.0,19.71755353620859,Residenziale,Nord,Illuminazione,Elettricità,True,470.7759861709096
1792.2661713260868,23.236363317662544,22.0,3.0,16.19602201427652,Residenziale,Sud,Climatizzazione,Gas,False,365.63567720126656
2261.823841854384,6.036289947420392,23.0,,0.945004935453186,Industriale,Nord,Climatizzazione,Elettricità,True,
1928.9325030598545,19.682553654427558,19.0,1.0,34.41191864441959,Residenziale,Centro,Elettrodomestici,Elettricità,False,398.0783315707396
1272.94810670094,19.727347350774956,22.0,1.0,22.698315201451653,Residenziale,Centro,Climatizzazione,,False,263.371850635701
1330.1649024955302,4.760225748712916,15.0,1.0,8.628667882837764,Residenziale,Nord,Illuminazione,Gas,False,269.0976034388287
1974.2350916747846,18.943549611114694,26.0,3.0,17.954126333230224,Residenziale,Sud,Riscaldamento,Gas,False,402.12761119603744
2217.963483046084,19.692153304283607,21.0,1.0,9.731511768528613,Commerciale,Centro,Climatizzazione,Elettricità,True,448.4813654702038
1928.8678908398588,19.00730973128664,18.0,5.884165917495156,8.787575951799614,Commerciale,,Riscaldamento,Elettricità,False,390.3105819266403
,15.660503576823732,21.0,2.0,16.44602990567717,Commerciale,Centro,Riscaldamento,Rinnovabili,True,471.6548222764093
2049.907422115418,18.375285902406947,20.0,1.0,-10.0,Residenziale,Sud,Illuminazione,Gas,True,408.8190130133243
3043.593561371226,10.36559572730369,27.0,2.0,0.36089194072761543,Commerciale,Nord,Elettrodomestici,Rinnovabili,True,422.9857325727861
1151.3540978566407,6.423728388334997,20.0,5.0,23.796782779005113,Commerciale,Nord,Riscaldamento,Elettricità,False,238.0522272438632
1503.0748314686712,2.2585969120870297,21.0,1.0,4.467443904646897,Residenziale,Nord,Climatizzazione,,False,
2546.7695883972942,15.084883835372992,17.0,2.0,-9.231801789717181,Commerciale,Sud,Climatizzazione,Elettricità,True,508.092865526081
2714.5749283822515,13.50158984440073,21.0,2.0,17.64804155364113,Commerciale,Sud,Riscaldamento,Elettricità,True,549.5595571269828
2106.576308742006,20.845403210558935,23.0,2.0,7.265270523741554,Residenziale,Centro,Illuminazione,Elettricità,True,425.5793832265796
2373.0703000378135,11.689720908894014,23.0,6.0,19.492579207310005,Commerciale,Sud,Illuminazione,Elettricità,True,481.6308058606451
1900.5508441100892,17.95828505339309,22.0,4.0,3.641635342192693,Residenziale,Nord,Illuminazione,Elettricità,False,
1905.852571633768,1.3067691105301114,,5.0,10.358070311164974,Residenziale,Centro,Illuminazione,Rinnovabili,False,384.4086123311561
1702.645577521414,21.577238009364287,29.0,3.0,16.035277700906185,Residenziale,Centro,Illuminazione,Elettricità,False,347.4974226154911
2514.774705274241,,17.0,6.0,-5.919518157915455,Residenziale,Sud,Riscaldamento,Elettricità,True,502.0391655019271
1394.2820574507484,3.286977548915826,22.0,6.0,5.909905242971664,Commerciale,Nord,Climatizzazione,Elettricità,False,280.9580808179328
