Indice Azionario,Volume di Scambi,Variazione Percentuale,Settore,Banca Centrale,Tasso di Interesse,Inflazione (%),Divisa,Performance del Mercato,Predict
17277.16196524993,522822.3477824449,-6.939482149738179,2.0,FED,4.116642922037331,0.3471425681242697,,False,216038.41600264798
14760.34564045877,1081657.9667281099,-9.914058286767894,4.0,FED,2.799741295033372,2.510571970059134,USD,True,438565.34213577013
19769.932821954535,924892.0068923489,-8.187662745734238,0.0,FED,3.224383676506591,1.1700543846121865,JPY,False,377863.1383531722
,971182.4452631176,-0.36052037389216807,1.0,,3.9436767801500205,0.3730420049826422,USD,False,392311.9318932465
11781.308624017205,1691888.9915426802,-4.548689041320346,0.0,FED,1.7192955755546155,1.223674322631569,USD,True,681467.2103288707
14460.597150961565,,-2.2635243967446,3.0,FED,2.2680888492521674,2.5887431052406757,EUR,False,393528.5576777325
13032.910605262043,2017430.6388542196,6.986799679528467,0.0,BoJ,2.1834556086288095,3.2313282011231292,EUR,True,
11690.063775189104,1791405.3306501093,2.0452696749414976,2.0,ECB,1.3342917493923963,2.686601911928546,EUR,True,721238.5668240543
15223.112126366977,,-5.267799438247957,1.0,,1.9003450352318338,,USD,True,567470.9452420614
10953.965553018825,894473.1829050337,-3.6567476946785815,2.0,FED,1.7143134838471954,3.678655022803814,USD,False,362170.12803368206
,78352.06466441823,-5.492558661674147,2.0,FED,2.6617697969822167,1.371179122755065,JPY,False,37574.5670973088
15390.953921906428,1312651.4796646396,-5.57646754736065,2.0,ECB,0.8180303692736248,1.7686673035846674,USD,True,531215.858141109
15257.14482494105,1216771.015281453,3.9434878857381417,0.0,ECB,2.1145390151276047,1.3548730900128505,USD,True,
20242.79494124613,1608578.5426740958,-0.7588981949875304,1.0,BoJ,3.9436767801500205,2.276491872888336,,True,651528.3832664979
10360.420067320974,374912.322174274,-6.956244252480968,0.0,FED,1.1506647112594008,2.997452700898213,USD,False,154107.7056477875
9452.837221810409,857547.5852867507,,1.0,FED,2.1889037676167735,2.601154742282257,USD,False,346800.3245732927
14845.667090267061,553790.9314798892,-6.9243519316601665,1.0,FED,2.9462471389797154,3.0218450321844106,USD,False,227453.2545576762
17350.28487059215,725097.5292251441,-0.09486971791990761,2.0,BoJ,2.198868960695698,1.4465973618776236,USD,False,296979.1066643509
19855.5178727369,106981.47027614014,-5.761382010100915,1.0,ECB,1.6745054917808082,1.8152518822140205,JPY,False,50733.642983148806
17819.75652676164,1391673.6605152606,-4.070454299917962,1.0,ECB,3.9436767801500205,3.1797239826482095,JPY,True,563796.552725949
18869.52122675207,1429651.1797031593,-0.8779680213831776,1.0,ECB,2.1344766703473756,2.071546548847916,USD,True,579409.487593001
17731.273168714466,1155817.670515094,2.577927467782974,0.0,BoJ,1.8260237120559102,2.1731431684580977,USD,True,469420.0930590169
15844.051050160146,633559.5626252342,-7.6702319734399165,1.0,ECB,1.6231330017145276,2.2683813034368314,USD,False,259759.91142376306
13883.610757935567,0.0,7.116414539077205,1.0,ECB,1.2703077285681839,3.073717979799061,EUR,False,5554.867586082042
16837.740667076858,683020.8451609609,5.166149305097905,0.0,BoJ,1.9124287437312937,3.3353212129013716,USD,False,279944.4675610761
13894.804840536519,1567108.1443399298,-0.28182482975184087,2.0,BoJ,2.2058187895228754,1.963106217618617,USD,False,118386.83478995129
14867.104016967955,951414.483600961,3.987551950417906,0.0,BoJ,1.8871499662735332,3.1797239826482095,USD,False,386513.4325575617
18084.798622357353,833792.2808470645,2.1110431601702313,1.0,BoJ,1.371453170494496,3.0683322227971104,USD,False,340751.2539964008
15706.24413242156,789590.8538337764,-2.52406180662458,0.0,BoJ,2.4953585717876985,1.8614324904120305,USD,False,322118.3343741179
11173.799969838195,768600.0948475284,6.404947289466509,3.0,FED,2.0376748202870534,2.6676743655819255,USD,False,311910.8389164045
12612.469295923176,0.0,-4.836161699625943,2.0,FED,1.8982208043662492,1.4842395550439154,JPY,False,5044.020486029345
11452.082414378676,1806056.5512539558,-9.827699553279372,1.0,,0.8563269983156805,1.2822234063002755,USD,,727001.4879274233
22244.943478410292,,-8.405674158828143,1.0,FED,2.892812552083637,3.605909318490786,USD,True,411578.23787810927
10461.213854608048,1397316.9599913526,-3.622572588707616,0.0,FED,2.366811926423149,3.131427174598489,USD,True,563110.5450238666
13067.069279457759,,3.6971252505748176,1.0,FED,2.3754515793948157,3.6599806562484374,USD,False,5227.567136833219
15910.599291679566,1381453.6568130078,4.464180147827509,0.0,BoJ,2.2683133819938393,2.060023967949044,USD,True,558946.5952779045
18247.038059270348,1041325.4203316512,-3.8776112717647493,0.0,FED,,2.95687428242237,JPY,True,423828.2078341143
16041.813090582638,298885.3632061806,4.76384782170307,1.0,FED,,2.4949365029098476,EUR,False,125971.82328826965
13140.471636160355,1023474.6463783977,6.424611119349027,0.0,,1.7206566683776674,1.7897633264924127,,True,414647.3321280471
12729.451829002359,934695.4588311937,0.04623385795236601,,FED,1.9274978702207917,2.53996245933633,,False,378969.97351085005
13675.17373053403,1567108.1443399298,2.006524107540743,,FED,2.0427453385067116,1.0391405748778642,USD,False,351789.3232298912
19199.571831837915,776660.661124655,,,FED,-0.3169226593337755,1.5124351809861551,,False,318343.4754925129
16361.640176859857,892568.8398168174,-5.461258581272544,4.0,FED,1.7036295587257495,3.2099525955677897,USD,False,363571.0997457547
19960.88580964876,1080803.7361136107,-6.103866345850371,2.0,FED,0.938788932993317,,JPY,True,440304.62799603463
14101.71395852829,460440.4369007421,6.714228571514539,2.0,FED,1.0466281605108758,1.7033226758373365,USD,False,189818.20318942246
14405.276523394003,633975.7026563187,0.04564933838078922,1.0,BoJ,1.515939244774958,,EUR,False,259352.40080175275
15700.06115317796,1562112.827206851,-9.951424153160232,1.0,FED,1.7927146742884377,3.9669167792140767,JPY,True,631123.1650591809
15711.65875079913,1185873.8066003835,-7.718351772272185,0.0,FED,2.1173626054002384,2.593551202870667,USD,True,480632.6424701186
15719.916848577657,1292816.9191445294,-7.6809095830728396,1.0,ECB,1.3183372968571054,1.2939339780400192,USD,True,523413.19821532624
18175.47581741349,609502.7573930974,-6.645046461494715,3.0,ECB,1.1772777568424897,1.2458847234059385,JPY,,251069.96427491205
13709.727700703723,1629602.5707912538,-9.014948138977454,4.0,FED,2.715993816222352,2.972380263920514,USD,True,657323.1164071552
20940.08214036191,2177733.1689849207,-9.813381671448422,,FED,1.5735395183707785,1.5346811256003967,USD,True,879467.3377737787
12738.512597028883,973866.6077973408,-3.6171721725091714,1.0,,2.471977207931309,2.6433554950006526,USD,False,
9458.541160901248,554285.274779572,-3.7767297013794154,1.0,ECB,1.9062792277453326,1.7974987443390547,EUR,False,225496.77103024904
,,0.9658215650480333,1.0,FED,0.11916773398347047,1.1101872200499554,JPY,True,447479.96716756315
,805883.5170045466,-2.029955814472313,0.0,BoJ,0.2829581361900526,3.2042370104756372,EUR,False,327545.26486429566
12501.557588448773,1134910.781455043,,4.0,ECB,3.117873745885447,1.863862717943206,EUR,True,458963.69250230736
8833.339425926355,1112799.4124545641,-3.4154785957110745,,BoJ,1.566599806476076,1.331320097021809,USD,True,448652.4176564771
16478.125057281202,1613416.1130296583,1.2993830821064876,0.0,BoJ,2.074823631459522,2.6859690403068104,USD,True,651957.9551113923
15911.644544692557,20679.88368302351,4.072981482382724,0.0,BoJ,1.2418648979797418,1.7202891844001762,,False,14637.425887382904
9372.255338458666,977219.7220401686,1.3664719690911085,1.0,ECB,2.9604604959212324,0.0,USD,False,394637.0642458448
18094.537138432323,1012852.4001867699,-5.975302463355323,0.0,ECB,2.8116269776416773,2.552105753626843,USD,True,412377.57986958825
17788.122856396927,1296563.2409154808,-7.814538062994767,0.0,ECB,1.6295445034932294,0.30310252623325096,,True,525738.9826011384
11112.562174734918,1155608.2836813154,-4.942869172397009,0.0,ECB,1.6746020209056365,2.288488321834308,EUR,True,466687.34976858564
14358.753944871543,1233472.6436872676,1.6702806406909367,2.0,FED,1.3682491232064606,4.42677470029266,USD,True,499132.8931089838
18070.84618237597,541453.4498540265,2.3744598612431496,0.0,FED,3.605575515357638,1.7826832382593998,EUR,False,223810.19330653327
11538.162893135413,259620.58859343664,1.1341805023383955,1.0,BoJ,3.205246436970137,1.9945954718173176,USD,False,108463.7274307293
16308.875177446556,256828.55966399552,-6.704178158110925,1.0,FED,1.9362639578960368,3.62530183781126,JPY,False,109253.63310094523
6568.728476653076,588527.1630088986,3.4045038028983736,1.963365655712574,ECB,2.3327312555270434,1.1785627064009192,USD,False,238039.03749498125
,896111.0349179124,3.8304942170269456,1.963365655712574,FED,0.788221847495989,2.8441060046455195,JPY,False,363417.28573518153
18237.877270611796,1783850.3108422807,-6.927999184856748,,FED,0.3173233497267476,2.373987642328187,USD,True,720833.8896453201
16963.671997250207,473644.85807665775,-5.34150120891419,0.0,ECB,,2.1737866711538216,USD,False,196242.3437293214
12234.375967891781,1301283.6120114278,8.555407050267455,0.0,BoJ,1.659707016865592,1.4593282100730325,EUR,True,525408.9062731379
16131.906002763031,1199271.2118007233,7.641374903110709,1.0,FED,2.546187507985352,1.4867710102295373,USD,True,486162.77539637516
12185.706979385563,935697.30937812,-5.83451577597711,2.0,BoJ,1.1372762022296072,1.190114717781892,USD,False,379152.03963984706
24065.706783272675,1673270.0904484638,5.85758763837017,1.0,ECB,3.753002965467539,1.7112267713281701,JPY,True,
16503.96419004623,1185300.834593317,-9.610549040742713,2.0,FED,2.6238212585827774,1.4155913800593733,JPY,True,480719.9974035372
13481.298379351303,450529.2556012509,-2.943847408667091,1.0,FED,5.456087133350044,2.64433477582568,,False,185603.63282275916
12859.5663275774,887018.1530948159,-7.771376624330859,1.963365655712574,FED,,,USD,False,359949.53349363245
13161.227735031209,1567108.1443399298,-9.661169064489982,0.0,FED,2.0243379568547364,0.9671218867674161,USD,False,201281.33282721738
12416.506809530016,858672.6924717616,8.244194582968937,0.0,FED,2.3976932336607755,1.3558640503340926,JPY,False,348437.3285514333
17823.807414673567,1414843.1216973169,-9.422622340796671,2.0,ECB,2.874834945856035,1.6680461061423475,EUR,True,573064.8871203279
12797.772829255857,1093617.1162828412,1.7149205814216035,3.0,FED,-0.03995659115680583,1.2487215995650363,EUR,True,442566.29862895515
14541.526006052807,957585.8620110834,-8.000614708323024,1.0,BoJ,1.7074721289130357,1.76007457243144,EUR,False,388849.35508391284
24065.706783272675,879890.3939553148,-1.0369482780456796,2.0,,3.0196960869865497,2.7509580231711777,EUR,False,358161.4186761643
24065.706783272675,1060979.8411567633,3.350761923766491,0.0,BoJ,3.75065312688424,2.9574427508082355,EUR,,428596.4402582575
13677.020386532862,1707793.168392,7.8371753830400905,0.0,FED,1.9542050435196303,0.907149993037724,USD,True,688589.6429464897
17790.767252577636,2172966.844444968,-1.3298696336396194,1.0,FED,1.849881032995293,2.6168271804485688,USD,True,876302.7787050914
14000.773692696306,1342003.9482887702,-3.1039987475313,1.0,BoJ,2.4558518757530114,2.3511422592162416,USD,True,542401.2679928371
14642.016498562807,307105.71205079765,-8.242338941650706,1.0,BoJ,3.2234992335530137,1.9925122238409665,USD,False,128697.44295195586
18151.498158059152,1397747.7494101229,-7.557270419939448,1.0,BoJ,2.244308167122475,3.3090227536946593,EUR,True,566358.1875731889
,1421096.9191900957,6.449455721214484,0.0,FED,2.5599311837386285,1.9458900810249566,USD,True,572901.4256718941
11783.202277462482,315428.51922849775,-5.446442846963038,0.0,ECB,,0.8310890480266206,USD,False,
23348.306700630957,1463461.1881087776,7.825999336929389,,ECB,2.8854950479103616,2.950253253765953,USD,True,594725.3631236308
,,-8.856078869409314,1.0,ECB,2.0362807829334213,0.8848746320103424,USD,False,292991.7991481303
17624.611937007285,1587142.267244402,-8.836173081043642,1.0,FED,1.1349352901298386,2.4624988703707116,EUR,True,641904.9844379476
12326.370788889142,489596.1273177309,-5.592986035272376,1.0,FED,,2.98000942756774,EUR,False,200767.88064544095
12907.941141086332,306136.0062666383,-6.495113513285535,1.0,,3.19979724640001,2.9733937638574175,USD,False,666308.2363715657
14941.988441650597,1567108.1443399298,-2.90541593777919,1.0,ECB,2.99409954540212,2.0244855193715554,EUR,True,617680.3323956564
17831.09535157642,1015108.0345131874,8.999953187785945,0.0,FED,2.531932335702966,2.1241684487940597,EUR,True,413177.4519365431
15002.747493340275,790863.7069734468,-5.892419670298537,1.0,BoJ,,,JPY,,322345.40330278076
13164.944857011327,1357506.6170528769,2.5698429313361544,0.0,FED,,,,True,548269.1387325416
20104.34131605034,959722.6014629854,9.026042774127802,3.0,ECB,-0.20674988909123249,3.5807142757236132,JPY,False,391932.5823201692
17856.88126860286,0.0,-7.726513209012298,1.0,FED,3.536255412918672,3.274091583515265,USD,False,7141.207204799342
14150.483406547064,859425.7522106323,9.126097770964254,2.0,FED,1.394209173805927,1.4332843610601194,USD,False,349432.319466426
15977.09280716123,231875.69114174182,-8.989960702240829,0.0,ECB,2.824746162465525,2.8384406677416427,,False,99139.31558742079
9645.024789106908,1410651.719151616,,1.0,ECB,2.4856201790980923,0.3305521037577184,EUR,True,568118.1515872937
16303.18691450584,1342916.593368792,2.569678894558372,2.0,ECB,4.0636248023805255,1.4873239582741862,EUR,True,543688.426049098
14748.339705473043,978644.1603284584,8.551190065376634,1.0,ECB,2.071923816237911,3.527054513262299,EUR,False,397358.7102515857
17452.22714458396,376160.7338905877,-6.164151800950668,1.0,FED,3.007436844098767,0.9758740390094716,EUR,,157443.9515837085
16735.368992494525,861462.6209722335,-0.4817840325624889,0.0,ECB,2.917198350686888,1.1884893130159577,EUR,False,351279.0996290847
11765.752689379035,981754.1904029521,-4.521599267289702,3.0,BoJ,1.9021315652657138,0.0192609129138257,USD,False,397407.07291707903
18328.515974562077,,-7.217296634083963,1.0,FED,1.7151056349099967,2.451778913940577,USD,,780472.3043199482
15315.55483239926,1260659.5364125965,,,FED,3.1399649246328094,1.153050998483752,EUR,True,510388.0644446024
15938.01775216781,754616.8563425662,,0.0,FED,-0.17191111850820295,0.6186750240021468,JPY,False,308222.17890433635
13955.605268448613,1207157.7789814067,-0.5692974567505686,1.0,ECB,2.7104277709096447,2.929095277643294,EUR,True,488445.23984045075
20656.91536041742,948251.3414417093,-3.3800797701731033,0.0,FED,1.3009333164404462,2.241746161605351,EUR,False,387562.6267048967
15104.449971016975,600726.4459769083,1.8186944962775016,3.0,FED,2.3523786598167375,2.5649790920018467,USD,False,246332.7221180694
16214.029653024907,,-2.0301347377897194,0.0,FED,3.9436767801500205,2.199458889130321,JPY,False,355425.4994623414
15454.912849276738,531773.2559343921,,3.0,FED,2.6428447217393836,2.0136687722551625,USD,False,218891.72312446812
16083.111019114385,514002.0093817573,-1.980059903463891,4.0,FED,1.305868100463822,3.293643648963908,USD,False,212033.65214836798
16579.908237207514,838611.5296078605,-7.874589041211369,0.0,ECB,3.076449910959152,0.0,USD,False,342075.000220219
19562.705294109834,1054818.1382306356,-2.7460517827045923,1.0,BoJ,1.4358368897430744,1.111460049689713,USD,True,429751.7881995416
18652.703923120203,2223352.8459052388,5.9660431131587615,0.0,FED,2.844778897552658,2.6360910642685034,JPY,True,896803.4131399663
13183.713868521265,1073474.836200325,-9.438274243807047,2.0,FED,0.01478779072696823,0.6661438963757933,EUR,True,434661.5323726898
16569.246386481173,1117865.4019648444,,0.0,FED,2.296229680064871,3.0242032393984086,USD,True,
24065.706783272675,832745.5521069883,7.0747499536138,1.0,FED,1.7359571172368846,0.2480692263399067,JPY,False,339255.2068478165
9599.318804536102,511895.8877618873,-9.121616427532855,4.0,ECB,1.9055847199701774,2.8327162776242263,JPY,False,208596.25830328383
16627.29634310454,878108.8489949517,2.031693746091303,,BoJ,3.995043379205965,3.5438647145459754,USD,False,357894.8644739717
14770.011149350756,,-7.486520670119856,0.0,FED,2.5664038957847097,3.125642645500779,USD,True,418521.74543239083
15141.825232302648,743017.3826200808,-1.6628262210219091,2.0,ECB,3.241732373289886,1.34675377492637,EUR,False,303263.3505757092
20299.28691427979,826041.7860819808,4.238327817466811,1.0,ECB,,,USD,False,338537.27686406777
11260.666726251191,1515068.5730261116,9.869579287338151,0.0,BoJ,1.2620284510454156,2.498174378953534,USD,True,610533.6698168026
,1115067.9648746606,,1.0,,-0.05981604965924481,1.6709089269156263,USD,True,451042.83801988297
16626.71577759888,939509.4333047648,8.261223768896276,1.0,ECB,1.4023646747927454,2.6046353882802924,USD,False,382456.11187769927
8592.363740767232,1003080.9783854132,-8.508985048318307,1.0,FED,1.9893195850051542,2.6454063405507395,USD,True,404667.63505346247
18337.293693840802,259313.08440020657,-3.011001283365582,2.0,ECB,0.8864571647690604,2.6574982117255783,USD,False,111059.54903736227
22770.694109893197,1374024.2695595725,-3.4912822495615554,1.0,BoJ,2.113151005559831,2.0462443219683846,USD,True,558717.2872113364
13841.539769037858,79583.04612231639,4.164872367788455,0.0,FED,2.4419188536664604,2.724861333626299,EUR,False,37370.66733101526
13817.392465962428,1157394.0095611645,9.084542759805593,2.0,ECB,2.791695954050397,2.4556878700053373,JPY,True,468486.3777194028
14876.290495751438,584768.091196711,-1.3992545066581634,0.0,,1.9647800926932657,,USD,False,239857.47282608363
10920.224315306075,95138.73356838606,0.9698677088046797,0.0,ECB,2.368483711243533,2.2868001548222354,,False,42423.77712701862
14541.812968720971,924831.0997609246,-0.8779680213831776,1.0,ECB,1.0003288460827622,2.4606005593921467,USD,False,375748.21553704666
21544.562967824793,1259394.7553937119,2.1949258891099195,0.0,FED,0.7208217811248441,1.065760606284123,USD,True,512376.1663297925
13458.945415753506,705745.1186954982,8.284878651463718,0.0,FED,1.7335005014997296,1.8325168760394488,USD,False,287683.282620231
17053.400139839752,839596.4139319274,-7.9014144188152935,0.0,ECB,2.123420243467671,1.5329435876726043,JPY,False,342658.34534582315
12637.085077813083,1042710.2750709131,-0.8779680213831776,2.0,,3.1169336098161855,2.6176397555827102,USD,True,422140.0732274469
15756.061238668048,1237529.2734619626,,1.0,FED,1.4390735681547577,1.8060096354867263,EUR,True,501314.80675203045
18249.03052192778,177291.59376015724,-6.8865101190970845,0.0,FED,1.824417448681738,2.245481788946798,USD,False,78214.87241081019
11319.084053112212,1032676.0883636221,-1.732207993353395,1.0,BoJ,2.0167177688932862,0.12800591737724276,JPY,True,417597.72252509504
11672.568639182085,668635.6374189865,3.690466858963406,0.0,FED,,1.6267705765238523,EUR,False,272124.0205166393
13533.638221767393,1808887.8502955786,,1.0,FED,1.6590574396821505,0.8149546876602058,USD,True,728970.055412401
7694.14091738847,475892.9705980347,-0.6986448432148222,0.0,ECB,1.517085683945734,1.1238942155510783,USD,False,193434.70487720065
17564.22389520548,940337.2826440526,-9.621827735660577,3.0,FED,1.1543528031068016,4.611326324417664,JPY,,666308.2363715657
13237.552525295056,1174629.1393530401,8.273289023384866,2.0,,1.0506447060385051,1.478797411662331,USD,True,475148.3314091388
16169.871132020331,1082612.5646925538,1.467143920426599,2.0,FED,2.712169853340532,2.3286411123475332,USD,True,439513.26775861374
19429.409066005675,353028.3522974183,-4.3321078511819415,1.0,,1.4814082402678066,0.6093471588692041,,False,148982.23812379935
15366.367232286604,235239.98904365906,-8.270326090633983,1.0,FED,0.34356149718187834,1.0803358739241546,EUR,,100240.88844516015
15437.38480876704,1221446.2248302014,-7.825475591218285,0.0,ECB,1.0197802715048765,2.2143369720912003,JPY,True,494751.87876046915
15416.671835869127,1161127.4339631617,-0.8861663234436801,2.0,FED,2.9802397275263317,2.6865697060407827,USD,True,470617.46508634766
14177.945542642608,1097576.1734559215,-6.295532135759756,,ECB,0.9737551695183475,1.6237545840532779,EUR,True,444700.3884929985
13260.332953611389,1044573.0685599828,1.709257358356469,1.0,ECB,1.4213971417090518,0.6819866693908998,JPY,,423133.7024569094
11046.551361936063,955589.5804976834,2.216511767560604,2.0,ECB,0.2667544911554547,1.4391227596320748,USD,False,386654.8960462013
13800.070579140334,1143762.6509675402,6.377274450777449,2.0,,1.43236141731748,1.1423886062040767,USD,True,463026.3640735624
10774.968159488986,,-3.9617378593790704,1.0,ECB,3.292323814105975,2.5123464431332696,EUR,,959588.3168098
18576.63520752044,1422459.2675478002,-7.143310553981159,1.0,ECB,3.9436767801500205,2.6083530581618106,JPY,True,576412.9324400175
11649.167573823499,719643.9025945787,2.0648544553533412,0.0,FED,3.212877283973728,0.21203929791548548,EUR,False,292517.6410382519
16395.22360535326,396620.3730223647,6.578518868670496,2.0,ECB,4.442975704166707,2.1038907846399857,EUR,False,165207.5543548609
17567.68242464436,1604726.3467312334,-9.332909282696168,0.0,FED,3.6008008764744845,,EUR,True,648915.7450804947
6235.907978312358,776950.2194255082,9.94648518445118,1.0,FED,1.1440726676029263,0.9544183083536084,USD,False,313276.4402585651
20373.56022832908,912345.6290585774,-5.300479388836279,3.0,FED,1.5260705913610444,,JPY,False,373086.61561888485
12379.11698692945,1099558.4684254038,7.50655746373296,0.0,FED,1.3187167025571647,0.2002793059691257,JPY,True,444776.53547642607
17382.26636856962,256313.76899191015,-4.140385692301585,0.0,BoJ,3.414591771561527,1.9801200971390795,JPY,False,109477.58606705346
14981.851447988369,121136.75615736726,4.615871923923308,1.0,FED,1.5219770357825688,2.4095230675477763,USD,False,54448.36621652704
17908.43108214158,,4.4193437061441525,0.0,FED,,1.508263469271653,USD,True,650579.8785005242
11592.480947291642,,0.762169123009004,,ECB,1.6108753332778531,2.0616863034205895,EUR,True,500224.6789040716
15725.024740059422,1023971.3678283261,-9.213402559119983,1.0,ECB,3.1252648783104116,0.9875795024844913,USD,True,415876.71434684243
10657.000491111137,605478.0461097453,-0.46990799858145316,1.0,BoJ,1.1169824178462624,2.6116777295794584,USD,False,246453.92465874285
14050.420618847113,1354706.5249717133,-1.5089160544655904,,FED,4.230301816880852,2.553449888527818,USD,True,547502.4764530133
14729.755161786517,1567108.1443399298,-8.577370966369015,2.0,ECB,4.096472907495327,0.5975100283312142,,True,415523.3479400004
9533.836791848567,1779603.2284757257,0.5324833111579164,1.0,FED,,4.055235987721875,EUR,True,715654.932603692
10250.575104999109,1852042.8097908022,-4.634922392795713,,FED,1.8408377693153601,3.6122271033966133,EUR,True,744916.426973842
18213.83318248944,686687.8374024779,1.7600765098920572,0.0,ECB,1.4848987510139675,3.0139059247891447,,False,281961.02024928894
17367.399929420375,1633579.5941949459,5.195454539480398,2.0,ECB,3.9436767801500205,1.793645799533473,JPY,True,660379.8367406545
14123.303473737144,1116926.2676157537,-5.237179410113082,1.0,FED,2.0404498239190945,0.5398807726962658,USD,True,452418.78099991434
19532.96150017619,1010938.4052170181,-5.403420729678041,1.0,FED,0.34195383316510064,1.638441672588817,EUR,True,412187.4660027318
20640.51752018354,1063955.7684773938,9.785533832170334,3.0,FED,1.7610893062484054,1.4332343982028664,EUR,True,433840.47150579735
17525.956606369986,0.0,-8.11181344252211,1.0,ECB,3.8695011956986782,2.533182326078694,JPY,False,7008.76027985949
19520.95689785982,1010070.8259329164,-1.6596895050658205,3.0,ECB,0.3177278843818332,2.7594140366906394,JPY,True,411836.3811944095
24065.706783272675,984209.1235305073,-6.914266495101784,0.0,ECB,0.858484656551372,,EUR,False,400014.8658550708
15859.927546206225,1064776.8536144,4.205213581290625,2.0,ECB,3.911602497917265,3.2871346170193636,JPY,True,432255.5535069587
13710.30276734806,940463.5684212155,2.9256313323211565,1.0,,1.9539452186017454,2.182775306083247,USD,False,381670.1336016919
16117.643077914248,1548339.6922603273,-3.1318808733518484,2.0,ECB,2.1153632325764997,2.8919794682213764,JPY,True,
18786.049190693535,963707.1680675955,-1.4117530722643306,4.0,FED,2.4495553397805656,0.9051968753766644,USD,False,392997.0045527012
14478.454572045886,805999.7569031385,9.537424993205295,,FED,1.237412818041248,1.7149243636779954,,False,328193.1920750724
13155.913313430474,735816.1205984179,0.6128820580359751,0.0,FED,1.9549952458785054,2.439060812601051,EUR,False,299588.93614115095
11749.64863541274,790894.6791274231,-4.596875693838653,0.0,ECB,0.4380870362542477,2.2382730780559,USD,False,321056.8117299956
14327.718897686209,1686234.2845844622,5.798242404062696,1.0,,-0.4655270393408033,1.9582676597908597,USD,True,680225.9610413403
15697.58898267645,1283481.399287779,-2.7591483701017943,1.0,ECB,1.539322372273814,0.8390738588865234,EUR,True,519671.0434785081
18029.1095407776,256170.0543778506,-5.845967829281948,2.0,ECB,1.6094408806251586,1.401178501811458,USD,False,109678.49637388543
8626.487752105206,508688.01655553386,0.5017535370026138,0.0,BoJ,3.2977580006242766,1.728491619433807,EUR,False,206925.90207376305
13731.551506311731,913200.1279204558,-4.843798110982258,1.0,FED,1.5349531064655335,1.4737119086157486,USD,False,370771.7030110848
9547.437133681718,1236642.6996628412,-9.540821452181302,0.0,ECB,1.6846818533582864,3.272764506745692,EUR,True,498474.1465543187
16376.281024474023,377715.2307787775,-2.043357518745193,0.0,FED,0.39862048065981104,,EUR,False,157636.19604979688
18464.096383033357,1116802.4388610614,-0.7231984041744397,,ECB,0.6476638829596277,1.9839450274217338,USD,True,454106.469457957
11506.697759956423,903399.4056875606,8.300108358984666,1.0,FED,1.8422299010352101,1.1913810471975355,USD,False,365964.1014006786
13350.851392885666,1555220.777878081,-1.087324336429333,1.0,FED,,1.4000079200419457,JPY,True,627428.4342435194
16284.291238690492,260459.76338628912,-5.944215114080269,3.0,FED,1.526867850473903,2.025271120020207,USD,False,110696.43300696903
9024.786841477882,1553963.1520068573,-4.340365981916339,0.0,,2.256364830166164,2.435610315383806,JPY,True,625194.3074661377
18105.156812413064,1095022.3337255893,-6.0306070630656095,2.0,ECB,,0.8167195760127544,EUR,True,445249.79009378835
13532.27495249384,1486703.8498472627,-9.76559706486772,2.0,FED,2.781269734223806,1.605233746310315,JPY,True,600092.4968004897
17558.817394278187,434737.25150374975,-7.598950405862926,0.0,FED,2.3260751717198414,0.903583917244609,EUR,False,180916.90776913002
22291.099666067676,,3.7013510864077315,3.0,FED,1.3113651770112806,2.927061369507391,JPY,False,344240.98479146976
20147.44183556865,1250842.709944266,3.4303450605571797,1.0,FED,0.33881682863372364,2.5880073145512728,JPY,True,508396.7467809459
18365.374525313462,1536615.162725429,1.0278604950377712,0.0,ECB,1.9012811954884765,0.8095917345667663,JPY,True,
17169.16590664842,,3.94240846466397,0.0,FED,2.119030190328944,1.4837770678953275,JPY,True,730879.2604516351
18069.581513122823,711132.0362332757,-6.052740155804082,4.0,,1.8430376717305468,2.944635545680555,JPY,False,291679.4365505283
11864.985504757225,785258.781542379,-5.486335577242376,2.0,ECB,2.2891137150408234,1.416950396153633,,False,318848.40955173905
11603.12410243963,247117.95528176462,7.37242173952378,0.0,ECB,3.3529553605853106,1.1558444340797411,USD,False,103489.9062380296
15556.334313607014,370427.2758544665,6.127385660679064,0.0,FED,2.3993465133312197,1.222577360799141,USD,False,154394.66954436153
14205.80942739197,487310.29323319375,1.324166842634062,2.0,BoJ,3.3842575263184527,1.3864817748631382,JPY,False,200606.70589760283
12143.617801074852,815507.2078750749,-4.171332618824383,0.0,FED,2.0115614049279738,1.390413996616416,USD,False,331059.49600393616
14861.61351952615,1058725.985344918,-2.6836838959722087,1.0,FED,1.737746778671554,2.1039148561087777,USD,True,429434.50280899846
17594.364027511783,667042.4414418894,-8.858968032758591,0.0,FED,1.1178905960042893,3.1797239826482095,EUR,False,273852.9503941539
12410.161791145525,1077523.6726251794,5.45323237233206,0.0,ECB,0.7853756298789061,1.7365289236594847,,True,435974.62441300444
,893514.3285256991,-4.841777094372817,1.0,FED,3.962130447793276,1.489180536205136,EUR,False,364048.64839200815
13901.280004915345,1036235.0771808666,-2.377118904923461,2.0,ECB,1.5624394808640119,1.0637133555027412,EUR,True,420054.0674505318
13126.226237157865,1292117.5261021422,1.110724913896819,1.0,FED,1.811704407184037,0.6238517436868818,,True,522097.7230807028
