Fatturato,Quantità Venduta,Sconto Medio,Numero di Ordini,Resi,Clienti Unici,Categoria Prodotto,Giorno della Settimana,Tipo di Cliente Prevalente,Vendite Raggiunte Obiettivo,Predict
6009.979812655759,517.8487834686302,34.78728560736279,21.0,10.0,214.0,Elettronica,Venerdì,Frequente,True,1353.8718690110047
5661.670810201206,461.93806243157906,3.6392908616846076,26.0,11.0,200.0,Casa,Lunedì,,True,1270.5516516835467
2436.265423140989,502.1931729867146,22.904026996568806,35.0,10.0,192.0,Elettronica,Martedì,,False,635.6206338245553
6117.5469152798105,515.3824503048941,5.721523561042713,25.0,13.0,196.0,Abbigliamento,Mercoledì,Nuovo,True,1377.5519657913262
8871.103313650598,364.29545989689234,7.557869262290162,45.0,8.0,214.0,Cibo,Mercoledì,Frequente,True,1882.753513772958
6852.460267263353,481.6604082897947,23.057817490653886,23.0,14.0,211.0,Cibo,Venerdì,Frequente,True,1512.6843941905438
2934.243901514636,483.1373771320567,6.59340579723553,28.0,12.0,200.0,Elettronica,Domenica,Frequente,False,731.1306528628207
7998.252202091919,536.3779740224784,49.388612317258925,33.0,13.0,194.0,Abbigliamento,Sabato,Nuovo,True,1755.6249713934014
6389.993018455319,503.61472194731044,28.28101266211905,,10.0,205.0,Bellezza,Martedì,Frequente,True,1426.2549190090451
2283.290762929372,552.2790912529318,25.298396947282438,28.0,8.0,187.0,Casa,Mercoledì,Nuovo,False,619.8120402670257
7199.372397324897,291.6633337751408,45.798315417601586,40.0,11.0,233.0,Elettronica,Domenica,Nuovo,True,1522.7936480557617
,640.4890082651456,17.724516519914026,34.0,8.0,215.0,Abbigliamento,Lunedì,Frequente,False,263.0668476762956
8015.423043029209,582.6221636703106,9.586592836661096,38.0,18.858406501056443,210.0,Abbigliamento,Sabato,Frequente,True,1776.912598423269
6437.355258948792,451.00961482284157,2.227169814962482,33.0,9.0,188.0,,Giovedì,Nuovo,True,
1018.3018930143761,611.5146537105667,40.75938122136784,27.0,11.0,197.0,Bellezza,Mercoledì,Nuovo,False,383.0388365939084
2328.0652698333624,474.1748035484251,10.389362965618588,25.0,7.0,209.0,,,Nuovo,False,606.8265587346382
,477.2818695777896,46.102958747229344,24.0,11.0,198.0,Cibo,Mercoledì,Frequente,True,2037.866336754542
9143.606875405896,441.8788707662075,45.813870465437766,27.0,14.0,195.0,Elettronica,Domenica,Nuovo,True,1956.7036492644977
3916.8403526143825,497.1707986221319,10.346146225365594,40.0,9.0,181.0,Casa,Mercoledì,Frequente,False,931.4846954869796
2164.770963032178,530.5896463432031,22.056454030602797,40.0,10.0,176.0,Elettronica,Lunedì,Frequente,False,589.9254411063362
1662.547993527421,420.66929043537084,43.355500081754535,31.0,12.0,227.0,Abbigliamento,Mercoledì,Nuovo,False,454.37483582792004
5194.0768134866,342.45169675874956,49.765042882497816,31.0,10.0,192.0,Elettronica,Venerdì,Nuovo,False,1136.5743674366952
1810.1903696362986,525.9154810068593,35.13747266907394,,10.0,198.0,Abbigliamento,Giovedì,Nuovo,False,516.2989709624101
4050.0882974924934,343.52860197705013,,23.0,9.0,185.0,Casa,Martedì,Nuovo,False,912.9383088337183
9120.288010048107,680.5881681961218,32.66276666466488,22.0,14.0,211.0,Casa,Venerdì,Frequente,True,2024.9677758019916
3063.392166990796,991.0802009398839,49.258524854847444,34.0,7.0,196.0,Elettronica,Giovedì,Frequente,False,719.7786243289298
,584.7563667576883,43.88822781468911,27.0,7.0,210.0,Bellezza,Sabato,Frequente,True,1678.7274282811431
9290.835415280679,286.7067618921865,36.7745679911713,32.0,10.0,212.0,Elettronica,Lunedì,Nuovo,True,1940.5016548246747
3766.718213288506,672.9244486321052,44.89485406305651,42.0,14.0,199.0,Cibo,Mercoledì,Nuovo,False,950.7314918410272
3769.69844663227,455.5074198145746,2.162800885731503,26.0,6.0,197.0,Abbigliamento,Giovedì,Nuovo,False,
7834.698705709991,571.8963030768468,8.723458372498206,37.0,13.0,186.0,Cibo,Lunedì,Frequente,,1737.6362862278027
8504.507067552175,386.6505887752524,13.561552077091466,,11.0,186.0,Bellezza,Lunedì,Nuovo,True,1815.5404349353016
5886.46248476589,,46.432672958669116,23.0,7.0,202.0,Elettronica,Lunedì,,True,1295.7088791500087
253.28489984207005,493.0995858510278,43.41667098840525,28.0,10.0,218.0,Casa,Giovedì,Nuovo,False,194.24518862488182
7108.133185934798,539.6352886427175,44.478153322554384,27.0,11.0,209.0,Cibo,Giovedì,Nuovo,True,1579.0694084475194
5863.532982847043,608.3778618046612,40.23736884221824,28.0,9.0,215.0,Casa,Venerdì,Nuovo,True,1351.1962182265852
,348.68851126982577,33.81630163859789,32.0,6.0,188.0,Cibo,,Nuovo,True,2088.4512326396784
7020.525977521581,428.90499772881236,34.741765965342914,30.0,8.0,214.0,Elettronica,Mercoledì,Frequente,True,1529.3025182264257
7477.539474296832,429.6380786768554,40.31905493871825,27.0,12.0,212.0,Abbigliamento,Venerdì,Nuovo,True,1620.3674129685512
101.66399167057305,248.55676096139757,36.30654549252429,28.0,11.0,205.0,Elettronica,Sabato,Frequente,,91.26917207328145
607.2369718786485,645.8509140791225,40.54152342614268,33.0,6.0,215.0,Abbigliamento,Martedì,Nuovo,False,311.1485162568522
7316.226803002825,508.6696397972159,10.90861853918626,34.0,18.858406501056443,211.0,Casa,Venerdì,Nuovo,True,1614.7553906858113
2359.3390952876325,588.9068902357516,7.922824382445398,37.0,8.0,193.0,,Martedì,Nuovo,False,647.7476036900074
3196.5428461929414,534.2609118518119,36.331819163821436,29.0,9.0,200.0,Elettronica,Giovedì,Frequente,False,795.9536608777498
3792.333101961467,650.8114316736387,8.653203836404721,44.0,8.0,202.0,Cibo,Sabato,Nuovo,False,952.8447295107446
1144.0642217342634,583.5424588239142,23.666109547098213,31.0,8.0,160.0,Cibo,Martedì,Frequente,False,401.5089710393171
8593.570867195958,383.3101488096832,45.00592004764744,32.0,,205.0,Bellezza,Venerdì,Frequente,True,1829.206626077332
4060.148061569594,579.217663123397,1.8724318342676682,27.0,11.0,210.0,Elettronica,Lunedì,Nuovo,False,985.6076680675112
,571.9434785880497,,28.0,11.0,201.0,Casa,Sabato,Nuovo,True,1533.658713627865
9366.220217555634,510.68678494501614,44.75545895597326,28.0,9.0,202.0,Casa,Lunedì,Nuovo,True,2021.9745330990343
9980.256519342627,647.0068859532844,27.627274022284766,17.0,6.0,,Abbigliamento,Venerdì,Nuovo,True,2187.3906422522823
4187.487118194494,569.7886972955843,35.85139902861121,30.0,6.0,192.0,Abbigliamento,Mercoledì,Nuovo,False,1004.848892924713
6059.725765522742,412.6048035928105,47.93265736087777,37.0,13.0,211.0,Elettronica,Venerdì,Nuovo,True,1330.933328446304
3982.563186554978,416.9115661238332,46.43525933779344,32.0,18.858406501056443,202.0,Casa,Mercoledì,,False,916.9425812143663
9486.558332569286,532.1868008722316,17.599299938994545,22.0,12.0,209.0,Elettronica,Giovedì,Nuovo,True,2055.2077767816277
7084.498630723764,516.5562771957638,9.35858824828531,29.0,4.0,212.0,Cibo,Domenica,Frequente,True,1570.9307504786536
3963.750451445077,438.9744278113172,16.04774729280421,31.0,11.0,198.0,Cibo,Sabato,Nuovo,False,922.8376439031302
1707.4047309948603,384.8000189608251,43.88822781468911,38.0,7.0,217.0,Cibo,Mercoledì,Nuovo,False,453.0031539627741
3662.558667278963,486.1652667521086,13.198480681591585,31.0,15.0,216.0,Abbigliamento,Mercoledì,Frequente,,877.0414654132661
964.155843924388,536.9390043264655,6.67920139893004,26.0,9.0,219.0,Bellezza,Giovedì,Nuovo,False,353.2449499429242
659.2760928738784,588.5315669046455,39.74396355003803,,10.0,201.0,Bellezza,Giovedì,Nuovo,False,304.4402922911655
1324.6328274315479,495.44543772166753,29.36807787754221,,,209.0,,,Frequente,False,410.62338901505564
4323.482093439341,537.0389227246449,38.943378635516865,31.0,9.0,215.0,Cibo,Mercoledì,Nuovo,False,1021.91375764171
3180.6223684568613,509.7659404579709,24.037466081493342,30.0,6.0,201.0,,Martedì,Frequente,False,786.6505092206141
9698.20865788152,580.3559533809396,30.84510156255354,22.0,8.0,183.0,Abbigliamento,Venerdì,Nuovo,True,2110.6640074343304
7504.57773871912,634.5175342616405,27.303336543258567,31.0,10.0,193.0,,Lunedì,Frequente,True,1688.5404743679903
9946.82979474349,631.1713300328497,39.895703538331226,26.0,18.0,202.0,Elettronica,Sabato,Frequente,True,2174.7277876047197
8950.8396810631,991.0802009398839,40.4397914782929,34.0,8.0,206.0,Abbigliamento,Lunedì,Nuovo,True,1914.7940895632134
8049.121562863671,629.0612683711695,35.198068704476874,31.0,10.0,190.0,Elettronica,Lunedì,Nuovo,True,1795.0228862136375
3218.987803615717,521.6158539645907,9.563676157329033,29.0,10.0,185.0,Elettronica,Giovedì,Frequente,False,799.3259492967877
5982.992571135643,424.13773376294927,13.635466137927537,26.0,13.0,172.0,Casa,Martedì,Nuovo,True,1322.4762877422206
6926.6897851624735,350.5580562642058,35.55140002941008,35.0,5.0,209.0,Bellezza,Martedì,Nuovo,True,1486.9502339088156
4692.063982315231,544.7523661985452,40.61462635550546,30.0,16.0,219.0,Elettronica,Venerdì,Frequente,False,1097.7770436870594
5619.758111926258,495.9722939830664,15.244877064146396,29.0,12.0,208.0,Abbigliamento,Domenica,Nuovo,True,1271.2188228737568
2371.5708518835354,496.2718351298286,30.91123149938734,36.0,,205.0,Cibo,Venerdì,Nuovo,False,2293.1163631479576
7132.613492340044,502.03087456765945,27.335975886209273,30.0,11.0,388.76376330916185,Cibo,Mercoledì,Frequente,True,1574.3983632496856
9231.973745300893,525.2111203072013,35.98568578919191,29.0,15.0,199.0,Elettronica,Venerdì,Frequente,True,2000.3595165734198
1637.378731389314,464.8922197079808,0.7489682258530861,,14.0,185.0,Elettronica,Venerdì,Frequente,False,466.86851536767176
1226.0839666690372,557.9677617404155,25.757370012014203,34.0,6.0,169.0,Casa,Mercoledì,Frequente,False,410.0313848547307
73.9948094831433,309.9771757477903,29.588731664835716,34.0,13.0,,Casa,Venerdì,Frequente,False,104.83324145448218
4178.047414195695,414.6348878637539,42.48278565435031,,10.0,213.0,Cibo,Venerdì,Nuovo,False,955.75167063283
6962.905350551155,464.82313770023103,41.71323212665911,32.0,8.0,213.0,Cibo,Domenica,Frequente,True,1527.8566882076343
8466.943182775072,417.7761553136068,21.44401619799631,41.0,6.0,207.0,Abbigliamento,Mercoledì,Nuovo,True,
1327.3128062840879,428.06660988077226,19.145299869241146,36.0,9.0,194.0,Abbigliamento,Domenica,Nuovo,False,391.9680142341252
,454.73493147953855,1.7909419522816161,28.0,14.0,388.76376330916185,Abbigliamento,Venerdì,Nuovo,True,1160.593973748659
5566.629085398827,508.87760845398486,49.81326279765921,35.0,12.0,388.76376330916185,Casa,Sabato,Frequente,True,1261.007773336195
529.8127439996292,554.8849016056192,45.09726344488214,31.0,15.0,211.0,Bellezza,Domenica,Nuovo,False,267.9182929371234
8063.752901228406,483.6070020326132,30.52018459137338,28.0,14.0,221.0,Bellezza,Martedì,Nuovo,True,1754.780662396328
4516.559939613511,,41.09170331206041,35.0,4.0,178.0,Casa,Martedì,Nuovo,False,
598.439925167189,691.415552920563,34.59475825991266,33.0,8.0,,Cibo,Giovedì,Nuovo,False,323.65317508361545
1327.3405046480614,492.6641248782302,10.33680710449359,27.0,5.0,182.0,Cibo,Venerdì,Nuovo,False,412.233657682632
2514.937146101073,442.3514458562888,38.63223316928101,23.0,15.0,211.0,Bellezza,Venerdì,Nuovo,False,631.829639660173
2271.730551634963,392.13256748168567,24.116195989551635,34.0,12.0,201.0,Cibo,Mercoledì,Frequente,False,569.5742609725431
2527.1173046862295,532.8108810772198,32.58605552479861,31.0,17.0,174.0,Cibo,Mercoledì,,False,662.0081197079321
6401.799903048914,508.72264191428536,36.317978387409575,31.0,10.0,195.0,Elettronica,Sabato,Nuovo,,1429.3449753453274
8020.0335644030865,533.2472138766221,6.631245791208562,35.0,13.0,195.0,Casa,Sabato,Nuovo,True,1763.3177524644832
4457.200145666052,413.2197541292828,30.5911414646595,35.0,,199.0,Casa,Mercoledì,Frequente,False,1012.3468412255293
1881.7692524205631,991.0802009398839,27.534940488190557,26.0,10.0,182.0,Casa,Sabato,Nuovo,False,530.6551821016895
5330.9373987245435,410.31000598147676,46.86312987216268,38.0,10.0,209.0,Cibo,Martedì,Nuovo,True,1184.5941685521357
9779.158872751179,991.0802009398839,48.39405332394807,23.0,13.0,202.0,Elettronica,Lunedì,Nuovo,True,2041.0200598408392
7810.540102003832,492.4146679036779,2.6719101896161055,25.0,6.0,202.0,Elettronica,Lunedì,Frequente,True,1709.5652297529084
5012.6781482352735,459.01432073787913,18.98724441429985,29.0,12.0,186.0,Abbigliamento,Venerdì,Nuovo,False,1138.3412014269886
4339.256274149695,459.81100209407623,31.644840423062526,24.0,11.0,194.0,Casa,Giovedì,Frequente,,
1494.1903576154737,480.22435548994684,,24.0,10.0,200.0,Cibo,Venerdì,Frequente,False,440.48015431210507
2337.065155475351,526.7317574130695,31.10908389663136,25.0,7.0,201.0,Elettronica,Sabato,Nuovo,False,622.3216499293279
8125.631875491388,488.85593725226977,5.602141358658752,30.0,8.0,180.0,,Lunedì,,True,1771.2229421380928
4124.830640289751,313.9909549680325,11.856444647912173,32.0,14.0,207.0,Casa,Sabato,Nuovo,False,917.9777700835687
7075.5190304885755,464.1833034039892,36.04898657377419,33.0,12.0,233.0,Elettronica,Giovedì,Frequente,True,1550.7538984615346
,471.70965318082926,41.7926453002251,,12.0,205.0,Casa,Giovedì,Nuovo,True,1837.627071225333
6798.2705020603,644.225442797989,,41.0,15.0,206.0,Cibo,Sabato,Nuovo,True,1551.8007445097433
273.2908571797521,608.0802409884989,,25.0,18.858406501056443,202.0,Elettronica,Lunedì,Frequente,False,232.95524421035694
1793.041423969768,613.2741603097292,46.550456364580754,29.0,12.0,187.0,Elettronica,Sabato,Nuovo,False,537.9354872504142
1984.5060547210237,666.0571344925528,43.97523231679416,27.0,12.0,194.0,Abbigliamento,Martedì,Nuovo,False,592.3208280602912
9111.636103519257,658.575091658075,18.27833375525369,32.0,13.0,215.0,,Lunedì,Nuovo,True,2018.0719148257485
2431.0449527197898,461.6344855137454,40.619931866952854,33.0,,170.0,Bellezza,Lunedì,Nuovo,False,620.6373430113863
7967.030276506155,442.86018749222103,29.710837474689768,20.0,9.0,192.0,Elettronica,Venerdì,Frequente,False,146.9489342374922
634.8460803361033,457.8674370948107,,22.0,12.0,232.0,Cibo,Giovedì,Nuovo,False,260.9155426626725
9931.16776808863,530.7655948542533,46.84144145121178,32.0,12.0,222.0,Casa,Sabato,Nuovo,True,2140.779087928881
7298.495133357954,485.60641202306124,31.451954755102857,24.0,12.0,191.0,Bellezza,Martedì,Nuovo,True,1602.235754802999
678.8694876332979,284.3754356026026,7.493411455359494,29.0,13.0,186.0,Elettronica,Domenica,Frequente,False,220.33718706190444
4377.375279345496,515.2068473093403,25.374423431878096,24.0,,206.0,Casa,Giovedì,Frequente,False,1027.4996677187135
9410.586435592433,523.4207949341311,20.232301269442303,32.0,16.0,211.0,Abbigliamento,Giovedì,Nuovo,True,2037.1202954717817
1151.2450607603387,404.5362852323324,11.979120603224047,21.0,4.0,238.0,Cibo,Martedì,Nuovo,False,350.41198566144504
3682.141856342137,504.4950881902383,,32.0,9.0,,Abbigliamento,Martedì,Nuovo,False,884.8534205616385
9938.692867468895,636.4396182515486,29.455451124039307,,6.0,209.0,Elettronica,Sabato,Frequente,True,2175.7249138568395
1910.7988558895206,432.40628661740016,21.874620951230284,29.0,15.0,196.0,Elettronica,Giovedì,Nuovo,,509.69419506800114
5283.934915358534,646.1401143400241,34.8358478804044,39.0,16.0,205.0,Elettronica,Mercoledì,Nuovo,True,1247.145432585674
2929.6202995824174,351.8038175237565,33.101660897251,21.0,10.0,192.0,Casa,Venerdì,Frequente,,688.1550390838854
4797.62573814128,473.3477471335918,5.753420709802281,33.0,10.0,188.0,Casa,Giovedì,Frequente,False,1100.9541296973534
91.68262169661712,503.98435310062627,,37.0,8.0,208.0,Elettronica,Sabato,Nuovo,False,167.9357109374759
494.0188905570797,473.4299641469409,6.2114209109337075,33.0,15.0,199.0,Elettronica,,Nuovo,False,240.21162526440486
9950.622717051632,482.80688094927234,20.097856831418788,36.0,13.0,206.0,Bellezza,Venerdì,Frequente,True,2132.956822011967
7831.658757788249,504.27641199210484,16.479495053570503,27.0,8.0,200.0,Elettronica,Martedì,Nuovo,True,1715.9667256499245
7285.5624813800605,,14.65560033655709,37.0,2.0,,Cibo,Mercoledì,Nuovo,True,1649.4318989090382
3192.7779638764255,404.0494156562754,41.70227954389614,35.0,12.0,388.76376330916185,Casa,Giovedì,Nuovo,,
7967.030276506155,454.8037772122937,24.31917441751254,,10.0,180.0,Cibo,,Nuovo,False,515.2905580914365
1216.4924840395252,489.6700641966244,8.897102478922958,22.0,8.0,194.0,Elettronica,Domenica,Nuovo,False,389.3098058190001
4764.257260168887,607.1307422404809,44.83659207081081,29.0,9.0,223.0,Abbigliamento,Giovedì,Nuovo,False,1130.5070154988407
3480.2957483123832,359.0044582505283,39.0547237974605,33.0,18.858406501056443,388.76376330916185,Casa,Giovedì,,False,799.8550147578892
3876.251207536351,492.34880093748427,12.663754934617916,25.0,12.0,184.0,Cibo,Venerdì,Frequente,False,921.6885062950538
7240.732064632097,565.0903287644361,49.52330549574041,34.0,13.0,190.0,Cibo,Giovedì,Frequente,True,1612.7211810061763
,372.92506291704615,7.222295565558695,27.0,13.0,197.0,Bellezza,Giovedì,Frequente,True,1545.2741984335296
4321.109681759671,349.01928507712284,36.41087158887784,30.0,,179.0,Elettronica,,,False,965.2866347161832
492.2007524552197,707.4763105747727,47.417094602802464,30.0,,176.0,Cibo,Giovedì,Frequente,False,305.9413342031955
3383.076876628164,550.839301186088,38.85914907992362,28.0,10.0,203.0,Elettronica,Domenica,Nuovo,False,837.9812507734669
2549.2963494531427,548.0652222763815,33.708387685812355,33.0,16.0,203.0,Casa,Mercoledì,Frequente,False,670.9079978049617
1426.0172139069982,409.03820385117797,15.10958280824809,,10.0,185.0,Elettronica,Giovedì,Nuovo,False,406.4039456559282
1377.9759720287366,499.8050864186636,38.559315785265156,34.0,12.0,,Casa,,Nuovo,False,421.6807887528199
6238.119061625129,425.31505930536815,32.55914577304237,31.0,,217.0,Elettronica,Venerdì,Nuovo,True,1371.9624155393321
6344.704490793455,485.0265258612656,6.2676119820783525,22.0,9.0,204.0,Casa,Martedì,Nuovo,True,1413.8220947188631
7550.576079760136,573.8937238867005,43.34644632630548,27.0,15.0,194.0,Elettronica,Martedì,Frequente,True,1677.948688485407
6428.624425975844,431.76805503261625,46.12428535294506,26.0,10.0,180.0,Cibo,Sabato,Nuovo,True,1410.6428731696592
3891.1829106171945,317.11479606899957,8.866591553412139,24.0,12.0,196.0,Elettronica,Sabato,Frequente,False,872.4843617887975
4084.2498544137816,563.3592042207698,24.6606415054311,33.0,17.0,210.0,Cibo,Martedì,Frequente,False,983.3916679984441
6028.231437877952,529.2797327831502,13.276362764007404,,14.0,214.0,Abbigliamento,Venerdì,Frequente,True,1363.1025711341347
,472.0416249901261,33.87670409214509,33.0,10.0,221.0,Elettronica,Lunedì,Nuovo,True,1995.087026982294
6901.112571729742,644.9306637283362,32.82449630215221,33.0,6.0,200.0,Elettronica,Martedì,Nuovo,True,
7569.990163203104,475.30176149863973,20.619231314784862,29.0,12.0,179.0,Elettronica,Martedì,Frequente,True,1654.5266379587342
9820.658581315372,552.1595333381849,49.85841593941686,29.0,14.0,203.0,Abbigliamento,,Nuovo,True,2124.7937346705885
,399.4086205484125,43.922406833998714,27.0,5.0,184.0,Casa,Martedì,Nuovo,False,221.3297186888801
7186.2505919003725,425.5037667011771,10.943640729515225,21.0,6.0,199.0,Elettronica,Mercoledì,Frequente,True,
9355.2000193134,435.92099454916706,47.31885338894668,32.0,16.0,388.76376330916185,Abbigliamento,Domenica,Nuovo,True,1997.0844168885358
8116.425216105056,506.8071496435013,32.48406836114112,28.0,15.0,165.0,Elettronica,Venerdì,Nuovo,True,1772.0787812779477
5619.44689476787,,33.897202248289,31.0,6.0,225.0,Cibo,Lunedì,Nuovo,True,1266.4335042185123
4680.379782634209,576.2691886766365,49.09213507040342,29.0,10.0,204.0,Bellezza,Venerdì,Frequente,False,1104.0474996227924
296.81932738925497,588.4339065850247,17.098252267343998,32.0,12.0,223.0,Elettronica,Venerdì,Frequente,False,234.184212226624
6781.2316555820025,376.11868525716903,14.663415867565233,28.0,7.0,199.0,Bellezza,Sabato,Nuovo,True,1467.615595106795
5793.647472389487,423.37328863816685,40.370178691334466,26.0,14.0,181.0,Elettronica,Lunedì,Nuovo,True,1281.7044632002141
5513.167915683756,991.0802009398839,10.665367035127781,32.0,9.0,192.0,Abbigliamento,Sabato,Frequente,True,1232.218181886635
7967.030276506155,536.9573149342548,35.28097795961341,29.0,14.0,208.0,Elettronica,Martedì,Frequente,False,477.22200704539904
4102.029029640629,477.41738400889415,37.510824694649486,29.0,9.0,185.0,Abbigliamento,Mercoledì,Nuovo,False,959.8799386613292
2117.837445886889,508.4360502493859,46.86219686166088,33.0,10.0,198.0,Elettronica,Lunedì,Nuovo,False,571.4120845660275
,991.0802009398839,20.260767680392043,36.0,11.0,205.0,Bellezza,Lunedì,Frequente,False,381.3065994452012
6396.1036692667185,491.52125309556095,5.7940901586182925,32.0,8.0,195.0,,Sabato,Frequente,True,1426.0977007661502
5175.3176372165835,478.7882646002083,37.848860134830176,28.0,8.0,177.0,Casa,Venerdì,Nuovo,True,1174.9151208098963
8821.862648997334,650.4388900661536,38.4374276336999,50.04782373418253,11.0,196.0,Bellezza,Mercoledì,Frequente,True,1955.660454055943
9794.685192467514,614.692229947437,0.17093195052587107,31.0,7.0,191.0,,Giovedì,Frequente,True,2143.327614282681
6290.8063649147625,527.6538145398622,,23.0,12.0,216.0,Abbigliamento,Mercoledì,Nuovo,True,1411.5633069216265
7362.657148221173,551.3792757628737,11.425802692494846,,10.0,203.0,,Mercoledì,Nuovo,True,1636.8026321038474
5888.8245163162255,496.6719889986958,45.54760040629599,30.0,10.0,212.0,Elettronica,Lunedì,Nuovo,True,1322.211739922224
2781.1487750361375,574.7366617458649,,23.0,11.0,226.0,Cibo,Domenica,Nuovo,False,728.0228165483002
9154.35750661781,547.6739895813851,8.102871972392405,33.0,10.0,190.0,Abbigliamento,Venerdì,Nuovo,True,1994.3634110007383
1430.1255525511226,604.9339962954077,36.396915381407766,34.0,16.0,212.0,Casa,Mercoledì,Nuovo,,463.8656178607061
1551.446972773618,597.0968721911819,18.4176153208906,27.0,12.0,203.0,Elettronica,Lunedì,,False,487.57669467998915
6608.020508544371,417.9392487771953,37.89790476804446,33.0,12.0,203.0,Elettronica,Domenica,Frequente,True,1443.1960858652285
7465.22419446396,991.0802009398839,26.202094206073223,33.0,3.0,194.0,Cibo,Venerdì,Nuovo,True,1608.9195786707614
5172.319191324097,622.4735547782758,42.14199060104706,28.0,13.0,188.0,Bellezza,Domenica,Nuovo,True,1216.9917056381976
2450.128776278632,452.52454243355083,29.140354885579466,37.0,13.0,202.0,Abbigliamento,,Nuovo,False,622.8690824972336
,459.8389375639935,14.605308901148362,33.0,10.0,219.0,Elettronica,Martedì,Nuovo,False,312.94708177703995
5643.740036853702,451.0225018351044,24.128084658556016,36.0,11.0,208.0,Casa,Martedì,Frequente,True,1261.6419494554161
7937.257067218151,274.48850691162136,19.300363609341982,32.0,14.0,200.0,Abbigliamento,Domenica,Frequente,True,
2175.3589047665523,563.5014876235798,33.01331917003048,34.0,10.0,175.0,Elettronica,Giovedì,Nuovo,False,600.8208953233814
2076.4983573181794,592.8495655606878,0.588588706309412,27.0,12.0,,Cibo,Mercoledì,Nuovo,False,593.0956822612113
4208.131034386602,359.58344201530593,28.27592731621838,33.0,10.0,190.0,Elettronica,Mercoledì,Frequente,False,946.6736467502902
9812.31810315499,516.1953326333963,43.380892767724724,28.0,,,Cibo,Lunedì,Nuovo,True,2112.9841311442447
9059.439876570314,466.12051088849654,11.578927017328455,24.0,10.0,212.0,Bellezza,,Nuovo,True,1950.5662358788788
3911.287544153309,523.6390683145391,49.120219241619395,29.0,12.0,208.0,Abbigliamento,Sabato,Nuovo,False,934.4372074008617
8197.882509484962,554.8056776541549,46.78432089196836,27.0,8.0,192.0,Cibo,Venerdì,Nuovo,True,1801.339773104042
1990.4070261511486,423.4214490432795,3.260790676572184,23.0,7.0,192.0,Cibo,Martedì,Nuovo,False,524.7817608755563
9578.793806887497,397.4859275957215,22.57491313736048,35.0,8.0,203.0,Cibo,Giovedì,Frequente,True,2032.74704834248
6112.933594688643,388.4884292907558,18.48766524030533,30.0,10.0,188.0,Casa,Lunedì,Nuovo,True,1337.2844812009248
6654.449994179381,469.33235193352147,15.420423096492081,35.0,7.0,194.0,Elettronica,Sabato,Nuovo,True,1470.1476621062836
3289.532369413083,503.6871122486509,26.077456107738158,25.0,6.0,217.0,Casa,Venerdì,Nuovo,False,
,394.04290516130663,,31.0,9.0,174.0,Elettronica,Lunedì,Nuovo,False,289.6371628063079
6744.319459300946,425.13845782925034,19.380265299221712,25.0,14.0,187.0,Cibo,Mercoledì,Nuovo,True,1474.4674026790422
1179.2285878992216,648.1112493717512,25.545163444483865,34.0,11.0,217.0,Elettronica,Venerdì,Frequente,False,427.7245760469213
4020.513806826066,503.8808094208544,7.197889947586599,27.0,10.0,206.0,Casa,Mercoledì,Frequente,False,954.5472151967108
1953.6825208509579,539.6075141509692,40.68131013704409,27.0,10.0,190.0,,,Nuovo,False,548.550627401778
7871.5064714571345,503.9954704769608,6.257083317999069,39.0,7.0,201.0,Cibo,Mercoledì,Nuovo,True,1724.8742271027154
8797.180318311366,323.1422692668556,44.00274459629148,31.0,11.0,189.0,Abbigliamento,Martedì,Nuovo,True,1851.9784699827007
6010.776029141235,418.6091489400386,49.84458860873683,22.0,12.0,186.0,Bellezza,Giovedì,Frequente,True,1322.7534916493848
5430.7748050181735,481.60491054283096,41.83737184697353,24.0,7.0,200.0,Elettronica,Giovedì,Nuovo,True,1226.4526969817866
6212.2305917216,583.2262295036601,9.347034536481914,34.0,10.0,175.0,Casa,Sabato,Nuovo,True,1416.47928374177
5309.29294892525,507.10852932395835,0.6591469112257775,30.0,10.0,183.0,Bellezza,Venerdì,Frequente,True,1213.925233891115
7352.468207092423,420.0691170367388,25.991247009218515,24.0,14.0,202.0,Elettronica,Mercoledì,Nuovo,True,1593.9152518285844
9934.458785899053,534.4682228040098,43.88822781468911,24.0,9.0,219.0,Elettronica,Martedì,Frequente,True,2142.64568612863
8220.23825591545,529.5130281440955,13.777494518470073,23.0,10.0,215.0,Abbigliamento,Sabato,,True,1801.523810174472
1314.4411614052565,567.8715007089518,3.8417068820546296,27.0,10.0,183.0,Elettronica,Sabato,Nuovo,False,432.86551180553136
1794.9618079032848,514.8113366245027,5.908403323042033,31.0,12.0,215.0,,,Frequente,False,512.8449222357035
7024.634342048087,563.9377854927147,6.468613901374382,28.0,4.0,208.0,Bellezza,Giovedì,Nuovo,True,1573.4613426672945
6430.76883369847,351.4361433352018,39.48805963444494,30.0,12.0,216.0,Elettronica,Martedì,Nuovo,True,
5705.79348288391,617.6978980407216,18.57780309052572,23.0,11.0,205.0,Casa,Giovedì,Frequente,True,1324.610285679946
8815.725584525435,580.3738304693592,32.96083623564714,22.0,9.0,211.0,Abbigliamento,Martedì,Frequente,True,1933.96118242233
,599.7495340284988,42.070701456320606,37.0,11.0,234.0,Elettronica,Martedì,Nuovo,False,504.91070334917833
2348.609036309166,521.2983060858252,47.68265411989748,25.0,10.0,199.0,Elettronica,Martedì,Frequente,False,621.3430336755911
