Numero di Voli,Numero di Passeggeri,Tempo Medio di Attesa (min),Tipo di Volo,Fascia Oraria di Partenza,Aeroporto di Origine,Aeroporto di Destinazione,Voli Internazionali,Ritardi Media (min),Predict
511.6487579495356,10603.160785473588,132.39281426559813,0.0,3.0,Aeroporto D,,True,23.947613891466354,358.1541305646749
421.43777054443933,22045.280556078207,12.029684499188498,1.0,2.0,Aeroporto B,Aeroporto D,False,32.11683880290564,295.3064393811075
593.4952703074704,16890.38780536007,109.37240898039319,1.0,0.0,Aeroporto C,Aeroporto C,True,13.423182265763053,558.6300928089427
609.4277899589176,22914.91814343967,34.894716592247384,0.0,1.0,Aeroporto C,Aeroporto D,,36.08135974115666,426.59945297124233
655.2729838211986,20646.16083086794,111.8294551441486,0.0,1.0,Aeroporto C,Aeroporto B,True,26.060090774086476,458.691088674839
523.0598776334439,22074.820236919564,76.94165547880917,2.0,0.0,Aeroporto C,,True,35.61887023965526,366.7419143434107
575.5959983197477,20244.996073192593,173.13778748092778,1.0,0.0,Aeroporto A,Aeroporto C,True,36.41266743631316,403.21719882382337
503.9032671960195,17439.724933791338,152.79727805218528,2.0,1.0,Aeroporto A,Aeroporto B,False,21.43028345641089,353.33228703721363
571.1451612333581,23866.32995082507,171.44121191828768,1.0,2.0,Aeroporto C,Aeroporto A,True,25.5923504077451,400.1016128633506
515.6562666594709,16915.298361342488,9.221824533621577,1.0,1.0,Aeroporto C,,True,38.329105581240924,361.25938666162966
539.942358514839,29157.224049227585,117.56167145771826,2.0,0.0,Aeroporto A,Aeroporto A,True,13.968435000598795,378.55965096038733
698.9830631181288,23212.642662831106,122.32719382534079,2.0,1.0,,Aeroporto C,True,51.19783865599942,489.88814418269016
518.89804472898,29111.892791417857,76.58497720996598,2.0,1.0,Aeroporto B,Aeroporto B,True,36.94346074685157,363.828631310286
558.7103964119312,15088.93463930163,78.03718561071146,0.0,1.0,Aeroporto D,Aeroporto C,True,15.46792015642816,391.09727748835184
519.3821194181689,11426.894476884483,165.69787133245984,0.0,1.0,Aeroporto A,Aeroporto A,True,43.878929029793426,363.56748359271825
532.1665535387186,15343.184553180756,139.98199607961473,2.0,0.0,Aeroporto B,Aeroporto B,True,42.32737197827657,373.11658747710305
642.2428804011423,23795.588584600515,172.60422167085065,2.0,2.0,Aeroporto B,Aeroporto A,True,37.62344277052391,450.1700162807996
610.3790231882319,19925.092414397113,168.52218756814054,1.0,1.0,Aeroporto C,Aeroporto C,True,32.78166264414973,427.5653162317623
650.8942171092506,11673.174211075548,29.397919229902698,0.0,0.0,Aeroporto A,Aeroporto A,True,38.67714284932884,455.6259519764754
318.3524549312003,21284.815285595338,174.13222389725246,0.0,1.0,Aeroporto A,Aeroporto A,False,27.84616660390576,222.84671845184022
389.9358323719822,15553.066628669518,152.41838951927312,0.0,0.0,Aeroporto C,Aeroporto B,False,24.209158277734552,272.9550826603875
594.7487067666818,26872.454758676467,150.6997423533848,0.0,2.0,Aeroporto A,Aeroporto A,True,36.694334837221994,416.32409473667724
,27780.91353322764,86.32519816831996,1.0,2.0,Aeroporto D,Aeroporto B,,37.44157104873452,308.1369370431889
394.02797874343133,19357.26669532697,168.18983408636257,0.0,,Aeroporto D,Aeroporto C,False,50.10296445748846,275.81958512040194
415.23678082703026,33653.71161167639,85.48307556282994,2.0,2.0,Aeroporto D,Aeroporto C,False,36.16916737808894,291.2657465789212
643.8806761738963,20219.78337764098,102.23110837009739,0.0,2.0,Aeroporto C,Aeroporto C,True,26.6369322101252,450.7164733217274
,18289.4366289952,,1.0,0.0,Aeroporto C,Aeroporto A,False,24.324679423481065,261.6041857216793
705.7811374507719,23319.34791329869,179.69250500221654,1.0,0.0,Aeroporto B,Aeroporto C,True,31.530848067889394,
439.7379932310945,22570.9493737182,175.35934663868136,0.0,0.0,Aeroporto C,Aeroporto C,False,28.38210170681887,307.8165952617661
534.290268568791,26546.85563444195,145.41692628365067,2.0,1.0,Aeroporto D,Aeroporto D,True,33.04924825298223,374.6031879981537
551.2751617503429,,146.4754507964078,2.0,,Aeroporto C,Aeroporto B,True,26.990241255118512,
314.7550611695309,14654.15527377123,8.518617726632813,,2.0,Aeroporto A,Aeroporto D,False,38.18477894056074,220.62854281867163
305.22419039105887,20720.168132293646,57.90716420514027,1.0,0.0,Aeroporto B,Aeroporto D,False,25.85166645577,213.9569332737412
331.60738993989736,13351.309739109874,9.317072996598153,0.0,3.0,Aeroporto A,Aeroporto B,False,38.83641086562852,232.12517295792813
,18059.733211515948,72.275760115953,0.0,1.0,Aeroporto D,Aeroporto D,False,42.00880940868758,296.1916553927031
739.4662198005285,22620.25895588929,63.45905996705045,0.0,,Aeroporto A,Aeroporto B,True,0.0,517.6263538603699
615.8285106175261,9851.5810700639,171.01241876997958,1.0,1.0,Aeroporto B,Aeroporto A,True,24.449859111385173,431.37995743226827
470.6625461352185,20463.462527338794,172.62690544528473,2.0,3.0,Aeroporto A,Aeroporto C,False,41.28057780865471,330.063782294653
,21349.132062495755,47.88467292633416,0.0,3.0,Aeroporto D,Aeroporto A,True,22.80169308844263,442.75232777382035
599.459769212682,22867.84934405866,8.303572443803677,2.0,1.944752969741663,Aeroporto C,Aeroporto A,True,23.23513667118731,420.2218384488774
374.44887224928516,13045.894964310894,70.23055348645298,0.0,0.0,Aeroporto B,Aeroporto A,False,,262.1142105744996
624.6234902944068,12471.28041220036,17.409091429961183,0.0,0.0,Aeroporto B,Aeroporto B,True,39.69331102570676,437.23644320608474
479.73924433538156,12330.014249314816,138.58501913827206,1.0,2.0,Aeroporto D,Aeroporto B,False,29.864599603831856,336.1174710347671
527.8521231678502,20963.81496447684,18.098518445171752,0.0,0.0,Aeroporto D,Aeroporto C,True,29.158551172785025,369.49648621749515
379.9637180035565,17566.382754648454,92.66820152252382,0.0,0.0,Aeroporto B,Aeroporto D,False,36.4217516543946,265.97460260248954
493.15678525518194,22950.056881301865,128.28839200336134,,0.0,Aeroporto B,,False,36.96504530518011,345.20974967862736
663.8185110453737,30320.78003471435,33.54232402141012,1.0,1.0,Aeroporto D,Aeroporto A,True,24.636099343256653,464.9729577317616
478.5371208098298,25358.623723097317,11.429625989558204,2.0,1.944752969741663,Aeroporto D,Aeroporto A,False,16.91794992101574,335.57598456688083
512.6794283956095,22119.3637124844,92.79943255662201,2.0,,Aeroporto A,Aeroporto D,True,34.66688246230538,359.47559987692665
584.1747521579096,13659.386729692334,131.23757353159723,2.0,2.0,Aeroporto D,Aeroporto A,True,34.1496946202051,409.5223265105367
623.3012368221224,18411.66098208413,37.505743889850734,1.0,0.0,Aeroporto A,Aeroporto A,True,31.283008978163423,436.61086577548565
378.61827760052006,20314.139347263746,39.23570839766052,0.0,1.0,Aeroporto C,Aeroporto A,False,36.09992537310855,265.032794320364
611.5527964938208,13890.830592619193,49.4765425575097,1.0,2.0,Aeroporto B,Aeroporto A,True,28.21051825013085,428.38695754567453
660.5544427946082,16047.030594016971,82.57842527502422,0.0,0.0,Aeroporto B,Aeroporto C,True,23.68643383769229,462.3881099562257
923.9630646575545,20926.371504527837,157.04299184500172,0.0,1.0,Aeroporto A,Aeroporto B,False,21.672039550991958,332.1397238245212
419.1733147885211,18916.375527811284,30.808050966751072,2.0,0.0,Aeroporto B,Aeroporto C,False,50.38120600220022,294.0213203519648
544.9443530433823,26880.07503122154,130.34430030325774,0.0,0.0,Aeroporto C,Aeroporto B,True,29.23548481054618,381.4610471303676
496.28117014739183,23790.594507370064,157.27986341852647,1.0,0.0,,,False,39.325661284552794,347.6968191031743
583.8065163781039,17400.15268024328,91.16880908013107,0.0,2.0,Aeroporto B,Aeroporto D,True,42.20728049262951,408.6645614646727
670.3592012852375,18614.096480645905,60.52144834416816,1.0,0.0,Aeroporto C,Aeroporto A,True,35.004007011547884,
419.2006314902228,19864.22416390357,0.6480668091280584,1.0,0.0,Aeroporto B,Aeroporto C,False,24.94177411002304,
500.69373312917946,30146.7142303165,59.32445910141622,1.0,0.0,Aeroporto B,Aeroporto B,False,32.446425811211775,350.78561319042564
456.55878090585264,22008.576114106036,48.41745358356565,1.0,1.0,Aeroporto A,Aeroporto C,False,43.79484916860238,
414.7262870712675,19066.145591517554,126.17053749031896,,2.0,Aeroporto D,Aeroporto D,False,30.14439762587737,290.90840094988727
428.62557793046335,22879.79946900273,,2.0,1.0,Aeroporto C,Aeroporto B,False,33.998274913546865,300.63790455132437
529.0369956179806,24322.464080236357,167.42290076189371,0.0,1.0,Aeroporto B,Aeroporto D,True,30.80501032060082,370.3258969325864
576.190067359885,23112.06533432549,89.05494353026448,2.0,0.0,Aeroporto A,Aeroporto D,True,25.818603832298766,403.9330471519195
486.75340099027903,19515.188000536087,55.163943699542244,0.0,1.0,Aeroporto A,Aeroporto D,False,50.0433338542391,340.7273806931953
479.22847828236047,23428.242272030828,101.31841972249431,1.0,3.0,Aeroporto C,Aeroporto B,False,29.008022834825255,335.7599347976523
621.1785989753671,18353.14405655338,137.09751186597487,1.0,2.0,Aeroporto B,Aeroporto B,True,36.115506953413075,435.12501928275697
733.9045164996451,27438.726440657865,125.16716250424241,1.0,0.0,,Aeroporto D,True,44.35648774239621,558.6300928089427
522.5149412162142,15115.497868009965,73.29894351406455,,1.0,Aeroporto C,Aeroporto C,True,44.56014509371855,366.06045885134995
380.8760045631216,21076.43113628396,114.6486109356435,1.0,1.0,Aeroporto C,Aeroporto C,False,13.971408424746485,266.91320319418514
470.80144352907706,14279.975108627095,162.28541100526633,0.0,1.0,Aeroporto A,Aeroporto B,False,38.27799124253319,329.56101047035395
532.9930397353672,19192.887237348248,177.98063296448234,2.0,1.0,Aeroporto D,Aeroporto A,True,39.31018528561593,373.6951278147571
537.1008276322749,19326.88219873542,51.86114257403568,,1.0,Aeroporto A,Aeroporto A,True,29.06009936451522,376.57057934259245
512.6906303903265,16898.738552189163,112.52208832582883,2.0,1.0,Aeroporto D,Aeroporto A,True,18.880885943584573,359.48344127322855
521.2180718822193,23399.137995791458,41.4814028620101,0.0,0.0,Aeroporto B,Aeroporto C,True,40.41503813966128,364.85265031755347
470.7207577681453,16366.861363374786,87.84470990272683,1.0,0.0,,Aeroporto C,False,37.464227591269044,329.8045304377017
453.6352217138349,21255.41409825149,,0.0,0.0,Aeroporto C,Aeroporto C,False,25.958370851013253,317.54465519968437
512.5920685815756,11140.229054522564,156.63081986499014,1.0,0.0,Aeroporto B,Aeroporto B,,21.921622777922046,359.1144480071029
506.4209184189441,23708.06368732317,,2.0,0.0,Aeroporto B,Aeroporto A,True,19.2236502273026,355.09464289326087
413.96344343081444,25731.70489063346,,1.0,1.0,Aeroporto B,Aeroporto A,False,17.517744112931418,290.0744104015701
,20026.38977922272,98.60871398716169,0.0,1.0,Aeroporto C,Aeroporto D,False,14.201332617848038,227.18916551131795
436.2903460596098,24796.787900229505,139.36286879468244,0.0,0.0,,Aeroporto A,False,26.878980549161223,305.40324224172684
538.9982706425747,13870.876504955304,118.38702832744701,0.0,0.0,Aeroporto D,Aeroporto B,,29.353662466156855,
633.0829538390706,20343.6672562925,158.95943192864996,2.0,3.0,Aeroporto B,Aeroporto C,True,54.20856600871059,443.7580676873494
364.05903675246805,18329.00046234582,21.384702053691704,1.0,1.0,Aeroporto C,Aeroporto C,False,26.084088037196068,
469.7834551116789,16712.776404870467,149.43630538564577,0.0,3.0,Aeroporto C,Aeroporto C,False,53.17279149776564,558.6300928089427
473.3281197082198,19366.37386014872,135.11114767463866,1.0,0.0,Aeroporto A,Aeroporto B,False,42.21970256249995,331.62968379575386
414.0016361332958,18868.137259564704,150.2876062912276,0.0,0.0,Aeroporto D,Aeroporto C,False,32.03734193203545,289.80114529330706
450.9577500153346,29744.198888621744,121.1271598884792,1.0,1.0,Aeroporto D,,False,31.143020054554242,315.97042501073423
531.8816473901658,11088.424802925028,164.5764232985565,0.0,1.0,Aeroporto D,Aeroporto A,True,34.87438074853989,372.317153173116
923.9630646575545,17748.125994442966,143.37792631560492,0.0,1.0,Aeroporto D,Aeroporto B,True,20.578436189935104,404.8862619750943
409.49766588713817,17299.427929066675,173.17922514071736,1.0,1.0,Aeroporto A,Aeroporto C,False,22.549260780296002,286.9483661209967
788.1072647107444,16683.895302866425,20.527183400406905,2.0,1.944752969741663,Aeroporto C,Aeroporto D,True,41.93205566777287,552.2750852975211
423.44070549692475,11774.796561646957,168.18983408636257,1.0,0.0,Aeroporto C,Aeroporto A,False,,296.7084938478473
406.7937357212933,21289.839844809827,,0.0,,Aeroporto C,Aeroporto A,False,45.449612700419586,284.7556150049053
923.9630646575545,28704.10545808286,93.01372088278247,1.0,1.0,Aeroporto A,Aeroporto B,False,32.54035994400661,347.97924827878603
531.9488264262153,15860.182466873208,58.26673243325716,0.0,0.0,Aeroporto D,Aeroporto B,True,28.617028993300544,372.36417849835067
508.6943438750546,18411.453486420243,158.47349155582165,2.0,2.0,Aeroporto B,Aeroporto C,True,33.80544070176731,356.6860407125382
604.7943738713177,18987.717307814637,,0.0,0.0,Aeroporto C,Aeroporto A,True,25.112500285623078,423.35606170992236
456.21119030208433,24467.86826095396,,1.0,1.0,Aeroporto A,Aeroporto B,False,35.10018915557723,319.64783321145904
565.1194474740842,16321.697773879283,145.4803137523487,2.0,2.0,Aeroporto D,Aeroporto D,True,33.6025394085075,396.1836132318589
923.9630646575545,33653.71161167639,134.2581627904667,0.0,1.0,Aeroporto B,Aeroporto B,False,23.033612300881135,324.5195114678378
557.2294753265129,16431.017962529415,58.9281443907454,0.0,0.0,Aeroporto A,Aeroporto D,True,23.493791321088743,390.060632728559
469.02477458241515,18947.020069616636,128.55206647882142,0.0,1.0,Aeroporto C,,False,36.33529966421727,328.31734220769056
389.55084081549,14456.98585569756,72.3608825466641,1.0,2.0,Aeroporto B,Aeroporto A,False,24.29088477805562,272.985588570843
635.7779826787831,,66.72014931721662,0.0,2.0,Aeroporto B,Aeroporto B,True,28.01853866841401,445.0445878751482
923.9630646575545,10777.166936808706,22.937088849009754,0.0,1.0,Aeroporto A,Aeroporto A,False,11.57777870028237,347.26706882056556
376.92929391640723,13934.80687412775,162.05220582926154,1.0,0.0,Aeroporto C,Aeroporto C,False,19.776553139728428,264.15050574148506
424.40815901888624,20494.158543085126,153.55895420077476,2.0,0.0,Aeroporto D,Aeroporto A,False,33.93360155928943,297.6857113132204
384.99287677219166,20703.732065548957,111.69462945245134,0.0,,Aeroporto C,Aeroporto B,False,28.088468266295635,269.49501374053415
436.3113456254439,17940.67074647342,173.13600548815154,0.0,1.0,Aeroporto C,Aeroporto C,False,12.276357671316553,305.4179419378107
477.9112320664109,24206.297512227426,42.34183940540897,,1.0,Aeroporto C,Aeroporto A,False,29.58648279475851,335.13786244648765
442.16346648331637,16234.190539933497,144.29712446126038,2.0,2.0,Aeroporto C,,False,40.76476022253232,310.1144265383215
444.1336179703792,12456.30125044779,96.21010061697429,,2.0,Aeroporto B,Aeroporto D,False,25.076652880473375,311.1935325792654
448.30794766812363,24901.60518551704,152.3875193556259,2.0,3.0,Aeroporto C,Aeroporto C,False,22.387732879552505,314.41556336768656
548.3539877467641,21828.503540235757,83.69459163304313,0.0,3.0,Aeroporto B,Aeroporto C,True,30.39208977199158,383.8477914227349
582.5606407279613,14665.180905537842,176.58904216366744,0.0,0.0,Aeroporto A,Aeroporto B,True,31.712519733294638,407.79244850957286
693.8814105333644,19770.240444496023,9.542099997975962,0.0,0.0,Aeroporto B,Aeroporto B,True,3.8889452120176884,485.71698737335504
,12085.87837825428,34.33143038041124,1.0,3.0,Aeroporto B,Aeroporto A,True,49.97434205093792,401.38582255934296
366.2306000867545,23806.717327218084,113.60815552682452,0.0,3.0,Aeroporto A,,False,43.37206774196182,256.36142006072816
579.1600699219607,,179.87116403798225,0.0,3.0,Aeroporto C,Aeroporto B,True,31.462252247486582,405.4120489453725
551.3518379235152,15599.945620540338,41.764406416278014,1.0,1.0,Aeroporto D,Aeroporto D,,24.83543894960301,386.2462865464606
629.7604651106465,23091.023889561766,151.86006283425903,0.0,2.0,Aeroporto C,Aeroporto C,True,19.99177586349744,440.8323255774525
541.7848333322975,16555.74975443919,168.18983408636257,2.0,0.0,Aeroporto B,Aeroporto A,True,26.260223721531563,379.8493833326082
,17678.8591556329,132.44862574155093,0.0,1.0,Aeroporto A,Aeroporto A,True,27.776317550876385,370.7839315739431
521.7825315793567,17593.635178097247,41.35845026876557,1.8138638656483619,1.0,Aeroporto B,Aeroporto D,True,23.490798785975034,365.5477721055497
506.99899650258027,27354.243818767554,165.68616224783858,2.0,,Aeroporto A,,True,31.343589894088435,355.4992975518062
613.0372514134825,18523.121223213737,54.90497342881209,2.0,0.0,Aeroporto D,Aeroporto A,True,18.90475310028407,429.7260759894378
591.5236264353867,18647.11259634364,167.40787088509742,0.0,1.0,Aeroporto A,Aeroporto D,True,18.15405377038838,414.0665385047707
476.91595246482046,10805.15488944474,108.81895470572223,2.0,2.0,Aeroporto D,Aeroporto B,False,38.53783850223225,334.44116672537433
335.8913809017928,20622.391188658028,45.815848438557595,1.0,1.0,Aeroporto B,Aeroporto D,False,35.12522602786815,235.42396663125496
368.8958570160586,,57.84062641287663,0.0,0.0,Aeroporto B,Aeroporto B,False,28.25062611972504,258.227099911241
373.0791791231367,29391.160687757965,36.181171805446105,0.0,0.0,,Aeroporto B,False,21.578326301950817,261.1554253861957
387.326408428774,13425.284125208313,15.862531729897192,0.0,1.0,Aeroporto D,,False,37.21299966427686,271.1284859001418
480.0869036108466,22455.750104505838,160.41020590191087,2.0,1.0,Aeroporto D,Aeroporto A,False,35.42501303033176,336.6608325275926
527.6037517069549,17916.095073154112,59.79655652275435,0.0,1.0,Aeroporto D,Aeroporto B,True,10.4918685364721,558.6300928089427
547.3411987001513,26666.75772560632,119.81912072951513,1.8138638656483619,1.0,Aeroporto A,Aeroporto C,True,48.69459355722201,383.7388390901059
489.69391771647537,21585.160882722612,15.342584968700468,2.0,0.0,Aeroporto C,Aeroporto D,False,36.357799547397555,343.38574240153275
469.8304753084383,17377.5225379149,,2.0,1.0,Aeroporto C,Aeroporto A,False,30.858925738782567,329.4813327159068
407.06239827444114,20241.99968301122,34.643992749669685,0.0,1.944752969741663,Aeroporto D,Aeroporto A,False,9.953850764511326,284.94367879210876
550.6023137413824,,85.99259915315089,2.0,0.0,Aeroporto D,Aeroporto D,True,,386.0216196189677
617.1224856897212,18391.445804474188,1.208982760233952,1.0,,Aeroporto C,Aeroporto C,True,31.39490102464187,432.28573998280484
395.7430132619252,16763.242920647037,118.1721651717852,1.0,1.0,Aeroporto B,Aeroporto B,False,22.130378208333887,277.3201092833477
493.4038616975876,33653.71161167639,38.48196412640895,1.8138638656483619,2.0,Aeroporto C,Aeroporto D,False,21.56531322525969,345.68270318831134
401.5756265971326,17331.17844502621,67.88409240903154,2.0,0.0,Aeroporto C,Aeroporto D,False,38.39796510155182,281.70293861799286
388.2380947869728,19928.203020510788,,2.0,1.0,,Aeroporto B,False,32.8182572699003,
464.46158687418415,,141.83587783755016,2.0,1.0,Aeroporto A,Aeroporto B,False,31.59246882856301,325.7231108119289
,16148.232415688242,39.54359367019187,1.0,1.944752969741663,Aeroporto B,Aeroporto A,True,40.77484279650817,437.6184841816686
406.6244594052314,19882.40378669041,114.21205105391319,2.0,0.0,Aeroporto D,Aeroporto C,False,,285.237121583662
617.6535784100486,30107.866568676487,131.75248933714892,2.0,2.0,Aeroporto B,Aeroporto C,True,30.45199815960759,432.957504887034
533.0592757080607,10532.79004084253,42.8177170037539,1.0,1.0,Aeroporto B,Aeroporto D,True,50.0433338542391,373.4414929956425
337.3533887828566,,168.65550713284443,2.0,0.0,Aeroporto B,Aeroporto B,,19.093545158150214,236.74737214799958
,21870.196416013794,79.06419376346443,0.0,2.0,Aeroporto C,Aeroporto A,True,30.649642582740864,435.86846717061405
551.3861480630131,27147.707494475853,109.86597922540469,1.0,2.0,Aeroporto C,Aeroporto C,True,28.71655870066969,386.27030364410916
680.7223927187943,23329.755346324026,83.94202915910026,2.0,2.0,Aeroporto B,Aeroporto C,True,22.184001503350167,477.10567490315594
559.7169034097635,31014.857167992,169.39132176772202,1.0,2.0,Aeroporto A,Aeroporto B,True,26.974721686726063,392.1018323868345
383.0826503676293,30336.298916118074,72.52757500316326,0.0,,Aeroporto D,Aeroporto D,False,18.079161762452472,268.1578552573405
558.6322129788791,20836.878443442904,123.67945431279072,2.0,0.0,Aeroporto C,Aeroporto D,True,18.52896096901914,391.64254908521536
381.2975957912696,13847.087162138912,89.46120600689895,1.0,0.0,Aeroporto B,Aeroporto B,False,32.30916373251357,267.2083170538887
567.3691456387138,15435.016202396157,,1.8138638656483619,3.0,Aeroporto A,Aeroporto C,True,16.768092996768964,397.7584019470997
443.57686721192425,12512.525874418865,153.84508468652027,1.0,2.0,Aeroporto B,Aeroporto D,False,39.28886826079224,310.803807048347
558.5541172244577,28244.05694880571,30.52198361170082,1.0,3.0,Aeroporto A,Aeroporto B,True,42.755027245966176,391.2878820571204
468.43964219152156,16621.27938879575,133.9137110218334,1.0,3.0,Aeroporto A,Aeroporto D,False,26.940173499928832,328.2077495340651
498.90863874590394,21069.246167959456,60.32475019052353,1.0,2.0,Aeroporto C,Aeroporto C,False,33.97160032269909,349.53604712213274
570.7284875861741,13457.213558307623,163.8009317234475,,1.0,Aeroporto B,,True,50.0433338542391,399.80994131032185
569.2889376523027,14859.178832494657,175.1801208264009,0.0,,Aeroporto B,,True,30.478482812589846,398.5022563566119
517.0391315082434,22543.721506503614,8.526725590035376,2.0,2.0,Aeroporto A,Aeroporto B,True,26.741361527945756,362.52739205577035
553.5734321388762,15370.608727655246,168.18983408636257,0.0,1.0,Aeroporto A,Aeroporto A,True,26.87769308875047,558.6300928089427
595.2418826902846,22863.71096854716,,0.0,2.0,Aeroporto B,Aeroporto D,True,37.862428778952165,416.6693178831992
584.2224603682926,26644.226204867704,90.27785100449215,2.0,1.0,Aeroporto A,Aeroporto B,True,34.11378781936174,409.5557222578048
363.4509255169943,20367.041227761732,,2.0,0.0,Aeroporto A,Aeroporto B,False,20.28790738671607,255.01564786189599
496.8230226496104,22790.931441619963,97.0938553641745,1.0,1.0,Aeroporto B,Aeroporto C,False,28.392861477646257,348.0761158547273
467.74341246553684,22435.667330047756,128.324256261553,1.0,0.0,Aeroporto D,Aeroporto B,False,30.785373157791373,327.72038872587575
458.0728166593516,16349.121890990504,110.84340415588777,1.0,1.0,Aeroporto C,,False,40.75079064272013,558.6300928089427
404.11282408114846,20024.532399429656,59.15054959952342,2.0,0.0,,Aeroporto A,False,,283.4789768568039
655.4972955142312,25773.248699948785,9.593904933240399,0.0,0.0,Aeroporto A,Aeroporto B,True,21.06247990848896,458.8481068599618
571.5448043066854,18269.21853760502,137.29967404711002,1.8138638656483619,2.0,Aeroporto B,Aeroporto D,True,53.657024720309295,
412.431672341027,19729.622406466668,108.0243983323566,1.0,1.0,Aeroporto A,Aeroporto C,False,,289.0021706387189
557.6970391365412,24372.08985583401,32.114715332543696,1.0,,Aeroporto B,Aeroporto C,True,30.747916127132164,390.6879273955788
415.0104768106859,20335.98805502741,122.74548406510606,1.0,0.0,Aeroporto B,Aeroporto C,False,35.80137726696795,290.8073337674801
560.3784461811729,19759.931089054066,152.98833282981903,2.0,1.0,Aeroporto A,Aeroporto C,True,31.4742256301414,392.864912326821
539.8374205829751,26445.892772425035,74.23851192571222,1.0,0.0,Aeroporto D,Aeroporto B,True,50.35595924084491,378.1861944080826
532.7099052527428,33653.71161167639,59.178526744676674,2.0,1.0,Aeroporto C,Aeroporto C,True,42.147654920367835,373.49693367692
443.5721611449227,,146.34656274721067,1.0,0.0,Aeroporto C,Aeroporto D,False,43.857091980761105,310.80051280144585
516.9458383808259,13897.242286657647,179.3905814290668,2.0,,Aeroporto C,Aeroporto D,True,35.3156586254481,362.4620868665781
,22843.069548463212,91.79705067763717,0.0,0.0,Aeroporto C,Aeroporto C,False,,341.2669843727187
923.9630646575545,10277.96514320231,170.4252400064085,2.0,0.0,Aeroporto D,Aeroporto B,True,48.168389963429014,405.31497769516267
548.9722883755636,24548.59409289423,15.100758271554508,2.0,0.0,Aeroporto A,Aeroporto D,True,23.693194093702566,384.88060186289454
468.57914931932027,15525.104774259868,,0.0,1.0,Aeroporto B,Aeroporto C,False,29.816656409803073,328.0054045235242
533.4970513912556,22588.039125926494,42.023354610447406,,0.0,Aeroporto D,Aeroporto B,True,24.62542198918534,373.7479359738789
589.5266363940088,23827.57139416818,128.6943028279885,1.0,0.0,Aeroporto C,Aeroporto A,True,35.67729098740236,412.96864547580617
576.0268733732844,20427.951258623285,163.2485497194561,1.0,0.0,Aeroporto A,Aeroporto C,True,26.044050256814526,403.5188113612991
415.52415243625296,,4.219098254232511,1.0,3.0,Aeroporto D,Aeroporto A,False,34.53077504369025,291.1669067053771
546.0353825188363,13714.555347734295,145.38659203429947,0.0,0.0,Aeroporto D,,True,23.500042035010512,382.22476776318535
683.1213192193526,17615.262924134153,32.170228599972916,1.0,2.0,Aeroporto C,Aeroporto A,True,27.624612848396332,478.4849234535468
567.7506648370266,17600.616256108526,72.75486166092801,2.0,1.0,Aeroporto C,Aeroporto D,True,29.65661544072384,398.02546538591866
643.7903968324214,23918.6146327298,33.06752243770254,1.0,0.0,Aeroporto D,Aeroporto A,True,,450.95327778269495
579.4531062355426,18891.822894943904,174.1464254614463,2.0,1.0,Aeroporto A,Aeroporto D,True,30.58494961597532,406.2171743648798
436.4187238536307,15969.890335104468,136.3679369044138,2.0,2.0,Aeroporto C,Aeroporto C,False,,306.0931066975415
685.2831373091987,22507.803166441918,177.50107289871087,0.0,0.0,Aeroporto C,Aeroporto B,True,47.95544406345668,479.698196116439
589.2255068244974,29566.00292398566,,0.0,2.0,,,True,25.068543229817223,412.45785477714816
541.124133988266,21557.130720280406,163.1696226824431,1.0,1.0,Aeroporto B,Aeroporto C,True,12.323190892894722,379.08689379178617
618.3443882472391,17476.333760130452,53.72945370877678,2.0,1.0,Aeroporto B,Aeroporto C,True,31.001125143951075,433.44107177306734
369.89622137972697,21602.6169138539,53.86925532994192,0.0,0.0,Aeroporto B,Aeroporto D,False,34.38822771530541,258.9273549658089
388.9386566947874,14581.62221464009,29.61767855572507,0.0,2.0,Aeroporto A,Aeroporto D,False,16.373882113932126,272.25705968635117
549.1973207874246,23509.01688149637,,2.0,0.0,Aeroporto C,Aeroporto B,True,35.40336556077101,385.0381245511972
323.96071893217936,33063.48835491972,23.615341045345556,2.0,1.0,Aeroporto A,Aeroporto D,False,35.58093553249012,
568.6704402974055,25413.269492224063,105.05451817957055,1.0,1.0,Aeroporto D,Aeroporto D,True,36.16768361790641,398.3693082081839
513.9491982573579,25806.761574464734,116.87094341177637,1.0,1.944752969741663,Aeroporto B,Aeroporto C,True,37.44228978313679,360.0644387801505
584.9474343142091,19404.958026164444,154.96538267475194,0.0,0.0,Aeroporto D,Aeroporto B,True,34.70743640278311,409.4632040199463
651.578386431898,19163.200225617686,99.52283476038083,0.0,2.0,Aeroporto C,Aeroporto C,True,,456.1048705023286
923.9630646575545,20563.81624577128,23.435346224667704,1.0,0.0,Aeroporto C,Aeroporto D,,25.981366331374076,377.0909375587115
492.46456188528555,26126.488148820652,179.05520077532773,2.0,0.0,Aeroporto B,Aeroporto C,False,36.20927484530693,345.3251933196999
556.8175785172805,18877.69361240197,31.155636808827236,2.0,1.0,Aeroporto D,Aeroporto A,True,39.36803403138631,390.37230496209634
529.5131345761465,17364.052577002953,9.828382188182019,0.0,0.0,Aeroporto B,Aeroporto D,True,37.472233529344464,370.65919420330255
387.6771239874898,5795.217927769176,56.938699685832184,2.0,1.0,Aeroporto D,Aeroporto B,False,36.89416791620336,271.97398679124285
