Numero di Risposte,Età Media Rispondenti,Soddisfazione Generale,Metodo di Compilazione,Affiliazione Politica,Soddisfazione con il Governo,Interesse per il Futuro,Predict
4368.341762783065,56.11698830464466,4.99854011822282,Cartaceo,Liberale,,4.251321145858235,40.7814538487181
4647.088991875788,18.601730591408607,6.649807183997904,Online,Conservatore,False,4.524465114699581,15.016153569185397
6245.878716221561,41.879922709975816,4.567888283886046,Online,Conservatore,True,4.1968347785878155,30.686312382148884
4675.7245088352165,55.9969689184627,7.567965084235228,Cartaceo,Liberale,True,5.943592179399054,41.46826776819445
5656.149709283964,49.012224929490316,4.409568889960459,Online,Conservatore,True,7.868935835921228,35.63142811763136
5807.797023279126,46.328768116333386,6.954445503482941,Cartaceo,Liberale,True,6.659324394262313,34.51647133247825
6217.655890162601,26.81226737001317,5.273894934744989,Cartaceo,Liberale,False,4.031384302685492,20.350755639432716
4999.724296504844,42.23495345033486,9.769906093907405,Online,Liberale,True,5.556659436463207,32.495439243406615
5322.989073277989,40.510065392765625,3.640730299174011,Online,Liberale,False,3.6141244392657477,29.44926486468814
5187.41426060149,26.691860832520305,9.412110286571167,Online,Socialista,False,4.975609735716533,21.507935668735563
3899.601173983667,57.23594214766054,6.058234254492254,Cartaceo,Conservatore,True,6.632626237652344,41.88262977971005
,34.692103672066835,5.51750125680379,Cartaceo,Socialista,False,5.444395943545033,25.939722947487923
3930.526284137589,51.37604675365728,4.989101482619052,Cartaceo,Socialista,True,3.7584690788590254,37.45996317234581
5454.797068500575,23.613575559594263,5.9988424760949055,Cartaceo,Indipendente,False,3.058408233082859,18.329155634544453
5636.948319010587,22.446213608135537,6.982815280013697,Cartaceo,Conservatore,False,9.22533919237501,17.807194109698983
4245.069124521888,28.293328431526774,7.642815284771066,Online,Conservatore,False,6.145958250970585,22.09817448750006
7418.470746378023,37.57973404488991,9.293588364593198,Cartaceo,Liberale,False,4.988231700500771,29.093890340800893
4853.767443601815,49.13901062435362,5.195296604852477,Cartaceo,Liberale,True,5.362552241217143,35.95589641850327
6680.231455449752,18.0,8.209520555949608,Online,Indipendente,False,6.47038773737073,15.062856166784883
6089.912306191549,45.46129545129379,7.259140015017365,Cartaceo,Conservatore,True,6.148167143373759,34.000648820410866
4253.031310695563,46.334887290490826,6.678024132008862,Cartaceo,Indipendente,True,3.5706860741083064,34.43782834294623
8642.110592850511,39.106893926823,4.185520061426261,Online,Liberale,False,3.720435767380849,28.630481767203975
4504.452473770285,29.24939905163521,7.1362378737822185,Online,Liberale,False,6.422550801245297,22.615450698279307
5288.9091769359065,46.27581357934453,10.0,Cartaceo,Indipendente,True,6.851385053119642,35.39306950554117
4909.268444456423,34.16900003725398,6.685953910001016,Cartaceo,Liberale,False,6.100441264224023,25.92408619907809
4699.414825883271,36.991931517282545,,Online,Conservatore,False,7.519842457081836,28.89435206209778
5622.413945811461,29.96014462207281,4.266923635696974,Cartaceo,,False,7.84031957146466,22.25217832616006
5403.285338765758,37.33233243950869,1.812091113865189,Online,Socialista,False,5.0960725575976875,26.676260041815638
4746.103690818278,42.78118704298621,8.624718623665613,Cartaceo,Liberale,True,6.860163193655992,32.53424651719003
5853.388690622491,27.864266447567246,5.76135905210604,Cartaceo,Indipendente,False,8.344069320785371,21.23339422892888
4501.5052971682835,36.21169243255845,9.529046948866279,Online,Socialista,False,8.712293544812283,28.206898787450797
5313.752307878565,47.55416933298828,6.340518574013211,Online,Liberale,True,11.34736357894399,35.190074105295764
3748.815755844939,24.536094015534857,6.415135487197878,Online,Liberale,False,6.9778577038441325,19.099806457033765
5165.6886391817825,40.48932475427075,4.880630887691456,Cartaceo,Conservatore,False,4.774934109111538,29.806716594296958
6166.932217518161,41.42504323201105,7.94187268495369,Cartaceo,Socialista,True,5.121952696095092,31.38009206789384
8642.110592850511,47.394607791848216,9.391338662026918,Online,Liberale,True,5.882677759231535,35.99362705290183
4537.384174082409,41.45545264504576,6.850630782978233,Cartaceo,Conservatore,True,6.229992264012327,31.0740060864255
5355.106904037173,33.24515619221863,12.144614355075454,Online,Socialista,False,5.982957245577703,
5292.898652509246,30.190693400216638,7.110123963816413,Online,Socialista,False,3.247252622028043,23.26652256929657
5091.968087089703,18.0,6.778165544684527,,Liberale,False,5.280674880637148,14.633449663405358
5212.216402562828,52.95822735839906,6.8774411419586405,Cartaceo,Conservatore,True,7.1101620528467135,39.13399149346693
5613.496899523861,48.22343342865301,6.847086516225377,Online,Liberale,True,6.490749346506456,35.81052935492472
4671.381058248006,,4.500431686108445,Online,Conservatore,True,5.802906955869805,35.13758220226502
3591.045936639186,39.88423063220692,5.525890147510564,Online,Liberale,False,4.790054555525137,29.576728486798014
5992.421427448828,32.932741229556385,6.7624934780331705,Online,Conservatore,False,5.850035704184877,25.081666904099418
3919.6659167620937,45.27907383175917,6.699863232637344,Cartaceo,Conservatore,True,4.295758848264784,33.70531065202262
8642.110592850511,44.43633917055343,8.843337825080853,Online,Conservatore,True,4.461366131348248,33.75843876691165
4842.89985721849,18.0,5.850293722175132,Cartaceo,Indipendente,False,4.527791317314236,14.355088116652539
5573.959657242508,18.0,6.709498947999676,Cartaceo,Liberale,False,4.687919800785728,14.612849684399903
,54.1740553456673,9.40423803266927,Cartaceo,Conservatore,True,5.227939540409631,40.74311015176789
4976.251048835027,39.325877411798004,7.591511829794769,,,False,7.027644642310557,29.805567737197034
6073.3501266901385,24.553627008166455,6.049611583784399,Cartaceo,Liberale,False,8.494567743971508,19.00242238085184
4953.0458795718205,44.4363666188111,7.192395534895981,Online,Indipendente,True,5.117390384843337,33.263175293636564
5068.683728519823,38.3395704412394,5.159632986210187,Online,Indipendente,False,5.024144645524952,28.385589204730636
3923.2268290903394,44.28291762384371,10.0,Cartaceo,Indipendente,True,6.853352349577363,33.998042336690595
5291.790713228053,42.390104884040255,8.632943183337138,Online,Indipendente,True,8.866002899026267,32.26295637382932
2842.4115032859704,42.153945879354765,3.1946471691450293,Cartaceo,Socialista,True,,30.466156266291843
4354.821456888087,41.70633178149687,,Online,Socialista,True,5.988096757451618,31.51690797722671
5197.528978926145,36.50262691220714,6.735342745319745,Cartaceo,Liberale,False,6.767910428273661,27.57244166214092
3643.745970228075,40.40387648445097,6.173460813335106,,Socialista,False,7.226222862606601,
3014.6836693834484,18.120156747243467,10.0,Online,Liberale,False,5.723259799138305,15.684109723070426
5661.180684565215,40.92213559984519,7.582931882008263,Cartaceo,Socialista,True,6.52786591649329,30.92037448449411
6112.195716486267,21.735938226017254,6.557345302318248,Cartaceo,Socialista,False,9.05452218065813,17.18236034890755
2479.4465449189597,44.01429594248831,6.329399127198756,Online,Socialista,True,5.690930761110516,32.70882689790144
5063.874198729206,41.2172197057625,7.817005483289744,Cartaceo,Conservatore,True,5.788005282735917,31.197155439020673
3438.584341328648,45.45664259183141,6.120932398833716,Online,Conservatore,True,4.781294627951781,33.655929533932095
4229.120236600637,53.85261393268143,7.315773923944419,Online,Socialista,True,,39.89156193006033
5874.30741386515,56.60297635010201,7.167107774838781,Cartaceo,Socialista,True,,41.77221577752304
3364.701801538953,31.880379177115582,6.132031771455142,Cartaceo,Indipendente,False,6.892891656904905,24.15587495541745
4520.010849684053,18.0,4.653448677424633,Online,Socialista,False,4.517202223756305,13.99603460322739
4840.562933696708,22.370360918829594,7.0374700875670575,Online,Liberale,False,5.110176546919912,17.770493669450833
4793.126421669146,47.06173205915645,8.761506750242868,Online,Socialista,True,7.406301183502498,35.571664466482375
4409.152880875694,61.98532372470338,8.160388867093843,Online,Indipendente,True,1.9023557683499437,45.83784326742051
5774.470848441324,47.45875534393909,6.526478321555387,Online,Liberale,True,5.1910643399330665,35.17907223722398
5978.52931573396,,2.6255389357026413,Online,Liberale,False,4.768289292141517,24.78985563417934
4808.861489385096,38.52503827842572,7.319388660857598,Cartaceo,Liberale,False,8.364390100631386,
5618.931126023524,23.72207126869873,6.524208572544068,Online,Liberale,False,5.417549971972181,18.56271245985233
4547.399051499032,29.516500297847294,7.476411582492844,Cartaceo,Indipendente,False,4.662792465063352,22.90447368324096
5416.61701419844,47.66505097816084,8.910244338916351,Online,Liberale,,5.0111352857619575,36.038608986387494
5850.647733114179,33.35053175785071,6.480384469210941,Online,Socialista,False,3.841078143615459,25.28948757125878
4553.925251794112,22.670592450877923,4.6580161685647665,Online,Liberale,False,8.504114250336276,17.266819566183976
4465.23975534177,47.849108750398884,12.144614355075454,,Conservatore,True,4.484003356128006,34.96225055025527
6194.281557196455,46.80552084368584,4.7192029837878735,Cartaceo,Conservatore,True,4.051036606383082,34.17962548571644
5073.830207611241,50.3701379234208,8.473978467267562,Online,Socialista,True,5.35695939780999,59.17064240297286
6021.947294099635,35.69311596011708,7.213452125111297,Cartaceo,Liberale,False,4.9275582168987615,27.149216809615346
,40.68587477328106,9.963833962588748,Online,Indipendente,True,6.497420969456907,31.46926253007336
4014.2561912001916,32.123516125803846,6.253266852894528,Online,Conservatore,False,6.283767848922031,
,58.71259281604962,10.0,Online,Conservatore,True,6.30370949153038,44.09881497123473
5804.665373619101,38.774520564683264,6.124655825435032,Online,Conservatore,False,4.4624250915085355,28.979561142908793
6334.3539551435715,55.63200500815483,7.536300223232239,Online,Indipendente,True,4.542006553335275,41.20329357267805
3963.799911699798,49.144682005541966,12.144614355075454,Online,Liberale,True,7.491345017175109,37.40127740387938
3321.967055649683,26.88721372113252,12.144614355075454,Online,Conservatore,False,5.504115156342772,20.968757897957634
6114.867011895854,26.252155633570432,4.746396409639788,Online,Indipendente,False,4.786672676058298,19.800427866391235
3940.036961530354,62.89624588299132,4.038848434551981,Online,Socialista,True,7.1776147649433515,37.69396118557005
6094.250629411087,42.93107505929648,7.217492101398758,Cartaceo,Conservatore,True,5.034970650570366,32.21700017192716
4664.816072834096,43.00253851305836,5.95050386444186,Cartaceo,Conservatore,True,5.496758644963622,31.886928118473406
4051.4108253627755,,7.9985493538363,Cartaceo,Indipendente,True,7.014589238780681,35.840458557816525
3119.935751459637,34.364679420230914,6.753676517050688,Cartaceo,Indipendente,False,7.355347311853003,26.081378549276845
5120.384278510624,21.567068597908012,8.789311121674775,Online,Conservatore,False,5.591056435445287,17.733741355038042
6415.9211163110585,32.85822670197912,7.747789071442659,Online,,False,3.9314399513236973,25.32509541281818
4495.549090263211,41.28341931670563,6.430410144855754,Cartaceo,Socialista,True,5.1513264688691285,30.827516565150667
5330.443099034452,55.400699002905924,9.371339363919178,Online,Socialista,True,9.160798559761744,41.5918911112099
5176.653935898008,49.64771904216322,7.368101413655825,Online,Liberale,True,7.38574920860818,36.963833753611
3984.0889153183657,21.63084801810567,4.1546515249841125,Cartaceo,Liberale,False,5.784887505412199,16.3879890701692
4113.6927725705655,45.53929213270079,,Online,Conservatore,True,3.640168708261294,33.95989023973302
5412.93291399974,47.58053428545084,6.3165286835549255,Online,Indipendente,True,4.6925512705970505,35.20133260488206
4073.590523849376,34.22802310109301,7.609364285106854,Online,Conservatore,False,4.444474871526103,26.242425456297163
6706.368369531316,46.616749599628854,8.372532293103287,Cartaceo,Indipendente,True,4.766783082880052,35.14348440767118
6997.566320513193,61.55074489868083,,Cartaceo,Conservatore,,5.059633935892826,45.381667092502646
4498.476205923564,47.73796187229062,8.730493767477194,Online,Liberale,True,5.964482097971467,36.035721440846594
6565.398014852622,47.138543663284615,4.881587498329992,Cartaceo,Conservatore,True,5.244560152271483,34.46145681379823
5900.14817495136,38.14262445117888,7.6806319558198295,Online,Liberale,False,8.681608197032471,29.004026702571164
5388.059542505022,,5.314166831280323,,Socialista,False,5.054207120141317,30.13633364854859
4626.985314375272,28.353191685452803,,Cartaceo,Socialista,False,5.267262684945949,22.84723417981696
,30.293527394042062,5.2213030432310745,Online,Socialista,False,5.741395275297325,22.771860088798764
4673.832006616487,43.74818119157286,,Cartaceo,Socialista,True,4.879880974289215,33.366956887271805
6439.0922413606695,55.56160116771883,4.350598541471914,Cartaceo,Indipendente,True,7.755703602320981,
7095.944940702249,43.61470713551216,7.706277078198585,Online,Liberale,True,1.9940671753299188,32.84217811831809
3454.9617536037467,56.20279724376378,7.266612091581343,Online,Conservatore,True,5.544533132690131,41.521941698109046
4868.588990325149,56.342752433228505,2.9683557065599464,Cartaceo,Conservatore,True,4.897172066486648,40.33043341522794
5477.80396148358,45.219868138286074,6.233944308864327,Cartaceo,Conservatore,True,4.51662680712669,33.524090989459545
5277.844918598401,27.76458038530474,6.980192181207576,Online,Socialista,False,3.78231315407898,21.52926392407559
4364.896520836591,38.9995078626949,5.046766292384989,Cartaceo,Conservatore,False,6.58617925016851,28.813685391601926
4659.343778938719,45.90892929015397,8.082730006567939,Online,Conservatore,True,,34.56106950507816
5322.514791717257,45.01619627718232,6.365232351687045,Cartaceo,Indipendente,True,3.448646173487432,33.420907099533736
5400.542361428489,28.444653850771537,7.101089807212558,Online,Conservatore,False,8.578169848584576,22.041584637703842
4428.99672297998,39.21144242953943,8.598036996708084,Cartaceo,Indipendente,False,6.707764843285599,30.027420799690027
3750.243290065151,30.431302339622725,7.75181055734857,Cartaceo,Liberale,,5.0156693620250765,23.627454804940477
6045.051477902258,48.99192578252534,6.515313856462008,Online,Socialista,True,7.882488559340608,59.17064240297286
5200.807716057559,46.85321503937339,,Cartaceo,Conservatore,True,7.3557298718139705,35.02661547139507
4336.172576459605,40.248535078304755,9.923172635371916,Online,Liberale,True,6.193165659926485,31.150926345424903
,73.29606352971479,8.748160459799092,Online,Indipendente,,6.421263510340503,53.93169260874008
4071.563144499798,39.05853529083052,7.56077386429279,Online,Liberale,False,,29.6092068628692
6084.027457699359,,,Online,Conservatore,False,7.06932605651131,16.04273855458221
8642.110592850511,49.934341501687605,4.471275851348977,Online,,True,4.789824744694011,36.29542180658601
7594.874219822955,20.29440178838623,10.0,Online,Indipendente,False,7.416642476586393,17.20608125187036
6354.21531084489,44.46928428749112,5.510723286196548,Online,Liberale,True,6.2352501359663535,32.78171598710274
6705.689969791927,52.597755162058945,8.771011426407965,Cartaceo,Liberale,True,3.5177352777554667,39.449732041363646
4921.187896729058,35.06579602599141,6.775808045733029,Cartaceo,Socialista,False,4.839033617870402,26.578799631913895
5694.852007425287,54.730062713874766,7.60268856774534,Online,Conservatore,,5.486440090231868,40.591850470035936
4806.457065954764,44.34566954490738,,Online,Liberale,True,8.378954886758791,33.29029151345908
5801.259431009023,39.397157348219196,8.62615363962447,Cartaceo,Liberale,False,6.283237513822954,30.165856235640774
4470.748176372941,69.44202996345601,8.724241344775425,Online,Indipendente,True,11.34736357894399,51.22669337785183
4588.431852714661,32.619986856957695,7.419781834526175,Cartaceo,,False,6.259263386122232,
4970.204221650151,18.0,7.754787329993472,Cartaceo,Liberale,False,7.239915298166297,
6564.053960269647,35.818366690728936,4.525762814095926,Online,Liberale,False,3.470573620004984,26.43058552773903
5422.837235796515,33.712359741431165,5.541500558241396,Online,Indipendente,False,5.832360334132625,25.26110198647423
7196.539932455353,56.030192177252175,4.969043871455471,Cartaceo,Indipendente,True,,40.71184768551316
5398.431921406894,52.76977659174805,3.1804844853648615,Online,Conservatore,True,,37.89298895983309
4795.0570507702605,32.48935679716684,7.440503003766813,Online,Socialista,False,3.018103206527528,24.974700659146833
4594.630892612928,24.448334228206548,2.9202747779070597,Cartaceo,,False,4.701997325786314,17.9899163931167
5284.09688574373,36.61190381241378,10.0,Online,,False,6.464400879252062,59.17064240297286
3536.180142165485,39.8035704126857,6.736767810676601,Cartaceo,Socialista,False,6.205531074384138,29.88352963208297
4719.684266876969,,8.000835268300783,Online,Socialista,True,6.453554952692583,31.89321134778924
4750.561280258022,47.15468445572526,7.343872152137008,Online,Conservatore,True,5.955493534962153,35.211440764648785
5274.645429912794,34.771047139340894,8.541958208821125,Online,Conservatore,False,7.158636677407945,26.902320460184963
6321.302623862467,30.092976151842784,6.612619594506271,Online,Conservatore,False,4.354572731990466,23.048869184641827
5921.230938800287,29.53734639931505,10.0,Online,Conservatore,False,5.1541903446486845,23.676142479520536
4259.352097949528,39.74480149809144,4.379353639216726,Cartaceo,Socialista,False,11.34736357894399,59.17064240297286
4655.755549334167,22.924890815848485,4.8751147324721025,Online,Liberale,False,4.528404628733304,17.50995799083557
6554.231351348499,43.70763478646828,3.824087003954015,Online,Conservatore,True,7.831308350217276,31.742570451714002
5195.729055546191,46.88188830206119,3.7151840794255895,Online,,True,9.851446926261792,33.93187703527051
5110.924724198767,28.997825852747656,7.450620763481101,Online,Indipendente,False,5.956874519605588,22.53366432596769
3457.5133513884057,36.06358883669361,7.213901715922979,,Indipendente,,3.3718621712612986,27.40868270046242
4742.322532263157,32.76942877523297,5.898437239349058,Cartaceo,Indipendente,False,6.165888217264481,24.708131314467796
5094.342750622033,48.1793050882186,8.349979235485309,Online,Liberale,True,5.779136553789539,36.23050733239861
6520.133372096166,40.99443900493517,7.786366708635186,Online,Conservatore,True,11.34736357894399,31.03201731604517
6456.872174794984,39.90945963158941,9.44671323888663,Cartaceo,,True,7.844385388806283,30.77063571377857
4535.610369515932,39.59679088308992,6.976763020944835,Online,Conservatore,,7.650440773765489,29.810782524446395
5376.950778564449,62.89624588299132,6.483320526823196,Online,Socialista,False,4.8342419074408385,22.92291775644148
4579.063031292864,30.968055032350712,10.0,Cartaceo,Liberale,False,5.81606876344101,24.6776385226455
5652.802649921692,36.1297048282676,7.384996904879383,Online,Liberale,False,7.660732705539545,27.50629245125113
,24.671151532544364,6.220863519849669,,Conservatore,False,7.786994675251154,19.136065128735957
6614.152918046599,58.559682525690114,3.314261672243782,Cartaceo,Indipendente,True,5.63030449294142,
4650.493315216983,42.572231589663986,8.258039470992037,Online,Conservatore,True,6.46571338847188,32.277973954062396
7385.3922642189345,23.273791264351004,10.0,Cartaceo,Socialista,False,5.425343927145451,19.2916538850457
5434.916553528643,42.6456683195964,7.966161021263604,Online,Socialista,True,6.317016888981882,32.24181613009656
3960.512130555042,41.47413513547818,9.693375344347192,Cartaceo,Conservatore,True,6.804541470369964,31.93990719813888
4109.737136025944,46.76392876919067,6.781371746034472,Cartaceo,Conservatore,,5.229730154399601,34.76916166224381
4178.445964759419,38.55625333672831,12.144614355075454,Cartaceo,Liberale,False,,27.713899055540296
4545.398872308632,62.5521848676087,6.334457693953051,Cartaceo,Conservatore,True,4.2818015018323115,59.17064240297286
3918.0016047424697,64.17408462387846,8.881098011032439,Cartaceo,Indipendente,True,8.552453956756372,47.586188640024645
5772.919049980598,43.30965161798498,7.230919698770684,Online,Liberale,True,5.894344803272953,32.48603204222069
5249.3508054485965,41.18094729338195,7.424851508917637,Cartaceo,Socialista,True,2.280663555655691,31.054118558042653
5976.498077734443,56.18817047292928,10.0,Online,Indipendente,True,5.081055047482304,42.33171933105049
5498.670145763288,34.054713211412974,7.810343708357312,Cartaceo,Indipendente,False,,26.181402360496275
6964.68270776001,28.957472364336393,7.777629038102322,Online,Liberale,False,5.932726917377106,22.60351936646617
6350.110121663389,49.491422743885096,7.870429679073174,Online,Indipendente,True,7.165559843025992,37.005124824441516
4214.220422518947,49.833421678298905,6.623871526133368,Online,Liberale,True,6.965296991973527,36.87055663264924
5780.816129080902,40.45827499771084,6.080889711492986,Online,Liberale,False,5.471039672411258,30.14505941184548
4819.2354090803665,31.721247525703625,5.036960433880105,Online,Socialista,False,,23.715961398156566
6262.857178881209,36.405601373525904,6.383234758552328,Online,Conservatore,False,5.657888726868822,27.39889138903383
5442.77227366405,51.94192724019271,7.136638304420275,Online,Socialista,True,4.613942807831583,38.50034055946098
5254.775900618056,45.97944955637663,6.892961359870953,Online,Socialista,True,6.874045911104558,34.253503097424925
4950.924960442371,52.17630904825629,8.727955519137902,Cartaceo,Liberale,True,4.903060855321584,39.14180298952077
5591.175962329414,39.22344787107378,9.016259136595142,Online,Indipendente,False,6.952587731703616,30.161291250730187
4490.656296352533,26.690724290011616,9.448950819738021,Online,Liberale,False,3.8215882903202925,21.518192248929537
5088.128558490736,,5.528518959596157,Online,Indipendente,False,6.220854392789358,26.290526966481313
3166.3057070570885,57.26070056521073,5.164358756318834,Online,Liberale,True,5.479340882230789,41.63179802254316
5064.894856299031,45.29346320110201,,Online,Liberale,True,4.081366707583149,33.689495044958285
4554.5606633717325,47.31779650726745,6.9466986713818315,Online,Conservatore,True,6.806023110821066,35.206467156501766
6678.378004364513,42.24791286726412,10.0,,Conservatore,True,7.006932467943752,32.57353900708488
5785.3344582642985,19.81015435620538,6.192527599248448,Cartaceo,Indipendente,False,1.7531507638277182,15.724866329118301
6242.781663519052,52.42658987951225,6.920642560785411,Online,Indipendente,True,7.036926780758399,38.77480568389419
3467.393993136564,24.193938962382575,,Online,Liberale,False,7.956719127487285,19.314464794834997
2868.4655923829073,45.68186073765124,10.0,Online,Conservatore,True,6.365912191380153,
4375.39451561915,57.33670892761505,9.567839706834848,Cartaceo,Socialista,True,,43.00604816138098
4084.7517829003327,,7.133968896050722,Cartaceo,Conservatore,True,7.64106470143644,35.557661546271916
6370.625766665042,20.284928805761304,5.426686968759306,Cartaceo,Socialista,False,5.873778950173224,15.827456254660705
4119.036628209368,18.0,10.0,Online,Conservatore,False,4.940803180818399,15.6
5474.401729557659,39.369566488687546,8.622482825609247,Cartaceo,Conservatore,False,9.17831139320184,30.145441389764056
3068.7219781760787,33.40880299794845,9.306960177032789,,Socialista,False,6.994706527859131,26.178250151673748
3907.2161860576234,50.621063888525775,3.486362146187481,Online,Conservatore,True,6.645365670174304,36.48065336582428
4941.178106946426,51.75774054384866,7.464371289682929,Online,Indipendente,True,7.116915566525234,38.46972976759894
6012.812657934411,29.67482993313133,8.632083577951601,Online,Socialista,False,4.538317627847087,23.36200602657741
4116.740199035978,26.083872633482493,5.215329103787925,Cartaceo,Liberale,False,6.410895686715267,19.82330957457412
4767.277513158911,24.795989375761902,5.36762769051272,Online,Liberale,False,6.26198451019178,18.967480870187146
5171.214627084553,32.96437303959744,9.138333539534285,,Conservatore,False,5.74907010077238,25.816561189578493
7080.12136230418,40.15950281803725,9.350491167713125,Online,Indipendente,True,5.768498902425834,30.916799322940008
3657.2990969838206,53.00304427718508,7.979140559687562,Online,,True,7.182547873340582,39.495873161935826
4456.89668274848,62.89624588299132,6.41869743507961,Online,Conservatore,,4.441641941855068,21.46437199825525
6015.068821787476,42.1608877928029,8.936353948298901,Online,Indipendente,True,6.1572332666648135,32.1935276394517
4969.042247454163,28.002778285985173,7.841393368828449,Cartaceo,Liberale,False,8.203040560757914,21.954362810838155
6805.505503550176,25.91188630661796,7.125634412889424,Cartaceo,Socialista,False,,20.276010738499398
5499.010846526295,48.07999679452652,12.144614355075454,Online,Conservatore,True,4.568002798815338,36.132547765647715
3333.843897244077,33.189277839337855,5.894409469732321,Online,Socialista,False,6.397519319692927,25.000817328456193
4255.102756606671,62.89624588299132,6.574688428374428,Cartaceo,Indipendente,True,6.87606615069779,40.90507369672197
,43.871858887144995,7.249134045197308,Online,Conservatore,True,6.7503123744901465,
4377.234281367191,30.237373741231394,8.980658717014768,Cartaceo,Indipendente,False,3.9610725616468976,23.860359233966403
5051.483982810642,54.17795206008789,6.874195927270674,Cartaceo,Liberale,True,4.236946861518097,39.98682522024272
4280.429079568386,28.666233397686554,10.0,Online,Indipendente,False,6.438614609357376,23.066363378380586
5955.778648863552,66.04038121038715,12.144614355075454,Cartaceo,Conservatore,True,4.756225809052948,48.046337817498234
4577.245170203464,36.04001794281579,5.051610797197725,Online,Conservatore,False,6.287665320361776,26.743495799130365
5209.35981337863,30.781656507165998,6.087826739579648,Cartaceo,Conservatore,False,6.083331135129545,23.37350757689009
6449.557539355783,44.3463892374277,6.828156836785601,Online,,True,7.212946068263664,33.090919517235065
5799.46821598046,37.14340598374488,8.065092491391997,Online,Liberale,False,6.63622428334955,28.419911936039014
3444.242015831559,40.30124484628269,6.624716471992284,Cartaceo,Liberale,,5.86576422191734,30.19828633399557
4163.3364834397435,51.61523854815028,6.484782504213754,Online,Socialista,True,4.22342431901173,38.07610173496932
6135.722261381418,48.51125716459295,7.943379965730628,Online,Conservatore,True,,36.34089400493425
4964.711380292636,55.65930290917028,9.216423539885028,Online,Liberale,True,7.4062472923859115,41.7264390983847
5305.197189306573,64.3353410813504,3.8367375276352775,Cartaceo,Indipendente,True,6.867576994849949,46.185760015235864
5224.091888767926,33.95549323806935,1.7296052256052423,,Socialista,False,6.639704298655701,24.287726834330115
4885.229406570792,42.31641083893509,6.201603079895659,Online,Indipendente,True,7.659221548991205,31.48196851122326
5297.553313780143,23.332726621712066,4.380691374167968,Cartaceo,Conservatore,,8.128129427791121,17.647116047448836
4889.975356997844,41.14818741738856,6.441095396162607,Cartaceo,Conservatore,True,4.547438410448395,30.736059811020773
5375.973416294468,21.130707268376348,8.340754550358882,,Liberale,False,6.777660376389764,17.293721452971106
4952.53578349985,39.47981598344709,3.66685115126137,Online,Indipendente,False,4.522281288872868,28.73592653379137
2982.00220696841,36.8495536011578,10.0,Cartaceo,Socialista,False,5.778743323185827,28.79468752081046
4063.895722528381,27.93859477583335,7.465145589891522,Cartaceo,Socialista,False,6.836270940035014,21.7965600200508
3265.5241964181273,,5.881550790114376,Cartaceo,Conservatore,False,7.391121801188207,59.17064240297286
4038.1832808569834,53.56371106848658,1.0,Online,Liberale,True,6.663311736925789,59.17064240297286
4949.2311207207085,38.606814514799,4.791750759919051,Cartaceo,Indipendente,False,6.845162298242094,28.46229538833501
4612.726695048646,30.838788164064376,9.226863031001965,Cartaceo,,False,5.687542402909946,24.35521062414565
5858.977998681549,25.529517486464506,7.718846692542467,Online,Liberale,False,6.145631507193913,20.186316248287895
4632.314729456441,48.1007174120921,10.0,Online,Socialista,True,5.187785962885913,36.67050218846447
5396.700657639542,,,Online,Conservatore,True,6.06711304025108,40.51024513044005
3813.802430328895,37.334778894525655,7.590357224125164,Online,Conservatore,,4.5478155024445,28.411452393405508
4202.454017495221,54.859350294101,7.448412368220805,Online,Liberale,True,6.10465537860411,40.63606891633694
4485.776565629326,53.96433199836657,6.615973553378314,Online,Liberale,True,4.511681580876973,39.75982446487009
5089.94052061228,18.85417267833413,6.175581679626588,Cartaceo,Indipendente,False,8.411110578984914,15.050595378721868
4270.002335653022,37.38242548529129,9.113508914083837,Online,,False,4.695302340151551,
,54.62585727061277,1.4701078997778199,Online,Indipendente,True,4.497476458626187,38.67913245936228
5512.472527773849,18.0,6.807406528215289,Online,Liberale,,4.277521138855529,14.642221958464585
6000.191739411989,42.62093374353188,7.10777915672229,Cartaceo,,True,7.472648832914686,
4676.257588058753,55.019732907023595,6.016657899853845,Online,Indipendente,True,5.168439146495405,40.31881040487267
4265.540826014115,55.285894324523056,9.657461486997628,Cartaceo,,True,5.371084383351154,41.59736447326542
5392.534236742984,,3.0995717802008587,Online,Indipendente,False,6.985598978787649,15.114538969403325
5801.23183808066,36.96909795246596,,Online,Socialista,False,5.355891860515935,27.019646635036466
4979.381838121281,43.44764526854854,6.8618451893496815,Cartaceo,Indipendente,True,4.564441284720105,32.47190524478888
4503.441058849902,47.78186493285193,4.443296166605112,Online,Socialista,True,7.377116887371028,59.17064240297286
5670.653766935507,26.215128860801993,8.643387332705625,Online,Liberale,False,6.8683327422431315,20.943606402373085
6995.640674477495,26.208873764761847,7.115670474582062,Online,Liberale,False,5.638166251994266,20.480912777707907
3655.4346996593927,25.24483877664666,8.583199626404019,Cartaceo,Conservatore,False,4.574671396023033,20.246347031573865
8377.797060088464,,,Cartaceo,Socialista,True,8.058822718021151,39.351844083858346
5019.889402148152,36.21461378992224,8.92279194189818,Online,Indipendente,False,7.890841999059881,28.02706723551502
5219.297206414426,38.83834518262831,2.216544487418785,Online,Conservatore,False,6.962827892290189,27.851804974065452
2399.8891218738377,31.808789634166462,7.169067251649957,Cartaceo,Liberale,False,4.602119125666181,24.41687291941151
