Prezzo Petrolio (USD),Volume di Scambi (barili),Produzione Petrolio (barili),Tipo di Raffinazione,Zona di Produzione,Conflitti Geopolitici,Domanda di Petrolio,Quota di Mercato OPEC,Tendenza dei Prezzi,Predict
66.48073253234509,57547.657405978265,333107.2244202483,1.0,2.0,False,3527374.696671045,53.505678697551154,True,2116451.4102956397
71.155455669225,48458.897122443486,494193.18807290634,1.0,4.0,False,2928763.7753024325,,False,1757286.7273637273
,69088.42537512226,323969.00237392704,1.0,3.0,False,1799765.9223549436,72.14817746488063,,
77.5744364889504,62547.29978444266,161041.50162065227,3.0,0.0,False,,94.98340036881154,True,2165366.009442443
,70852.74876153775,136458.35169207718,2.0,0.0,False,4106758.5048854873,33.30726449735243,True,2464073.157120327
59.80258191989167,30704.016791856353,272952.7095133449,2.0,0.0,False,3171194.829548919,44.23181922448612,True,1902740.8187621194
47.82436615143996,41034.16815372128,518908.2701413921,0.0,0.0,True,2451057.422024441,33.57860346152953,False,1470653.582961125
37.8635454045515,56097.902789683794,414520.18834764767,2.0,2.0,False,2748097.7222618,89.28311346667024,False,1648873.7787752417
69.81702012408638,56870.91694287973,715105.1095602398,,0.0,,3450338.9038914815,52.00240767994659,True,2070231.2691429385
58.313190705139135,38484.560324483566,503566.9185888878,1.0,0.0,False,2504465.8565418185,85.33781389901849,False,1502702.8392013733
70.33507083634053,35941.87760046037,724206.1921779689,3.0,2.0,True,3586764.3339686524,90.7352365601789,True,2152086.734409526
51.69328269061981,46319.59929272461,761686.2209350164,0.0,1.0,True,2821787.696744346,36.134456686116344,False,1693093.295359684
37.040442692516464,51967.40385071309,603540.41374093,2.0,,True,2946744.8970093937,40.50189537269044,False,1768061.754382713
,59399.91454918037,375894.43738885375,0.0,0.0,False,4195086.401448753,,True,2517071.578488039
56.85650244902529,49936.57047423664,813140.8601159714,3.0,2.0,True,2829065.6870975583,45.7906796112924,False,1697462.1548595144
54.763746440970394,50673.73271616686,,2.0,2.0,False,3158264.6366606695,85.2986670006763,True,1894980.6874949778
,68922.10620794518,511106.4371085786,1.0,2.0,True,2217704.7090512444,71.55781413338666,False,1330646.5293580329
73.14143074105175,41050.12737509753,781615.4549111672,0.0,0.0,True,2687908.5631529,42.50817024867931,False,1612774.3944640362
61.12441897532558,53089.57468087381,778198.1495401611,3.0,0.0,True,3625651.3210834153,79.10332882268018,True,2175415.242417639
47.736637150014744,57013.82780124392,833812.0594188896,2.0,0.0,False,3092159.6655136403,69.33741732512657,,1855314.893963044
64.0971243978691,53167.185390798484,560192.6645112674,2.0,1.0,True,2650378.8362556873,83.11075183490193,False,1590252.9406031715
58.6010695423277,51228.80476589248,581238.1026762743,3.0,,True,3240127.400949942,85.45692515080256,True,1944099.880997782
73.7844715179025,50617.31193079574,368695.9921677938,1.0,1.0,False,3218345.834735541,73.3876542723174,True,1931037.014629932
63.470660707380176,31450.054457567567,717109.1758362165,1.0,1.0,True,3147105.0950517897,94.98340036881154,True,1888288.4452953564
54.264973818986206,69564.81511473206,435879.1106190722,0.0,,False,1807101.4952771151,7.067288962358942,False,1084282.6031557966
66.10032035046214,49762.06026738136,733690.718123111,1.0,1.0,True,2418591.7273481307,88.75880794101049,False,1451181.4765370185
43.77664747036764,39059.92106428714,833812.0594188896,3.0,1.0,True,3889431.947831603,89.45717733645168,True,2333676.67935795
65.23576519377426,65709.11698637079,747617.3141237958,0.0,1.0,True,3056061.2096352414,25.138542130808062,True,1833662.8200872224
66.46157805308151,59557.10566199097,876632.5716608843,1.0,0.0,True,2497074.8710907223,0.08758963412275333,False,1498271.5072856545
50.63675447553277,48205.65864145406,326983.95386427,1.0,2.0,False,3316678.6797137177,83.37562490434055,True,1990027.4625300206
57.79562932109082,,487633.4627325546,1.0,1.0,False,3146996.3199614976,72.05482303581138,True,1888220.9102286268
48.57770766354606,47103.94617011596,980545.7673358184,0.0,2.0,True,2542557.149834233,77.86141149541324,False,1525553.7209836051
70.19697849540377,,267655.1856706282,3.0,0.0,False,2531292.489346661,,False,1518803.5723993948
70.57683842633593,49333.262437358244,312595.4951703402,3.2778388273003856,1.0,False,2734874.7355045876,39.26101295763264,False,1640953.072038123
71.32028762445584,49146.20004700598,360145.56356298074,3.0,0.0,False,3205872.412143352,86.03096044057918,True,1923551.975401061
61.8670615866364,52296.349420907645,427063.9749980726,2.0,,False,3617256.534845761,32.083270308237154,True,
66.06257094479463,30111.84276786776,303388.5444867952,1.0,0.0,False,3303344.8741057087,50.16565970767925,,2821321.9748695544
64.06850854202199,75871.51335289945,843496.250010263,3.0,0.0,True,,12.111512738902041,False,1653794.68503064
47.3938738781095,63983.18290997128,677652.2634273132,2.0,,True,2573988.241740837,35.167749086284275,,1544411.9025940537
58.93723276116585,,812335.3823756435,2.0,2.0,True,2240048.2348851007,11.63607203351419,False,1344052.5158241647
59.69871144312972,58510.17827033047,494206.468769109,1.0,0.0,False,2852855.3849941273,61.92493915672001,False,1711737.1104810536
,58575.64879614379,656130.2006399326,3.0,1.0,True,2818770.230063004,94.98340036881154,False,1691289.5751800183
60.881411974159256,53151.062690899096,387570.0144244706,1.0,1.0,False,1914367.647055184,78.18781300756672,False,1148644.9407978998
72.99408228305309,67901.41858430744,264721.076421526,2.0,3.0,False,3291202.5021348125,63.72316207587849,True,1974750.6989138008
70.9810647843052,,394095.46399430104,2.0,0.0,False,3362250.9572658287,42.57808843578792,True,2017378.966785411
47.252743315763446,,276115.11165549373,2.0,3.0,,2365383.7351220986,97.65193967593011,False,1419249.1421705855
59.36115571240873,46279.381704636035,161977.7189368978,2.0,0.0,False,4496042.611246934,6.1535969245539945,True,2697649.3112104456
75.14103960309994,31455.255881502628,117454.08456287516,1.0,2.0,False,2731351.6853754,52.79291198148781,False,1638841.067641081
95.26356453678916,46552.96384413805,639083.2199400205,,2.0,True,3040376.125829717,7.845561838277126,True,1824253.0056004701
61.184053678496646,33011.66790443253,712351.6069060493,3.0,0.0,True,3791308.5468436005,27.818392649294367,True,2274809.6017276314
55.51539220703039,51288.3230607103,425355.81753837405,2.0,2.0,False,2578701.186023078,79.22200145746535,False,1547242.9177707296
63.04526670019987,55590.635648191805,,1.0,1.0,False,3320755.6839413512,63.27050311986849,True,1992478.6284714907
55.59995044477942,53220.744680388794,443161.3958944976,1.0,1.0,False,,10.624406322113577,False,1574970.2873803056
53.42075134654607,58417.88709722533,429939.5644311126,3.0,1.0,False,3006084.887133316,56.81115440466441,True,1803672.300580528
68.72529287831179,72960.93310537872,446165.1902360904,2.0,0.0,False,3089665.0144269345,84.60721545086773,True,1853826.498773312
48.732951578038936,50485.377661830375,833812.0594188896,1.0,0.0,False,3018147.6225631186,4.126199957870991,True,1810908.0667185022
60.71238530696749,45092.12521891696,522376.436148477,2.0,0.0,True,3299440.243104305,72.38781575165588,True,1979688.4308167058
58.467124304465784,58962.833019620004,426565.37313555216,1.0,0.0,False,2134491.356458923,55.007245589188244,False,1280718.2007250756
52.39955920286626,32422.529794828515,135178.4868450238,1.0,0.0,,2842274.303686492,,False,1705385.5420355762
51.37650951940489,50926.54069420615,429650.6526495744,,4.0,False,3373722.0363817215,17.04898172833512,True,2024253.7724328404
70.77393619297126,52435.66972617006,575402.4998475305,3.0,0.0,True,3498182.771641467,6.045863326606582,True,2098937.9725593575
95.26356453678916,49733.88560186359,280455.46160773525,1.0,1.0,False,,34.084812586343226,False,1438808.6619438208
68.41840195539527,55483.19403836225,153307.79471096164,0.0,,False,2924962.855018252,41.852717495706656,,1755005.0803717333
73.47789391745025,28968.088687584426,391291.7418385153,3.0,2.0,False,3510185.8075443828,92.89049336490974,True,2106140.8756841966
43.56196621039881,35031.60161690474,432276.2466380182,2.0,2.0,False,3520127.3163918327,10.599326211723314,True,2112093.814621584
66.20071176453644,58183.912856930474,282481.0731374238,3.0,0.0,False,2266220.2218840253,62.51060006890848,False,1359758.6134151209
60.119485478523586,48109.92266285505,710831.6308896055,3.0,3.0,True,2497139.2623303565,46.745183789908516,False,1498307.6051924052
53.55570243187977,62534.094951926665,330860.48356221005,1.0,1.0,False,3578794.7827343876,28.86343671490057,True,2147298.2919216054
77.39526136198621,40763.44107510512,691703.5623770658,1.0,0.0,True,3373447.0801769365,16.677671912593507,True,2024099.2062107066
51.89103024694059,64151.50382473441,687026.7646169313,1.0,1.0,True,3147952.1777199497,30.286636859621474,True,1888792.0630440686
64.53886107538023,41658.08080724562,421107.5806024033,2.0,0.0,False,2704699.5191065413,3.966487835842747,False,1622845.527008355
67.52973251102601,75871.51335289945,436851.53321549756,3.0,0.0,False,3362342.4562625387,64.68791003921461,True,2017432.4856505275
61.259025065885076,46957.78636636358,818838.4110348785,3.0,1.0,True,4874090.488168382,53.81252903517226,False,1064516.8420671092
68.3998255606368,51877.283991053875,423970.556115469,,3.0,False,,54.1941383647296,True,1845664.3043676524
70.37227515103368,42288.34529729297,833812.0594188896,3.0,1.0,True,3468625.274200958,19.30586807905711,True,2081203.3134306353
64.52571081652984,39426.104626271976,343933.450588953,3.0,0.0,False,2688270.16399003,,False,1612987.9086783445
,44225.10434913684,468688.68262649875,1.0,2.0,False,2981001.436152372,2.716220812890291,False,1788625.542155229
73.7469369688757,62468.16465364337,166662.46153953986,1.0,0.0,,2130419.1047793604,6.5358422434774965,False,1278280.9616424039
82.69572186122119,54648.24422480014,280992.11095186125,3.0,2.0,False,3475603.312825923,4.415375373298803,True,2085395.065984298
64.40990217678264,75871.51335289945,466497.61710047023,3.0,3.0,False,2569940.223741125,92.38057724974239,False,1541989.8982055455
58.34520255753867,58131.98433118018,554283.8869980776,3.0,0.0,True,3074931.463905988,13.629612092563793,True,1844982.2164246156
51.39328603310167,56922.109731752455,465425.7208736095,0.0,1.0,False,2036598.8337382493,91.08911382285542,False,
54.88653984274438,48945.09186747317,453958.8990600356,3.0,2.0,False,2220309.056016289,35.419960159129424,False,1332207.3882257105
49.50259268197417,41318.212306691385,526309.730551125,1.0,1.0,True,3529641.365557734,8.186322859128648,True,
,54198.38304741203,503334.4105977984,2.0,1.0,False,2777540.746372399,99.79494093065246,False,
53.268594111405385,63936.89196927016,537383.2225141935,1.0,0.0,True,3575472.462820803,93.71438675267083,,2145304.785130126
64.49095934022534,58208.56398264095,254698.65577637637,3.0,1.0,False,2959400.7509992933,,False,1775666.246983312
95.26356453678916,40864.99574516232,420298.7174336887,,2.0,False,3284874.780856062,78.97425910859143,True,1970950.216383799
60.39160525474539,52053.94362405099,789180.9659386142,2.0,1.0,True,2619545.7281812406,28.675641434428535,False,1571751.5935508462
75.45899343130145,53880.8399095299,,,0.0,False,2552099.5263667293,82.27309261032572,False,
80.6963948674815,54145.888909440124,645595.8749092881,1.0,1.0,,2121865.432241991,1.2493188908162312,False,1273151.5379031415
76.38435070005998,45791.814508437514,587745.080219412,2.0,3.0,,3316050.298496083,59.038642076707305,True,1989660.7328379296
80.52316567181431,,747178.8815049689,1.0,,True,2896223.4614278767,96.05745139975727,,1737766.2861229947
52.628765038802506,31802.190296181932,607639.9214004786,3.0,0.0,True,2347441.7558532627,93.56518855589357,False,1408486.105017973
55.0056619554074,38947.86829784987,511652.96669306036,2.0,0.0,False,2213089.0763948355,1.0293096314221817,False,1327875.4481016833
57.7372583479144,46006.22637897795,688889.2768521167,3.0,0.0,True,3225039.1593233002,83.0405674565607,True,1935046.5904973191
43.80303187447879,58645.34585743049,646095.8917362175,2.0,2.0,True,3663206.763178336,86.40392476511649,True,2197941.579119751
95.26356453678916,50248.42625942457,573889.9071289722,3.2778388273003856,0.0,True,2374357.5023669144,,False,1424644.7924621918
,48754.39822514874,270594.1765529221,3.0,1.0,False,2885578.588301459,89.13115879186529,False,1731368.7805328632
54.927508816392454,77563.83532857015,408602.0176443405,3.0,1.0,False,3259972.8974984502,94.98340036881154,True,1956005.7095025966
69.64560586211145,59259.4021059988,489498.62579243514,2.0,1.0,False,3156993.6869083806,33.72301818480484,True,1894224.070387373
55.297719039409685,49855.36996742671,359654.9467210246,0.0,0.0,False,2661099.6157368105,35.09158662126204,False,1596681.888529702
68.27199930876532,36521.8551348622,569879.6846693506,2.0,0.0,True,3046810.0657642605,54.710132571560564,True,1828113.3482582797
67.09808733929833,59746.72839666262,288348.28984415194,2.0,1.0,False,3827961.5184838106,19.70279335112416,,2296803.750325222
63.595269569653205,34798.48348794975,748063.8767715907,1.0,0.0,,3079206.230257993,68.75415937384064,True,1847549.1762626236
71.51031149634272,75871.51335289945,605797.442041547,2.0,3.0,True,,65.87527859558536,False,1756360.7092343783
57.09357395848467,29119.364193817422,833812.0594188896,3.0,1.0,False,3508048.41868437,7.043292071117113,True,2104851.8886402054
36.91460648886115,45089.119302282896,836234.4005892469,3.0,0.0,True,2638697.6215496864,41.454856479170445,False,1583233.3387724075
66.4420313848417,39716.0050778613,500370.5415295122,0.0,1.0,False,2190285.2145997416,42.36862232356624,False,1314197.7055723988
77.72847873251533,46709.042455029645,596395.9625958275,3.0,0.0,True,2691010.226604515,78.27266157513041,False,1614637.2273542022
71.1361198858656,68121.98264271196,509184.47613116796,3.0,,True,3322542.28285892,69.91269181564671,True,1993553.8241633063
41.69411633423411,65771.86949768857,931070.1052842762,0.0,0.0,True,,59.11094793162681,False,1599680.8410814244
59.612834909570836,48474.87911552997,141577.76609066967,2.0,1.0,False,2600853.4910995592,94.32990114313101,False,1560535.9397936992
51.65148041062606,51793.76838860742,491594.18224076123,2.0,1.0,False,3623314.9721820746,41.85735430931204,True,2174009.643901409
56.30125434577748,60792.55769253125,632654.8883838482,3.0,0.0,True,3753781.7046844163,74.26128434670242,True,2252291.543312388
,62084.72129376711,381467.77342212124,3.0,1.0,False,3617204.634055317,28.355467610077167,True,
52.60581890002691,62355.34137098878,687387.2929455314,2.0,1.0,True,4874090.488168382,54.89915656779959,True,1988230.2631586166
67.93065806091398,52204.25022477483,667752.4206171907,3.0,0.0,True,3369063.108925967,45.99878852106679,True,2021465.0376188045
54.176916858745884,63067.58415970657,424269.0084231189,0.0,2.0,False,2273029.509503593,60.51212706353573,False,
95.26356453678916,51294.0057811732,266017.4110631548,1.0,3.0,False,2693547.217079706,78.06644029739917,False,1616147.92352872
37.78084524467735,66622.68815616242,549700.4769789024,2.0,0.0,True,4160924.731193354,28.344619031995688,True,2496569.95105411
33.302030225237026,54470.31088060089,100000.0,2.0,,False,3381637.8170839683,66.25886155327643,True,2028996.011062471
55.24005814428079,29078.0340497679,586753.1504466953,2.0,0.0,True,,7.732865350899232,False,1494374.7305162211
77.30962604665574,42880.073915902125,195419.27228182694,3.0,0.0,False,3049492.587345351,0.7090443984021477,True,1829726.4762576292
72.44958113661943,66310.16027893065,529709.7779645574,0.0,1.0,True,2810904.824131194,58.87713692607092,False,1686571.874311171
67.12630583108435,63095.88004575638,626789.426436348,3.0,0.0,True,4353184.430862347,30.93495680686187,True,2611937.50903974
77.02674325921713,59436.00180174006,465322.2674960538,1.0,3.0,False,3010558.27688934,2.5838782219788525,True,1806365.7768309077
57.460270886661675,46662.96810354777,451180.0855682002,2.0,3.0,,3271790.9861250846,21.34556167404319,True,1963097.5757834052
,49867.84649408156,392980.5615569104,2.0,0.0,False,3305874.3600375764,48.381488648546004,True,1983543.362507689
58.02137384148422,51639.13795939394,321983.60469654127,2.0,1.0,False,2744228.880897159,27.02118534908634,False,
94.65934468660251,43317.973491642224,557180.8806479891,3.0,1.0,True,3156724.2376640122,5.2489166794563396,True,1894072.406336282
58.94126757466739,55565.586169567796,473633.57965180103,3.0,1.0,False,3176008.8560360866,24.990870952532983,,1905628.8901286817
61.219296691507935,54060.434189690095,228307.9632475344,0.0,2.0,False,2406553.6213722453,,False,1443956.6605420238
50.37560608399214,64188.41919142903,250986.60295847311,1.0,0.0,False,3040637.3044918645,94.42180098690794,True,1824402.5329375523
63.14535341519066,54764.457001731666,501449.2825375491,2.0,1.0,False,3181069.190572873,14.719099410505777,True,
46.52571532017105,47293.423403392684,436456.7544506452,2.0,1.0,False,3137014.5685597523,,True,1882227.3514219793
44.49079224160471,61078.48300805358,646000.25651388,2.0,1.5925060013260088,True,3240772.552023956,50.197741852758405,True,1944481.3275312702
67.98619600705499,53435.31498967142,216501.13069943863,3.0,1.0,False,3138721.7586430814,97.2621417233836,True,1883260.2496642517
64.94288612450973,47558.51079110791,,3.0,2.0,False,4874090.488168382,92.05177087675719,True,1991744.453932484
46.21167251804586,48535.28790601353,843600.5969285253,0.0,1.0,True,3144836.4791295254,17.03423869033801,True,1886920.3721467224
68.22184175687059,45838.07691381171,933918.076230987,1.0,2.0,True,2311710.582279626,75.5430281958882,False,1387053.6381044781
68.58373093183334,41054.64559971492,609882.3273511926,0.0,,True,,99.93733005142431,True,1976846.1205017855
42.62781558097642,58498.70261283698,764829.4340373632,,0.0,True,2957229.8529895963,18.63748704848923,False,1774354.96291999
63.29448460121513,50221.081101744276,562080.5875598835,2.0,1.5925060013260088,True,2218236.934896734,12.311002903846202,False,1330967.478731881
,52480.43095334558,305788.3770158546,1.0,4.0,False,2687005.136459285,66.75543199220495,False,1612225.1240175173
75.86750555936908,44251.770350095925,346556.1324796373,3.0,1.5925060013260088,False,1617598.5860125637,33.836852249341476,False,970589.4986097618
62.40797737388211,56161.16775360575,797862.6714936611,3.0,1.0,True,2904580.114922524,28.286475956647607,False,1742773.0321444639
77.30598840336643,50447.378958677844,628369.2039092274,3.0,2.0,True,,87.44237658139778,True,2117883.3333711284
67.09516357160348,47082.25602542693,470380.3126542881,2.0,,False,2570030.3846405228,57.4665876968493,False,1542045.0688497422
58.31549695432743,54629.319508674234,579897.283199684,1.0,0.0,True,2725452.9853018043,30.985422507715064,False,1635295.1173798644
62.12976470449964,51672.95135249481,480161.3116641755,2.0,0.0,False,2910704.9358504554,86.78177703354406,False,1746447.813416155
57.88609675760582,35647.874858777184,531353.6282347193,3.0,4.0,True,3042168.838145817,92.91876396060013,True,1825324.4573261933
46.35126596227996,40843.97716959249,469478.7055088969,2.0,2.0,False,3485468.019079499,23.71802496254064,True,2091299.3519540841
48.800184302397504,39537.91210321632,558956.7768493838,3.0,2.0,True,2626428.1488662288,74.13428889768629,False,
63.94247235269542,41631.873339308426,424610.977542702,1.0,0.0,False,2651706.0838241493,61.30422765742364,False,1591049.2272834305
53.48954339817008,43768.425050433965,625716.5961297682,0.0,0.0,True,3161567.7587723,51.87012981619081,True,1896962.0510807391
69.88926869768191,,493787.16043897154,,0.0,False,2396417.674244122,36.12872044103461,False,1437878.5602539522
47.52244199764414,42699.29286575486,459800.0035262067,2.0,0.0,False,2092581.050154143,43.49720044524318,False,1255567.6390692848
82.04096788783247,39914.76156535499,442931.48266551184,0.0,1.0,False,3676535.842073248,49.252940693745686,True,2821321.9748695544
51.61531477670295,57265.208006492285,833812.0594188896,1.0,,False,3463486.614581955,49.91102320189672,True,2078112.6148750836
64.78241484821967,51030.39405629178,302895.09627564705,1.0,0.0,False,3143343.670716366,87.47710851281623,True,1886032.1153957588
51.29623711693817,55057.26713146533,100000.0,1.0,1.0,False,,78.06672014280039,True,1916704.2132397199
51.957580191193436,45057.410670284866,125475.47332207696,,1.0,False,3065228.9602838657,53.92007975298444,True,1839158.1592023957
43.83300527342327,39538.73080062359,100000.0,2.0,1.0,False,3597754.725272787,52.74585977381625,True,2158670.3683657814
59.56568345474343,48280.64741519833,430971.551418619,1.0,,False,2451324.820597673,61.96252894576929,,
66.21168909816755,43536.17189568489,337636.9921892738,3.0,2.0,False,2900248.6448632516,79.14372123696673,False,1740175.6715935902
46.01808171486871,59002.75690767153,405842.2009370219,,0.0,False,3403048.744213453,29.26697936532011,True,2041847.6537607578
74.1898933079559,57387.587475444336,845870.2437512204,2.0,1.0,True,3323885.381679527,70.18193633065786,True,1994360.9049650393
61.01635786648971,75871.51335289945,565536.0446648087,3.2778388273003856,0.0,,2884112.603980425,79.79854911500395,False,1730491.9689314014
63.71937077747012,60060.27482120278,565077.3310873182,2.0,0.0,True,2822567.547673217,9.782652206951603,False,1693566.0163522412
48.01954528485164,46576.908472384006,502609.6741540144,3.0,1.0,False,3416524.9955869494,89.49508144465045,True,2049934.2051702836
50.04364298904105,,256574.86284771998,3.0,1.0,False,2268482.646028366,63.103761686727765,,1361109.605074215
63.66833484524584,50875.944439752704,532585.9590597758,3.0,0.0,,2050106.6245336395,1.426082259978556,False,1230089.4420541218
54.43471939065863,46547.93158365012,655347.624204518,3.0,1.0,True,2895752.6672917497,92.52152250522016,False,1737473.374262806
52.864730965210754,58116.41380179355,464971.9782690392,3.0,1.0,False,2791315.732075595,70.93405254959507,False,1674810.585137743
49.92564104695851,57600.68544872235,408796.68873382435,3.0,2.0,False,3759284.2779005375,22.006379654650388,True,2255590.5369967413
61.54823382634079,53826.02812129242,240713.56706081892,1.0,1.0,False,3163063.8039482967,68.04646662603382,True,1897862.9016625085
66.2295974992346,51168.02866790968,585626.8152658107,3.0,1.0,True,2860059.601146804,63.45432535916585,False,
61.238944307174776,57434.828490983826,826917.0563260304,1.0,0.0,True,1869572.1552408654,68.06140496702724,False,1121767.788722242
83.44318249603648,58991.01108374972,100000.0,1.0,3.0,False,3304316.1458050255,67.1011047574008,True,1982623.0647560137
68.72243111338618,60503.65993035041,623929.7537281918,1.0,1.0,True,3751909.509010969,64.79704285041093,True,2251173.194379027
58.380700309441806,51755.17427064561,493172.05020177923,2.0,2.0,False,3846759.4204433644,34.162370801211736,True,2308079.004546142
60.260616278048964,31923.16882276814,658394.6209908078,3.0,0.0,True,3306297.505807247,59.90942818934823,True,1983802.6077308592
95.26356453678916,42044.867726065655,,3.0,2.0,True,2454076.191700496,15.308803438580377,False,1472459.6503726223
62.719155394581975,57047.23953313721,416586.15670804464,1.0,0.0,,3046400.3567778985,94.98340036881154,True,1827865.3017288968
72.93884359551713,47738.21833494634,366554.4391710567,0.0,0.0,False,4874090.488168382,6.516912355876947,False,1508433.7971324362
62.08243492928125,36194.099388127936,466684.69162035134,1.0,1.0,False,2745119.7585605322,18.205288319739456,False,1647096.688110291
63.51010711762819,66297.63963479873,743128.9490787216,2.0,1.0,,2459188.7819050006,27.18477880118394,False,1475538.6731858472
87.49435114684889,32292.78277487519,532363.20160745,2.0,0.0,True,2753720.2978119384,36.423295230930265,False,1652267.1764276216
59.25801705496858,51098.03525302994,895768.2963863558,3.0,1.0,True,3010266.745355366,22.461773004037145,True,1806183.7504200414
49.06908449986723,45436.01134522637,396478.12310161116,3.0,2.0,False,3045122.7986619025,37.691941481699246,True,1827093.3068309415
65.55334772455751,49767.28957385794,681882.0473330845,3.0,1.0,True,2797893.1382152042,91.23782383851797,False,1678762.1042682123
67.49441284473517,37661.54802031404,548223.2362310728,1.0,1.0,True,3194977.308866509,41.26384024126127,True,1917013.383085043
63.44026228416529,60334.4238541329,537726.1413276369,1.0,0.0,True,3121325.093915478,13.089176328207886,True,1872820.4324542002
60.117707928050656,50325.73796206015,269161.1299292658,1.0,2.0,False,3894733.7398258517,97.0148364126492,True,2336864.290978682
,53210.442279126655,631247.2454400982,2.0,1.0,True,2502402.1678926437,22.991753269231484,False,1501462.8324872963
59.683619556538254,50864.54715374636,602517.0217064484,3.0,1.0,True,3004839.4604691095,6.68386869421057,True,1802927.5497292883
68.78670843115027,48975.39770573014,754270.4134841952,0.0,2.0,True,2710763.109673415,47.79925450384405,False,1626485.3804874215
61.5954937170839,47340.688863360265,249543.67751348365,3.0,1.0,False,2867499.2393567916,59.67861964143627,False,1720524.1818115616
69.55552095158468,54139.51791600401,300708.4769008225,1.0,2.0,False,3660595.5398747935,70.95843865478304,True,2196385.1461332566
37.95611546219249,50835.03101231412,1098464.5948411142,0.0,0.0,True,3101821.385828861,64.45271365926311,True,1861108.0139435013
63.60855822564461,51498.727495215586,519664.07984909683,3.0,0.0,True,3192218.032962972,91.10641863826416,True,1915356.2632010733
,68449.0399609344,287562.9346043025,3.0,0.0,False,3484649.146995347,45.722641227272945,True,2090815.6241597
62.968095445765314,42699.72622132721,537834.7155023897,3.0,0.0,True,3673481.158768993,41.65595463332149,True,2204113.8824995738
49.178188731269415,75871.51335289945,289191.66200111026,3.0,0.0,False,3096590.4526564926,80.91550250150976,,1857973.942869388
67.87645868927952,,374096.62067770876,,0.0,,4076269.998966693,27.874767967402004,True,2445789.1499634916
70.46189524860642,,505393.60893837514,3.0,2.0,False,3465266.8095684843,96.173954549349,True,2079188.27049919
69.75899103989492,60334.13909851794,298320.30089204694,3.0,1.0,False,3191436.7481287047,64.47746707832839,True,1914889.9524736386
63.142498729048015,30183.20435612616,606672.6944663726,3.0,0.0,True,1981091.945657027,20.411399087649972,False,1188680.424393708
54.736608406516744,49141.28944542847,502447.54744425317,1.0,0.0,False,2737494.6016268353,60.30795957352165,False,1642518.6556194637
50.2820990518741,46760.95896322618,281333.1376795693,2.0,0.0,False,2674865.8632825506,41.60348524173898,False,1604939.630809151
45.24538727214873,41324.00211871868,337297.6884829339,1.0,1.0,False,3202933.339755895,94.98340036881154,True,1921778.1020084457
60.803416020672884,48285.70000954078,611387.4069759226,3.0,0.0,True,3294492.79261452,3.8092011280179916,True,1976719.9969351203
54.96847210202928,51711.48775878104,647709.6176137871,,1.0,True,3304110.9194681807,64.79180781283729,True,1982488.5390697492
59.458693494099194,54209.864592969134,326736.6847864231,1.0,2.0,False,3434631.8032543818,33.45075495393207,True,2060802.8654300265
48.75624749081388,,742234.9876525628,1.0,0.0,True,3340207.312989445,10.303504190869639,True,2004143.8902926631
50.13626219718283,60458.430175140624,432408.1143382726,1.0,1.5925060013260088,False,2635940.1257619807,63.23595901555026,False,1581584.1299620671
42.4026831652037,57982.923720550025,213188.60059385665,2.0,0.0,False,3012332.277491598,,True,1807416.3275682249
55.26112724998034,49981.654035206106,,3.0,1.0,False,2927772.450350937,94.98340036881154,False,1756685.5746614623
49.68642539806569,46711.85239770552,520234.77738060144,3.0,1.0,True,2968449.7391171306,54.60367049654712,False,1781089.7180404377
77.15275077140801,38606.96783601361,529015.1822344159,2.0,0.0,True,2744655.694841105,77.06189097153202,False,1646824.2780049716
65.46552395753706,56969.85890596128,563855.2191492893,2.0,4.0,True,2948577.7113897805,32.49139817821103,False,1769172.8130434512
39.223759460440064,44883.47944375308,236365.3577539645,,1.0,False,3146577.341615702,12.35917890116549,True,1887962.0944732055
67.44758613438603,56472.02442717071,,2.0,0.0,True,2576265.1602612375,13.117068539595921,False,1545786.0751911963
58.951784222065235,52774.69442378865,668110.5696822826,1.0,1.0,True,2472018.9801560403,72.75574853322728,False,1483234.968807313
78.25357793103042,36525.15150653469,100000.0,0.0,1.0,False,2338511.749101717,26.267358935073727,False,1403138.3508922027
46.55141162446345,45253.66408648066,339196.9605482402,2.0,1.0,False,2765033.981318149,24.478022382811947,False,1659039.009355539
49.269895278902695,59169.01276147505,564998.3387034456,1.0,2.0,True,3155045.3040318587,29.57702141101547,True,1893046.8903772268
62.25954657423063,55125.73382679701,415008.84588820685,,1.0,False,3191971.7993180016,67.47237449333319,True,1915207.9834094306
69.29066434793174,60473.55086391253,562298.032655541,3.0,1.0,True,3108300.9409059742,94.98340036881154,True,
72.88357799642327,58853.3381886313,752896.4656259647,3.0,2.0,True,3128698.1896890607,92.99469476341349,True,1877248.067244635
58.842641439690446,57220.69830324609,729353.2958173219,1.0,,True,3002811.4607509603,,True,1801710.4135071519
72.99269161265698,62856.83633793183,1039352.5220557137,3.0,1.0,True,3475358.054488995,14.229647211571672,True,2085244.029770042
49.7858678165719,47064.287563980586,644813.5199608828,1.0,1.0,True,3110951.9687972064,86.26219599378784,True,1866591.0956254504
67.88271508632911,40902.95748170873,498089.20281948504,2.0,0.0,False,3336192.5057943445,,True,2001742.6565626413
49.35935703334824,54297.52045424984,631152.1840203456,3.0,3.0,True,2663424.194083186,93.70106128789611,False,1598074.2601927249
